Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1495,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,28,21.4,0,7,1,14.3,0.33,0.05,0.00,0.00,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1496,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,25,16.0,4,29,8,27.6,1.81,0.50,0.14,0.50,18.6,1,0,0,3.4,3.4,0.12,+0.6,+0.6
1497,Félix Lemaréchal,ci CIV,MF,Monaco,fr Ligue 1,17,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1498,Mario Lemina,ga GAB,MF,Nice,fr Ligue 1,27,21.9,2,16,4,25.0,0.73,0.18,0.13,0.50,15.5,0,0,0,2.0,2.0,0.12,0.0,0.0
1499,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,34,12.4,0,4,0,0.0,0.32,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1500,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,19,1.7,2,7,3,42.9,4.23,1.81,0.29,0.67,10.3,0,0,0,1.4,1.4,0.21,+0.6,+0.6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1501,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,18,1.5,0,1,0,0.0,0.66,0.00,0.00,,14.2,0,0,0,0.0,0.0,0.01,0.0,0.0
1502,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,26,9.2,0,2,1,50.0,0.22,0.11,0.00,0.00,10.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2
1503,Aaron Lennon,eng ENG,"MF,FW",Burnley,eng Premier League,34,17.2,2,12,4,33.3,0.70,0.23,0.17,0.50,20.1,0,0,0,1.1,1.1,0.09,+0.9,+0.9
1504,Bernd Leno,de GER,GK,Arsenal,eng Premier League,29,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1505,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,26,7.4,0,6,0,0.0,0.81,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1506,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,21,7.0,0,8,3,37.5,1.15,0.43,0.00,0.00,26.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1507,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,30,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1508,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,32,32.7,35,156,75,48.1,4.77,2.29,0.19,0.40,13.6,3,5,5,33.2,29.3,0.19,+1.8,+0.7
1509,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,de Bundesliga,20,21.8,5,44,17,38.6,2.02,0.78,0.11,0.29,17.6,0,0,0,4.0,4.0,0.09,+1.0,+1.0
1510,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,23,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1511,Luca Lezzerini,it ITA,GK,Venezia,it Serie A,26,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1512,Ben Lhassine Kone,ci CIV,MF,Torino,it Serie A,21,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1513,Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,18,0.8,0,2,1,50.0,2.50,1.25,0.00,0.00,16.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2
1514,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,33,22.7,2,23,3,13.0,1.01,0.13,0.09,0.67,21.2,4,0,0,1.4,1.4,0.06,+0.6,+0.6
1515,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,31.9,5,19,7,36.8,0.60,0.22,0.26,0.71,9.2,0,0,0,3.3,3.3,0.19,+1.7,+1.7
1516,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,29.7,3,20,10,50.0,0.67,0.34,0.15,0.30,13.4,0,0,0,1.6,1.6,0.08,+1.4,+1.4
1517,Isaac Lihadji,fr FRA,"MF,FW",Lille,fr Ligue 1,19,2.6,1,3,2,66.7,1.13,0.76,0.33,0.50,19.0,0,0,0,0.9,0.9,0.31,+0.1,+0.1
1518,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,0.7,0,1,0,0.0,1.38,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1519,Andreas Linde,se SWE,GK,Greuther Fürth,de Bundesliga,28,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1520,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,26.2,0,3,2,66.7,0.11,0.08,0.00,0.00,8.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
1521,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,21,22.0,5,54,18,33.3,2.46,0.82,0.09,0.28,17.1,3,0,0,8.0,8.0,0.15,-3.0,-3.0
1522,Karol Linetty,pl POL,"MF,FW",Torino,it Serie A,26,10.0,0,13,2,15.4,1.31,0.20,0.00,0.00,19.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7
1523,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,28,4.1,2,8,6,75.0,1.96,1.47,0.25,0.33,18.6,0,0,0,0.6,0.6,0.08,+1.4,+1.4
1524,Pol Lirola,es ESP,"DF,FW",Marseille,fr Ligue 1,23,19.7,1,13,2,15.4,0.66,0.10,0.08,0.50,20.9,0,0,0,1.4,1.4,0.10,-0.4,-0.4
1525,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,24.5,1,12,3,25.0,0.49,0.12,0.08,0.33,15.9,0,0,0,1.4,1.4,0.12,-0.4,-0.4
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1526,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,23,21.9,3,29,7,24.1,1.33,0.32,0.10,0.43,20.1,0,0,0,1.8,1.8,0.06,+1.2,+1.2
1527,Javier Llabrés,es ESP,"FW,MF",Mallorca,es La Liga,18,1.5,0,5,2,40.0,3.41,1.36,0.00,0.00,24.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1528,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,26.0,3,10,3,30.0,0.38,0.12,0.30,1.00,10.6,0,0,0,1.0,1.0,0.10,+2.0,+2.0
1529,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,26,27.2,0,16,2,12.5,0.59,0.07,0.00,0.00,20.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7
1530,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1531,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,25,2.6,0,9,0,0.0,3.40,0.00,0.00,,19.4,1,0,0,0.6,0.6,0.07,-0.6,-0.6
1532,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,es La Liga,25,11.0,1,18,6,33.3,1.63,0.54,0.06,0.17,18.1,1,0,0,1.1,1.1,0.06,-0.1,-0.1
1533,Julen Lobete,es ESP,"FW,MF",Real Sociedad,es La Liga,20,3.2,2,10,2,20.0,3.17,0.63,0.20,1.00,13.7,0,0,0,1.0,1.0,0.10,+1.0,+1.0
1534,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,18.7,1,2,1,50.0,0.11,0.05,0.50,1.00,25.5,0,0,0,0.1,0.1,0.06,+0.9,+0.9
1535,Jürgen Locadia,nl NED,"MF,FW",Brighton,eng Premier League,27,0.3,0,1,0,0.0,3.91,0.00,0.00,,20.2,0,0,0,0.2,0.2,0.16,-0.2,-0.2
1536,Jürgen Locadia,nl NED,"FW,MF",Bochum,de Bundesliga,27,4.9,2,17,7,41.2,3.45,1.42,0.06,0.14,19.8,0,1,1,1.7,0.9,0.06,+0.3,+0.1
1537,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,24.0,3,21,3,14.3,0.87,0.12,0.14,1.00,19.0,0,0,0,2.2,2.2,0.10,+0.8,+0.8
1538,Banzouzi Locko,fr FRA,"MF,DF",Reims,fr Ligue 1,19,11.2,1,7,2,28.6,0.62,0.18,0.14,0.50,24.1,0,0,0,0.2,0.2,0.03,+0.8,+0.8
1539,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,13.1,2,10,4,40.0,0.76,0.30,0.20,0.50,17.1,0,0,0,0.7,0.7,0.07,+1.3,+1.3
1540,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,25,15.5,0,19,6,31.6,1.23,0.39,0.00,0.00,18.6,0,0,0,1.2,1.2,0.06,-1.2,-1.2
1541,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,4.6,0,4,0,0.0,0.88,0.00,0.00,,13.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1542,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,3.4,1,9,5,55.6,2.63,1.46,0.11,0.20,11.3,0,0,0,0.9,0.9,0.10,+0.1,+0.1
1543,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,16.3,1,15,2,13.3,0.92,0.12,0.07,0.50,26.0,1,0,0,0.7,0.7,0.05,+0.3,+0.3
1544,Ademola Lookman,ng NGA,"FW,MF",Leicester City,eng Premier League,23,16.1,6,26,12,46.2,1.61,0.74,0.23,0.50,15.0,0,0,0,4.5,4.5,0.17,+1.5,+1.5
1545,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,33.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1546,David López,es ESP,"MF,DF",Espanyol,es La Liga,31,8.3,0,5,4,80.0,0.61,0.48,0.00,0.00,13.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
1547,Diego López,es ESP,GK,Espanyol,es La Liga,39,35.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1548,Javi López,es ESP,DF,Alavés,es La Liga,19,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1549,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,32.6,2,16,6,37.5,0.49,0.18,0.13,0.33,22.6,0,0,0,1.5,1.5,0.09,+0.5,+0.5
1550,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1551,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,12.9,0,19,7,36.8,1.47,0.54,0.00,0.00,24.6,4,0,0,1.1,1.1,0.06,-1.1,-1.1
1552,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,18.2,0,16,2,12.5,0.88,0.11,0.00,0.00,23.8,0,0,0,1.0,1.0,0.06,-1.0,-1.0
1553,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,3.0,0,1,0,0.0,0.33,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1554,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,32.6,2,34,9,26.5,1.04,0.28,0.06,0.22,19.3,0,0,0,2.2,2.2,0.06,-0.2,-0.2
1555,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1556,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,9.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1557,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,19.8,0,9,2,22.2,0.45,0.10,0.00,0.00,17.1,0,0,0,0.8,0.8,0.09,-0.8,-0.8
1558,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1559,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,25.7,2,33,8,24.2,1.28,0.31,0.06,0.25,21.3,0,0,0,2.9,2.9,0.09,-0.9,-0.9
1560,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,15.7,0,17,4,23.5,1.08,0.25,0.00,0.00,27.5,6,0,0,1.2,1.2,0.07,-1.2,-1.2
1561,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,3.4,0,1,0,0.0,0.30,0.00,0.00,,6.7,0,0,0,0.0,0.0,0.04,0.0,0.0
1562,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,13.8,0,6,1,16.7,0.44,0.07,0.00,0.00,14.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5
1563,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,15.7,2,37,13,35.1,2.35,0.83,0.03,0.08,24.8,9,1,1,2.9,2.1,0.06,-0.9,-1.1
1564,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,19.7,1,10,2,20.0,0.51,0.10,0.10,0.50,21.6,0,0,0,0.7,0.7,0.07,+0.3,+0.3
1565,Anthony Lozano,hn HON,"FW,MF",Cádiz,es La Liga,28,18.6,7,49,20,40.8,2.64,1.08,0.14,0.35,14.5,0,0,0,5.1,5.0,0.10,+1.9,+2.0
1566,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,17.9,5,50,19,38.0,2.79,1.06,0.10,0.26,16.9,0,0,0,5.9,5.7,0.11,-0.9,-0.7
1567,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,16.1,1,26,9,34.6,1.62,0.56,0.04,0.11,21.0,1,0,0,2.5,2.5,0.09,-1.5,-1.5
1568,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,8.3,1,8,4,50.0,0.97,0.48,0.13,0.25,18.7,0,0,0,0.7,0.7,0.09,+0.3,+0.3
1569,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,11.0,0,3,1,33.3,0.27,0.09,0.00,0.00,26.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1570,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,20.8,2,18,9,50.0,0.87,0.43,0.11,0.22,20.3,1,0,0,1.2,1.2,0.07,+0.8,+0.8
1571,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,30.2,13,76,31,40.8,2.52,1.03,0.13,0.32,18.9,2,3,5,14.3,10.4,0.14,-1.3,-0.4
1572,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,29.7,1,14,3,21.4,0.47,0.10,0.07,0.33,8.5,0,0,0,2.1,2.1,0.15,-1.1,-1.1
1573,Luismi,es ESP,"FW,MF",Sevilla,es La Liga,20,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1574,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,30.2,2,23,8,34.8,0.76,0.27,0.09,0.25,25.3,8,0,0,2.0,2.0,0.09,0.0,0.0
1575,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,17.7,8,42,14,33.3,2.38,0.79,0.17,0.50,13.8,1,1,1,6.6,5.8,0.14,+1.4,+1.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1576,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,23.3,2,6,3,50.0,0.26,0.13,0.33,0.67,8.3,0,0,0,1.7,1.7,0.28,+0.3,+0.3
1577,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,2.0,1,3,1,33.3,1.53,0.51,0.00,0.00,25.6,0,1,1,1.2,0.4,0.12,-0.2,-0.4
1578,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,de Bundesliga,23,9.8,1,17,7,41.2,1.73,0.71,0.06,0.14,15.4,0,0,0,2.6,2.6,0.16,-1.6,-1.6
1579,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,33.1,5,29,7,24.1,0.88,0.21,0.07,0.29,24.7,4,3,3,4.7,2.3,0.08,+0.3,-0.3
1580,Levi Lumeka,eng ENG,"MF,FW",Troyes,fr Ligue 1,22,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1581,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1582,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1583,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,21.8,0,9,3,33.3,0.41,0.14,0.00,0.00,14.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
1584,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1585,Lyanco,br BRA,DF,Southampton,eng Premier League,24,10.1,0,6,1,16.7,0.59,0.10,0.00,0.00,16.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1586,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,it Serie A,27,20.2,1,22,7,31.8,1.09,0.35,0.05,0.14,22.9,6,0,0,1.1,1.1,0.05,-0.1,-0.1
1587,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,fr Ligue 1,20,0.1,0,2,1,50.0,36.00,18.00,0.00,0.00,10.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1588,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,22,23.6,5,57,9,15.8,2.42,0.38,0.05,0.33,22.0,4,2,3,6.3,4.0,0.07,-1.3,-1.0
1589,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,27,5.8,0,2,0,0.0,0.34,0.00,0.00,,22.3,0,0,0,0.0,0.0,0.02,0.0,0.0
1590,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,28,15.3,4,37,17,45.9,2.42,1.11,0.11,0.24,21.9,1,0,0,1.8,1.8,0.05,+2.2,+2.2
1591,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,17.0,0,15,4,26.7,0.88,0.24,0.00,0.00,26.5,0,0,0,0.3,0.3,0.02,-0.3,-0.3
1592,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,24,27.3,12,72,33,45.8,2.64,1.21,0.17,0.36,20.7,13,0,0,7.5,7.5,0.10,+4.5,+4.5
1593,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,16.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1594,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,32.7,1,29,7,24.1,0.89,0.21,0.03,0.14,20.0,0,0,0,1.7,1.7,0.06,-0.7,-0.7
1595,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,5.8,2,9,7,77.8,1.54,1.20,0.22,0.29,15.7,0,0,0,1.4,1.4,0.16,+0.6,+0.6
1596,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,31.3,2,42,8,19.0,1.34,0.26,0.05,0.25,20.9,0,0,0,4.0,4.0,0.09,-2.0,-2.0
1597,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1598,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,3.0,0,2,0,0.0,0.66,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0
1599,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,5.9,0,5,1,20.0,0.85,0.17,0.00,0.00,7.8,0,0,0,0.9,0.9,0.18,-0.9,-0.9
1600,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1601,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,16.3,0,17,2,11.8,1.05,0.12,0.00,0.00,24.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5
1602,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,fr Ligue 1,24,19.1,1,19,3,15.8,1.00,0.16,0.05,0.33,14.7,0,0,0,1.1,1.1,0.06,-0.1,-0.1
1603,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,27.9,1,23,10,43.5,0.82,0.36,0.04,0.10,12.8,0,0,0,1.9,1.9,0.08,-0.9,-0.9
1604,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,16.6,11,56,18,32.1,3.36,1.08,0.13,0.39,17.9,6,4,5,10.1,6.2,0.11,+0.9,+0.8
1605,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,20.7,1,17,8,47.1,0.82,0.39,0.06,0.13,21.1,1,0,0,1.5,1.5,0.09,-0.5,-0.5
1606,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,14.1,2,11,5,45.5,0.78,0.36,0.18,0.40,20.4,0,0,0,0.9,0.9,0.09,+1.1,+1.1
1607,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1608,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,3.0,0,2,0,0.0,0.67,0.00,0.00,,30.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1609,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,5.4,0,3,2,66.7,0.55,0.37,0.00,0.00,18.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1610,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1611,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,29,3.6,2,7,3,42.9,1.93,0.83,0.29,0.67,17.8,0,0,0,1.2,1.2,0.17,+0.8,+0.8
1612,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,23,20.4,6,45,18,40.0,2.21,0.88,0.13,0.33,19.9,4,0,0,5.3,5.3,0.12,+0.7,+0.7
1613,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,26.1,1,32,10,31.3,1.23,0.38,0.03,0.10,21.2,0,0,0,3.0,3.0,0.09,-2.0,-2.0
1614,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,18,3.6,0,7,0,0.0,1.96,0.00,0.00,,15.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1615,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,32.6,1,31,5,16.1,0.95,0.15,0.03,0.20,15.9,0,0,0,2.6,2.6,0.08,-1.6,-1.6
1616,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,12.4,0,3,0,0.0,0.24,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2
1617,Kévin Malcuit,ma MAR,"DF,MF",Napoli,it Serie A,30,3.2,0,1,0,0.0,0.31,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.02,0.0,0.0
1618,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,1.6,1,3,1,33.3,1.82,0.61,0.33,1.00,13.4,0,0,0,0.4,0.4,0.14,+0.6,+0.6
1619,Youssef Maleh,it ITA,MF,Fiorentina,it Serie A,22,11.3,2,21,5,23.8,1.85,0.44,0.10,0.40,18.5,0,0,0,2.3,2.3,0.11,-0.3,-0.3
1620,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,18.7,5,47,21,44.7,2.51,1.12,0.11,0.24,16.5,0,0,0,4.6,4.6,0.10,+0.4,+0.4
1621,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,17.7,6,57,17,29.8,3.22,0.96,0.11,0.35,22.0,7,0,0,3.3,3.3,0.06,+2.7,+2.7
1622,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,20.3,1,17,2,11.8,0.84,0.10,0.06,0.50,17.9,0,0,0,0.9,0.9,0.05,+0.1,+0.1
1623,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1624,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,12.7,1,13,2,15.4,1.02,0.16,0.08,0.50,22.8,0,0,0,1.1,1.1,0.09,-0.1,-0.1
1625,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1626,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,19.6,5,51,14,27.5,2.60,0.71,0.06,0.21,18.4,6,2,3,7.5,5.1,0.10,-2.5,-2.1
1627,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,8.9,0,9,0,0.0,1.01,0.00,0.00,,25.0,3,0,0,0.4,0.4,0.05,-0.4,-0.4
1628,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,26.2,0,3,0,0.0,0.11,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1629,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,32.0,0,24,6,25.0,0.75,0.19,0.00,0.00,11.2,0,0,0,2.4,2.3,0.10,-2.4,-2.3
1630,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,4.7,1,12,5,41.7,2.54,1.06,0.08,0.20,14.3,0,0,0,1.9,1.9,0.16,-0.9,-0.9
1631,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1632,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,14.4,0,2,0,0.0,0.14,0.00,0.00,,8.7,0,0,0,0.5,0.5,0.24,-0.5,-0.5
