player,xg_plus_minus,touches_live_ball,through_balls,interceptions,shots_blocked,sca_shots,sca_passes_live,progressive_passes_received,passes_progressive_distance,passes_pct_short,xg_plus_minus score,touches_live_ball score,through_balls score,interceptions score,shots_blocked score,sca_shots score,sca_passes_live score,progressive_passes_received score,passes_progressive_distance score,passes_pct_short score,Segment K-Means PFA,year,league,minutes
"Marcel Sobottka, 2020",-0.20542082738944364,38.13124108416548,0.0,1.1554921540656204,0.12838801711840228,0.12838801711840228,0.38516405135520687,1.2838801711840229,96.0342368045649,10.604850213980027,-0.00017792218964809495,0.004627938096244419,-0.002092005244725895,-0.005821717958244178,-0.0017916740937130376,-0.002481481380797479,0.0026954091703484248,0.0038206108417608883,-0.004360423098721765,-0.00021413580560427766,2,2020,Bundesliga,701.0
"Carlos Soler, 2020",0.013068731848983542,39.772507260406584,0.13068731848983545,0.39206195546950634,0.2613746369796709,0.04356243949661181,1.3068731848983544,3.7899322362052272,109.9515972894482,3.8073572120038723,-0.0006505590941495809,0.0025703004191063128,-0.0016487459129599688,-0.004253815347401991,-0.0005632648992695455,-0.0012410024892676927,0.002511815982194742,0.0013176163195050738,-0.0021892324559519357,-0.0002786920078764129,4,2020,La Liga,2066.0
"Roberto Soriano, 2020",-0.021871202916160386,51.43377885783718,0.1822600243013366,0.6196840826245443,0.0,0.10935601458080194,3.6087484811664643,4.520048602673147,155.61360874848117,3.353584447144593,0.0040400234451785835,-0.01064460982685596,0.008939320797150735,0.019162564011789986,0.0013885371363533024,0.00428517105407016,-0.011895067704400054,-0.005569646924274155,0.009173304962441512,0.002005329753777065,4,2020,Serie A,2469.0
"Tomáš Souček, 2020",1.3326923076923078,47.25,0.0,1.903846153846154,0.08653846153846154,0.08653846153846154,1.0384615384615385,1.4711538461538463,115.18269230769229,6.334615384615385,0.0010017580027870789,0.0015865111637037555,0.0007117392285961928,-0.000952297843700536,-0.0012946436089951126,-0.0015630036914213426,-0.00015725054990909187,0.0012936396728549103,-0.0017610666048409448,0.0004104465236032847,4,2020,Premier League,1040.0
"Boubakary Soumaré, 2020",0.0,64.03132728771641,0.0,1.1871393239901071,0.0,0.0,1.5581203627370155,1.5581203627370155,221.2530915086562,6.774113767518549,-0.007275620468524202,0.011595332457301254,-0.012915461572245917,-0.026102073897194045,0.0006259683387737516,-0.002891461218686912,0.017564334309173806,0.0035665028904710554,-0.009720845471388235,-0.003660288836791555,0,2020,Ligue 1,1213.0
"Bryan Soumaré, 2020",3.1640625,45.9375,0.234375,0.46875,0.0,0.0,1.875,5.390625,87.1875,17.2265625,0.007583102779500072,-0.0069891055506435765,0.011966052946840087,0.01941133324968656,-0.002690969260310323,0.0009108918805976182,-0.01485970549478428,-0.0004911499789248766,0.00477711832914392,0.0033745183179729947,2,2020,Ligue 1,384.0
"Djibril Sow, 2020",0.0,57.01030927835051,0.0,1.5463917525773196,0.15463917525773196,0.051546391752577324,2.1649484536082477,3.1443298969072164,181.340206185567,4.623711340206186,-0.003884056898720011,0.005920080962462616,-0.0067497559013927925,-0.013564567492405163,0.0004859493544504251,-0.001487652296585501,0.009271468666575544,0.001534624592861839,-0.004904103787217742,-0.0019109511484310918,0,2020,Bundesliga,1746.0
"Nikolas Špalek, 2020",0.7238758708043064,34.99683343888537,0.056998100063331225,0.3419886003799873,0.056998100063331225,0.11399620012666245,1.4249525015832807,5.3008233058898035,54.66117796073464,4.656744775174161,0.007622276231380234,-0.01060671560998178,0.013144347834884135,0.024768777984660796,-0.001209604580729911,0.0022958225843367664,-0.017149836627464547,-0.003107483731480306,0.008502811461434834,0.0036898772052388804,2,2020,Serie A,1579.0
"Mattia Sprocati, 2020",0.5491525423728814,42.101694915254235,0.0,0.30508474576271183,0.15254237288135591,0.30508474576271183,1.5254237288135593,5.9491525423728815,97.77966101694916,11.577966101694916,0.009114612626748838,-0.011445957638146499,0.0149665754799852,0.02868484421969062,-0.0019774263020591377,0.0020549505407469436,-0.02022509426631746,-0.0020684184962650354,0.008952675788784795,0.004348364085273014,2,2020,Serie A,590.0
"Dennis Srbeny, 2020",0.0,31.60857908847185,0.08042895442359249,0.24128686327077747,0.08042895442359249,0.08042895442359249,1.6085790884718498,3.3780160857908843,54.93297587131367,5.943699731903486,0.007191697663125274,-0.010376883811990822,0.012445796985833809,0.024109555208346938,-0.0010456347973170463,0.0024612819331320513,-0.016632668038386682,-0.002824356584372596,0.008417134780929798,0.003495461655766057,2,2020,Bundesliga,1119.0
"Junior Stanislas, 2020",0.0,48.79213483146068,0.25280898876404495,0.5056179775280899,0.0,0.0,2.0224719101123596,5.308988764044944,139.29775280898875,10.706460674157304,0.004371332902516186,-0.0074929821296573565,0.008068485000864555,0.015992933885690865,-0.00023242311682666886,0.0026738569100990283,-0.010952941000660844,-0.0023002586082473994,0.0060796992853852806,0.002021641936995949,4,2020,Premier League,712.0
"Renato Steffen, 2020",-0.11924290220820191,50.36593059936909,0.11356466876971609,1.305993690851735,0.11356466876971609,0.11356466876971609,1.9305993690851735,6.1892744479495265,138.0378548895899,4.712933753943218,0.0034691112048058836,-0.0064188554555547365,0.006570766929544741,0.013376609988883889,9.19599470629943e-05,0.0020011290378219473,-0.008805679112931045,-0.0025250279360840046,0.005361975735917226,0.0017089358658749078,4,2020,Bundesliga,1585.0
"Dale Stephens, 2020",0.13162055335968378,70.04347826086956,0.10671936758893281,2.0632411067193677,0.391304347826087,0.07114624505928854,1.6363636363636362,0.4980237154150198,256.55335968379444,3.1695652173913045,-0.012626120147074225,0.020705313424472946,-0.022693351447108212,-0.04558707093533219,0.0008686062460608094,-0.006014381101378321,0.03085459904304709,0.006436367892971214,-0.01698174135910876,-0.006083195427208187,3,2020,Premier League,2530.0
"Mariusz Stępiński, 2020",0.0,31.997167138810198,0.0,0.1274787535410765,0.1274787535410765,0.254957507082153,0.509915014164306,8.031161473087819,10.835694050991501,9.305949008498583,0.013142454652234414,-0.01735594788172333,0.021945832939066302,0.042542183846293956,-0.0025446527957457125,0.0034545455985682404,-0.029725606501843437,-0.003569380522675445,0.013832181754210726,0.0063506241292715935,2,2020,Serie A,706.0
"Marco Stiepermann, 2020",1.3652542372881356,42.78813559322034,0.3813559322033898,0.3813559322033898,0.22881355932203387,0.07627118644067796,2.135593220338983,3.9661016949152543,85.04237288135593,6.0559322033898315,0.0027768900768677263,-0.003355359112145661,0.004822313000430487,0.007829854272562971,-0.0006842078405753009,0.0006402514588660118,-0.005651118220991858,-0.0011723580063576528,0.002698140779165754,0.0013583671735092884,2,2020,Premier League,1180.0
"Lars Stindl, 2020",0.006284916201117319,57.444134078212294,0.25139664804469275,0.6284916201117318,0.12569832402234637,0.06284916201117319,3.5195530726256985,5.907821229050279,119.7905027932961,5.348463687150837,0.004717335193889596,-0.010978263719722572,0.009868879652691839,0.020822693158412103,0.0010026424468225056,0.004232511941375734,-0.01325863363675182,-0.005142189225675611,0.009395235276214137,0.0023381378452680453,4,2020,Bundesliga,1432.0
"Kevin Stöger, 2020",0.0,78.85646687697161,0.14195583596214512,1.8454258675078865,0.14195583596214512,0.14195583596214512,2.9810725552050474,2.9810725552050474,290.08675078864354,6.395110410094636,-0.006908715438665441,0.008097867531022599,-0.011199872346863093,-0.02107495048938905,0.0017886911470104778,-0.0012091120790215322,0.015030833952953635,0.001117611283104327,-0.006424675794130513,-0.003375326879856633,3,2020,Bundesliga,1268.0
"Gabriel Strefezza, 2020",-0.10236966824644549,49.137440758293835,0.04265402843601896,0.8957345971563981,0.12796208530805686,0.2985781990521327,2.090047393364929,5.161137440758294,129.45497630331752,3.7834123222748817,0.004537295810455823,-0.007994596294376608,0.00832293173743145,0.01707635760205296,-1.1485116030114222e-05,0.0021117602601643105,-0.01121280923901571,-0.0030591910936166285,0.006679623332854142,0.0022610376003848066,4,2020,Serie A,2110.0
"Tobias Strobl, 2020",0.11707317073170731,63.804878048780495,0.14634146341463414,1.6097560975609757,0.5853658536585366,0.0,0.7317073170731708,0.43902439024390244,335.2682926829268,13.521951219512196,-0.01727398858291764,0.03290146400449177,-0.03292821286922491,-0.06752950943799683,-0.0007887625713944488,-0.010369795243713963,0.04421081772493077,0.013291958043924723,-0.027625521370024456,-0.00850998591151769,1,2020,Bundesliga,615.0
"Kevin Strootman, 2020",-0.03813559322033898,71.25,0.1906779661016949,1.0805084745762712,0.0635593220338983,0.1271186440677966,1.5889830508474576,1.271186440677966,268.5381355932203,5.758474576271186,-0.00873615805882791,0.012644092054938013,-0.015087322785215698,-0.02972900516202379,0.0012350991959590826,-0.0029525177788627876,0.02042708761239886,0.0032750714587679334,-0.010311379494795521,-0.004292059102431133,3,2020,Ligue 1,1416.0
"Stefano Sturaro, 2020",0.0,49.7444089456869,0.1437699680511182,0.7188498402555911,0.2875399361022364,0.2875399361022364,1.0782747603833864,2.3722044728434506,127.66773162939297,6.0814696485623,0.0001230588610862005,0.001765058376802668,-0.0006457394704698881,-0.0018445494323993108,-0.000804774594584762,-0.0014106013650387061,0.0008625049822168906,0.0014295574420748814,-0.001543463518974359,0.00010724280043974116,4,2020,Serie A,1252.0
"Denis Suárez, 2020",-0.905521472392638,60.515337423312886,0.27607361963190186,0.7730061349693252,0.05521472392638037,0.1656441717791411,2.2638036809815953,6.349693251533742,189.22085889570553,4.825766871165644,0.0014106212853773406,-0.005959273800985818,0.003885821265013441,0.009684310217353971,0.0013329019550379485,0.0028861056684875773,-0.005627292424834082,-0.003313851134450777,0.005335406123332957,0.0007336716868588908,0,2020,La Liga,1630.0
"Suso, 2020",0.2119205298013245,58.01324503311258,0.3973509933774834,0.5298013245033113,0.0,0.13245033112582782,4.172185430463577,9.801324503311259,169.80132450331126,5.847682119205298,0.0082523757719086,-0.018963103708865357,0.017134255696019802,0.036032376124494246,0.001642430693192447,0.007285909792203046,-0.02301402582806007,-0.008786107370353274,0.01615100410604177,0.004042587956421235,0,2020,Serie A,1359.0
"Suso, 2020",-1.1006369426751592,53.42675159235669,0.6878980891719745,0.22929936305732482,0.0,0.11464968152866241,3.095541401273885,5.961783439490445,159.70700636942675,9.561783439490446,0.005846817273244631,-0.014953884047423162,0.012560969896270244,0.027682323758776255,0.0015653011698389355,0.006394213279538258,-0.017593582060769334,-0.006528136910010125,0.012996687248939622,0.0028755805645053214,4,2020,La Liga,785.0
"Mattias Svanberg, 2020",0.6422454804947669,47.44053282588011,0.0856327307326356,1.1132254995242625,0.3425309229305424,0.25689819219790677,2.5689819219790677,3.6822074215033305,120.48525214081828,7.518553758325405,0.0036473188435179387,-0.004296942145435796,0.005917207609827426,0.011102091164646067,-0.0008641027127329921,0.0004460230565609437,-0.007800930628342408,-0.0008729235933351265,0.003410888027690831,0.0018074760786834852,4,2020,Serie A,1051.0
"Andrea Tabanelli, 2020",0.0,46.21369294605809,0.0,1.0269709543568464,0.18672199170124482,0.0,0.9336099585062241,5.04149377593361,94.5746887966805,7.9170124481327795,-6.206529815839169e-05,0.002993845958550382,-0.0011604994308190813,-0.0037108231616942186,-0.0011639421413570082,-0.0015296916918734747,0.0016668418586829532,0.002373314085289468,-0.002868315832490828,-0.00011613917748338885,2,2020,Serie A,964.0
"Panagiotis Tachtsidis, 2020",-0.3325012481278083,63.80429355966051,0.044932601098352475,1.5726410384423366,0.4942586120818772,0.13479780329505742,2.4712930604093857,0.8087868197703445,313.8092860708936,3.855217174238642,-0.011610669721803028,0.018401892105588936,-0.02073393413497452,-0.040745450348208985,0.00107496268402786,-0.005277131799047892,0.027825511512917716,0.005644672664059606,-0.014965437738160359,-0.005540996828551341,3,2020,Serie A,2003.0
"Flavien Tait, 2020",-0.5898305084745763,53.898305084745765,0.1016949152542373,0.9152542372881355,0.0,0.1016949152542373,3.0508474576271185,6.813559322033899,119.08474576271188,8.379661016949154,0.005024127198972986,-0.01054523002983972,0.009937135681124663,0.02104307449968957,0.0005818094877425754,0.004041577207637578,-0.013751172685217389,-0.00412031760077478,0.008789602663691349,0.002375865658050385,4,2020,Ligue 1,885.0
"Adrien Tameze, 2020",2.393063583815029,50.115606936416185,0.17341040462427745,1.2138728323699421,0.3468208092485549,0.0,1.7341040462427744,4.161849710982659,102.13872832369941,15.953757225433526,-0.001969615553732629,0.009794707470573224,-0.00575345839162013,-0.01584603713566092,-0.0025303106436367273,-0.004234196982037953,0.00870518125905413,0.005795573385138287,-0.009028297857669773,-0.00120660857643956,4,2020,Ligue 1,519.0
"Matt Targett, 2020",0.08642514185945002,59.24050632911392,0.1178524661719773,2.19991270187691,0.31427324312527277,0.039284155390659097,1.8856394587516367,3.182016586643387,247.68659973810563,3.5080750763858575,-0.007964895775280553,0.012688562661757571,-0.014107638258741433,-0.028339089159093084,0.0007094193421097888,-0.0035261746121548155,0.019268788119483928,0.0036968746677211593,-0.01037214810719883,-0.0038305382880120193,3,2020,Premier League,2291.0
"Aurélien Tchouaméni, 2020",0.9405405405405405,66.64864864864865,0.08108108108108109,1.0540540540540542,0.24324324324324326,0.08108108108108109,1.135135135135135,0.4864864864864865,281.4324324324324,7.070270270270271,-0.009683525469137208,0.01767923452881367,-0.018061143964701674,-0.037494761107509766,-4.4483091586214545e-05,-0.005607064232472293,0.02484739299615891,0.006147495379350564,-0.014836895813895227,-0.004766110486638874,3,2020,Ligue 1,1110.0
"Bernard Tekpetey, 2020",-0.7232142857142858,37.767857142857146,0.0,0.40178571428571425,0.0,0.20089285714285712,1.8080357142857144,7.03125,81.5625,12.455357142857144,0.007687816578232663,-0.011039783293750598,0.01310487000748614,0.026163533696599583,-0.001190964394225885,0.0030193101709766476,-0.018243460661610103,-0.0021758137828228833,0.008736714886916623,0.003584082703932809,2,2020,Bundesliga,448.0
"Cristian Tello, 2020",0.0,54.09148665819568,0.0,0.457433290978399,0.0,0.11435832274459976,2.0584498094027954,9.49174078780178,132.9987293519695,9.04574332909784,0.007335914388911789,-0.012127524134241674,0.013273033341292102,0.026624195502616136,-0.0004028057930839747,0.0036772243635788287,-0.018019013085554057,-0.0038588935651064113,0.009791115731243779,0.003467664470475341,4,2020,La Liga,787.0
"Martin Terrier, 2020",0.6686143572621035,43.7228714524207,0.3756260434056761,0.7512520868113522,0.07512520868113523,0.15025041736227046,1.4273789649415691,4.582637729549249,107.72954924874793,6.423205342237062,0.004944790273234523,-0.0076934375959674586,0.008870578021548697,0.016816834600965582,-0.000541169576720205,0.002070292847504073,-0.011511679792655204,-0.002619447874955987,0.0063426744900765076,0.0024052094327062542,4,2020,Ligue 1,1198.0
"Alexander Tettey, 2020",0.8353293413173651,59.16595380667236,0.03849443969204448,1.6552609067579127,0.34644995722840033,0.07698887938408897,0.7698887938408896,0.4619332763045338,169.83746792130026,3.526090675791274,-0.00852039713000854,0.016870439522256517,-0.01634667131754473,-0.03458580016916598,-0.0005441622004694141,-0.005906648763963993,0.022706387048577716,0.0061971791125828065,-0.014166244136786644,-0.004129519030656936,0,2020,Premier League,2338.0
"Jan Thielmann, 2020",0.0,39.96389891696751,0.0,1.2996389891696751,0.0,0.0,0.8122743682310469,6.0108303249097474,108.35740072202167,10.73826714801444,0.003690236084762764,-0.003137614250354583,0.005567288800864387,0.00970540903495303,-0.001446544682237528,0.00039354673278731844,-0.007504690978014132,0.0005605906391586282,0.002059609332284212,0.00162363424129673,4,2020,Bundesliga,554.0
"Sada Thioub, 2020",0.0,52.639257294429704,0.05968169761273209,0.23872679045092837,0.05968169761273209,0.17904509283819628,2.6856763925729443,10.145888594164456,131.59814323607426,5.246021220159152,0.00635729743469732,-0.012065351320179243,0.012162329698715267,0.02488584845921464,0.0003073452533272493,0.003981310088700485,-0.016354562337358113,-0.004799666603024434,0.010002160684341854,0.0030737532673640357,4,2020,Ligue 1,1508.0
"Adrien Thomasson, 2020",0.3996138996138996,53.513513513513516,0.1303088803088803,0.3909266409266409,0.04343629343629344,0.04343629343629344,2.77992277992278,6.472007722007722,114.88899613899615,3.6660231660231664,0.005572896887808233,-0.011197557047742016,0.011010669737653505,0.022257772421853252,0.0005254461592287463,0.0038135132241153037,-0.014472318973749712,-0.005008999797644216,0.009391632753630277,0.0027314538376171254,4,2020,Ligue 1,2072.0
"Erik Thommy, 2020",0.0398406374501992,46.77290836653386,0.0796812749003984,0.6374501992031872,0.0796812749003984,0.2390438247011952,1.8725099601593627,7.051792828685259,112.15139442231076,3.3705179282868523,0.008287662813066188,-0.014267664967813818,0.015180731314400564,0.030677677651873667,-0.00020353860568446159,0.003923249301585403,-0.020360603687763282,-0.005244304620398287,0.011863566115701317,0.004097162633855316,4,2020,Bundesliga,2259.0
"Morten Thorsby, 2020",-0.6611260053619303,49.12600536193029,0.0,0.8203753351206434,0.28954423592493295,0.096514745308311,1.447721179624665,2.6541554959785523,133.91420911528152,4.015013404825737,-0.0029868228129297197,0.005771965123190508,-0.005772592250212159,-0.011519218705368652,-0.000140238945970753,-0.0020329104225488637,0.007630992881130448,0.002373230196988181,-0.004768534639719805,-0.0014043768308608792,4,2020,Serie A,1865.0
"Khéphren Thuram, 2020",-0.10677966101694915,70.16949152542374,0.15254237288135591,1.0677966101694916,0.30508474576271183,0.15254237288135591,1.5254237288135593,0.6101694915254237,153.0,13.667796610169491,-0.00790302330769981,0.015425395038450685,-0.015297353400284767,-0.031312639500631886,-0.0005653028384036306,-0.004737315197452777,0.02028133517715073,0.006723180526694933,-0.013078926827443804,-0.003985463692572995,4,2020,Ligue 1,590.0
"Youri Tielemans, 2020",0.13684582743988682,69.28217821782178,0.41371994342291374,0.7001414427157001,0.1272984441301273,0.09547383309759547,2.927864214992928,3.914427157001415,217.83946251768032,2.791018387553041,-0.0033987361828663304,0.0011033675100922083,-0.004253259612673013,-0.0072243223561082445,0.002005636485366897,0.0011148543174392415,0.006001075713273607,-0.0019910042237266568,-0.0003593644329798553,-0.001573417169585271,0,2020,Premier League,2828.0
"Kieran Tierney, 2020",-0.0455005055611729,61.51668351870576,0.0,0.8190091001011123,0.3640040444893832,0.0,0.910010111223458,6.097067745197169,207.75530839231547,8.062689585439838,-0.006504976025595451,0.013237819829853673,-0.012673362266448124,-0.026327549889358013,-0.0005890658900393882,-0.004380041757743046,0.017060370603568485,0.005623883953924536,-0.011253656649826641,-0.0032208459193891377,0,2020,Premier League,989.0
"David Timor, 2020",-0.09544008483563098,50.01060445387063,0.0,1.7179215270413575,0.2863202545068929,0.0,1.0498409331919407,0.47720042417815484,196.6065747613998,6.718981972428421,-0.0049676943206602205,0.010441509006560525,-0.009856252718384376,-0.020572580165630322,-0.0005874231652714768,-0.0037183966733250083,0.013312794677639303,0.004463443206747378,-0.00882824052727033,-0.0024218194987469196,0,2020,La Liga,943.0
"Karl Toko Ekambi, 2020",-1.288104089219331,41.82156133828996,0.0,0.8364312267657993,0.0,0.16728624535315983,2.6765799256505574,9.702602230483272,69.92565055762081,14.219330855018589,0.01476885774249672,-0.024467489699084927,0.026466329134776107,0.05434857850320589,-0.0009243122912192132,0.00738974502685017,-0.036784609660904695,-0.0069826206792457865,0.020006807726677865,0.007072303866397641,2,2020,Ligue 1,538.0
"Corentin Tolisso, 2020",-0.014106583072100314,88.87147335423198,0.28213166144200624,0.5642633228840125,0.42319749216300945,0.28213166144200624,4.5141065830721,5.783699059561129,350.9717868338558,12.992163009404388,-0.008002392459292395,0.009704962195715934,-0.013193304928032865,-0.024347876164712373,0.0018864481399161574,-0.001384770131595732,0.017198750154757296,0.0021122806285348065,-0.007729372439545168,-0.003928108061061957,1,2020,Bundesliga,638.0
"Sandro Tonali, 2020",0.0,55.779694757796946,0.059721300597213006,1.2242866622428665,0.418049104180491,0.08958195089581952,1.7617783676177838,1.1347047113470472,249.12740544127405,2.4963503649635035,-0.00927277889732708,0.01567637402370014,-0.016855419937516252,-0.03393889532939651,0.0004741443010573166,-0.004853963669858141,0.02293670681225508,0.0050119301306827905,-0.012838145503854464,-0.004416816348315777,3,2020,Serie A,3014.0
"Lucas Torreira, 2020",0.041666666666666664,65.11904761904762,0.11904761904761904,2.0238095238095237,0.47619047619047616,0.11904761904761904,1.5476190476190474,1.1904761904761905,212.97619047619045,5.3690476190476195,-0.008995835717715518,0.016046739267972857,-0.016726115835159486,-0.03383472247286224,8.741555739525167e-05,-0.005134335556422299,0.02260187852625592,0.005728888233785349,-0.013236708000224067,-0.0043090180608750216,0,2020,Premier League,1512.0
"Ferrán Torres, 2020",0.02798756108396268,41.86139493558419,0.11994669035984008,0.5597512216792536,0.11994669035984008,0.07996446023989337,1.7592181252776544,7.756552643269659,94.23811639271435,3.490448689471346,0.005268896181812149,-0.008741095015754301,0.009656138211406338,0.01900043612966393,-0.00027441717091424256,0.002482262209254157,-0.012763434314613173,-0.0031376264685077254,0.007223330603405408,0.002589621774578463,2,2020,La Liga,2251.0
"Óliver Torres, 2020",-0.6710526315789475,65.92105263157895,0.28195488721804507,0.7330827067669172,0.05639097744360902,0.05639097744360902,2.424812030075188,4.56766917293233,210.84586466165416,5.075187969924812,-0.0015430298370750644,-0.0013258221949817082,-0.0012855115045284089,-0.0008620504671475654,0.0016121373500346803,0.0017413583587763616,0.0014912132755058787,-0.001993427588215342,0.0015079340518643865,-0.0007214584345196545,0,2020,La Liga,1596.0
"Roberto Torres, 2020",-0.05631210894368789,49.12403386087596,0.09937430990062569,1.026867868973132,0.06624953993375046,0.29812292970187704,1.9212366580787634,6.128082443871917,151.01582627898418,2.6433566433566433,0.00588264228527148,-0.011001485739526667,0.011074833702260235,0.022805040078039174,0.0002249201643347489,0.003156632259146389,-0.01485216469969656,-0.004505665824492402,0.009259268546754093,0.002937912231613125,4,2020,La Liga,2717.0
"Abdoulaye Touré, 2020",0.0,65.07879333633498,0.040522287257991896,1.1751463304817649,0.44574515983791085,0.20261143628995945,0.9725348941918055,1.2156686177397569,177.81179648806844,3.5254389914452946,-0.007489637018836889,0.014142036321674017,-0.014284560248566155,-0.029066775447137354,-0.00020552988972211302,-0.004997287010421213,0.019348241222933663,0.00523456143011542,-0.011702024250693827,-0.0035515137280880448,0,2020,Ligue 1,2221.0
"Lucas Tousart, 2020",-0.015314804310833804,61.15711854792966,0.15314804310833807,1.58252977878616,0.35734543391945545,0.15314804310833807,1.020986954055587,1.6335791264889394,170.81111741349972,4.482132728304027,-0.004731945413520852,0.008948354149697595,-0.009028148269067813,-0.018410279248092163,-0.00015938828843065398,-0.0031854871011866986,0.012245965500501832,0.0033220288215121685,-0.00735535865948519,-0.002222186031808624,0,2020,Ligue 1,1763.0
"Andros Townsend, 2020",0.2295208655332303,44.65224111282844,0.0695517774343122,1.0432766615146831,0.0,0.20865533230293662,1.669242658423493,5.35548686244204,111.00463678516229,6.183153013910355,0.005303949104329952,-0.008231327198067578,0.009395892966456673,0.018325015889742485,-0.0005089901427827247,0.0021550018388931287,-0.012478287403910767,-0.0026560796538473474,0.0066463397789573156,0.0025320623722258815,4,2020,Premier League,1294.0
"Adama Traoré, 2020",0.0,52.19463753723933,0.26812313803376364,0.26812313803376364,0.17874875868917575,0.0,3.5749751737835154,3.3068520357497517,176.2462760675273,7.945382323733864,-0.0013953909059108854,7.776910396630627e-05,-0.001525118766329447,-0.0025087565308278886,0.0009370819396845077,0.0010496716979917788,0.0020817616528085916,-0.0008816638676582917,0.00013114624321405977,-0.0007047226366569415,0,2020,Ligue 1,1007.0
"Bertrand Traoré, 2020",0.0,58.89864325618516,0.14365522745411013,1.5083798882681565,0.14365522745411013,0.14365522745411013,2.154828411811652,9.48124501197127,167.43016759776538,6.2130885873902635,0.005112851432431337,-0.009594782454932118,0.009712420301738172,0.019987519481559364,0.00019030393579063038,0.003086386234138554,-0.013147219312913702,-0.0037013853998907435,0.007989990768766829,0.00250080099581853,0,2020,Ligue 1,1253.0
"Trézéguet, 2020",-0.9230769230769231,35.169230769230765,0.0,1.1538461538461537,0.09230769230769231,0.3230769230769231,1.476923076923077,7.846153846153846,50.58461538461539,3.8261538461538462,0.012357567370775572,-0.02018115644238028,0.0220399813983542,0.04494049335375594,-0.000807593050886499,0.005282332469416486,-0.03013999435633428,-0.006355738215047147,0.016719130668318573,0.006100282776406071,2,2020,Premier League,1950.0
"Manu Trigueros, 2020",0.0989010989010989,62.4240465416936,0.40723981900452494,0.23270846800258566,0.6981254040077569,0.17453135100193923,3.490627020038785,1.570782159017453,235.03555268261152,5.195216548157724,-0.008196293609352147,0.01222247881800845,-0.014266302650455559,-0.027835156972734747,0.0010034315862673376,-0.0032937838959185566,0.019214161285719476,0.0033717799155815868,-0.009624393114439586,-0.0037976346431074803,0,2020,La Liga,1547.0
"Christopher Trimmel, 2020",0.018861334264757248,59.853300733496326,0.031435557107928745,1.603213412504366,0.31435557107928747,0.031435557107928745,1.0373733845616486,2.1690534404470836,267.5480265455816,2.734893468389801,-0.010404134347199348,0.017792508747777238,-0.0189660382838931,-0.03843682423097808,0.0004409863527341223,-0.005412119482424861,0.02584417292655267,0.00581978925542984,-0.014697340998297033,-0.005022433768164975,3,2020,Bundesliga,2863.0
"Leandro Trossard, 2020",0.0044753853804077575,45.91745400298359,0.08950770760815514,0.40278468423669817,0.04475385380407757,0.1790154152163103,2.9090004972650423,10.203878667329688,128.3092988562904,3.517652909000497,0.00871219047787448,-0.01659992878730107,0.01668488095387363,0.034148482689096496,0.0004345093538631742,0.005355971086156465,-0.022376608104012964,-0.00671469218950141,0.01387101115817879,0.004269902177452954,4,2020,Premier League,2011.0
"Tom Trybull, 2020",-0.02389380530973451,61.80530973451328,0.0,1.2743362831858407,0.39823008849557523,0.07964601769911504,0.6371681415929203,0.1592920353982301,214.8053097345133,7.57433628318584,-0.010593514147297098,0.020646268081878055,-0.02040753409987051,-0.04198979119824077,-0.0006189860442286086,-0.00690391460800896,0.027514403033399058,0.008287278272383014,-0.01734758928045666,-0.005181860837840943,0,2020,Premier League,1130.0
"Hwang Ui-jo, 2020",-0.13778322106552357,32.24127372933252,0.05511328842620943,0.27556644213104714,0.0,0.22045315370483773,0.9369259032455604,6.172688303735456,42.32700551132884,4.938150642988365,0.01103716235430279,-0.01665155596730116,0.019278802327656514,0.03801707769784847,-0.001289086744373755,0.004037873324927385,-0.02593396596008547,-0.004869631093057348,0.013585349126130932,0.005380159678171607,2,2020,Ligue 1,1633.0
"Anthony Ujah, 2020",-0.4172813487881981,34.425711275026345,0.0,0.2845100105374078,0.0,0.18967334035827185,1.8967334035827186,6.164383561643835,53.013698630136986,6.211801896733404,0.010035903225271823,-0.016065510247404935,0.017875108029151567,0.03582420044607823,-0.0007985135124715353,0.004383074337909202,-0.024250714526095042,-0.0049515663200870655,0.013147234251669006,0.0048613398120016735,2,2020,Bundesliga,949.0
"Mark Uth, 2020",-0.41824440619621345,52.280550774526674,0.3098106712564544,0.5421686746987953,0.0,0.5421686746987953,2.168674698795181,5.189328743545611,121.75559380378658,6.010327022375215,0.012096406999947127,-0.022335743518815513,0.022481987706265912,0.04679192963609045,0.00019447481443586332,0.00660476513117203,-0.030742777071346063,-0.00829288037333489,0.018809092049791525,0.005989634421321122,4,2020,Bundesliga,1162.0
"Álvaro Vadillo, 2020",0.01477832512315271,42.78325123152709,0.0,0.5172413793103449,0.0,0.07389162561576354,1.6256157635467978,5.83743842364532,117.33990147783251,6.0,0.0039347456221865635,-0.005904662565213509,0.006947463110422421,0.013365280928576518,-0.00044859066126748447,0.0016199307288126382,-0.009206352012655145,-0.0017808961374313113,0.004678355560653296,0.0018448922579577822,4,2020,La Liga,1218.0
"William Vainqueur, 2020",-0.04198250728862974,62.86880466472304,0.0,1.521865889212828,0.26239067055393583,0.1574344023323615,1.3119533527696792,1.6268221574344024,160.7930029154519,4.901457725947522,-0.005684855489593172,0.010470890791474475,-0.010722001852429176,-0.02184536465276959,-4.844822157511985e-05,-0.0034803422311138286,0.014533074465880423,0.003801194405575186,-0.008742254087188038,-0.002759190646200789,4,2020,Ligue 1,1715.0
