Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1544,Christian Maggio,it ITA,DF,Benevento,it Serie A,38,3.3,141,112,29,3,0,0,3,26,0,0,0,0,106,0,6
1545,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,22,24.6,817,795,17,4,5,5,19,13,0,0,0,0,565,5,22
1546,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,35,4.9,421,410,10,10,1,2,0,0,0,0,0,0,361,1,6
1547,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,24,16.8,611,584,24,22,0,4,2,2,0,0,0,0,459,3,7
1548,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,22,6.7,346,334,11,10,1,7,5,1,0,0,0,0,290,1,6
1549,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,27,33.9,2250,2169,74,61,0,31,3,13,0,0,0,0,1958,7,9
1550,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,20,0.7,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1551,Hicham Mahou,fr FRA,FW,Nice,fr Ligue 1,21,0.4,18,16,2,1,0,0,3,1,0,0,0,0,12,0,0
1552,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,29,21.7,1096,1027,68,11,3,5,81,10,43,22,0,0,916,1,23
1553,Arne Maier,de GER,MF,Arminia,de Bundesliga,21,11.5,441,396,44,21,0,3,27,3,16,5,7,0,319,1,5
1554,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,21,0.3,20,20,0,0,1,1,0,0,0,0,0,0,19,0,0
1555,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,24,29.9,1422,1384,35,25,2,21,22,10,0,0,0,0,1158,3,21
1556,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,25,38.0,1071,760,306,66,0,1,0,0,0,0,0,0,779,5,0
1557,Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,eng Premier League,22,5.4,291,256,35,3,0,3,8,32,0,0,0,0,226,0,6
1558,Ainsley Maitland-Niles,eng ENG,MF,West Brom,eng Premier League,22,13.7,416,391,21,1,0,3,12,3,2,1,0,0,313,4,13
1559,Josh Maja,ng NGA,FW,Fulham,eng Premier League,21,9.0,181,178,3,0,0,0,0,1,0,0,0,0,154,0,6
1560,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,21,8.9,192,180,12,0,0,0,0,3,0,0,0,0,161,0,5
1561,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,20,1.0,38,24,13,1,0,0,0,0,0,0,0,0,26,1,0
1562,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,28,6.1,138,137,0,0,0,0,10,0,0,0,0,0,105,1,4
1563,Marco Majouga,fr FRA,"FW,MF",Nîmes,fr Ligue 1,19,1.4,37,37,0,0,0,0,3,0,0,0,0,0,27,0,1
1564,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,22,5.8,195,192,2,0,0,4,5,2,0,0,0,0,153,1,11
1565,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,25,30.3,787,733,53,12,0,4,23,2,0,0,0,0,582,1,16
1566,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,13.4,963,925,38,25,0,8,2,1,0,0,0,0,886,0,4
1567,Filip Malbašić,rs SRB,"FW,MF",Cádiz,es La Liga,27,9.6,170,164,5,0,0,0,20,1,1,0,0,0,90,1,12
1568,Kévin Malcuit,ma MAR,DF,Fiorentina,it Serie A,29,2.3,97,81,16,0,0,0,10,16,0,0,0,0,69,0,4
1569,Kévin Malcuit,ma MAR,"FW,MF",Napoli,it Serie A,29,0.4,24,23,1,0,0,0,0,1,0,0,0,0,20,0,0
1570,Daniel Maldini,it ITA,"FW,DF",Milan,it Serie A,18,0.3,15,15,0,0,0,0,2,0,0,0,0,0,13,0,0
1571,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,27,20.8,1128,1010,112,20,8,23,122,6,85,40,44,0,840,6,25
1572,Yunus Mallı,tr TUR,MF,Wolfsburg,de Bundesliga,28,0.6,11,10,1,0,0,0,0,0,0,0,0,0,8,0,0
1573,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,28.9,1752,1400,346,40,0,9,89,306,0,0,0,0,1315,6,26
1574,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,24,26.0,1384,1364,17,15,4,10,1,1,0,0,0,0,1167,3,11
1575,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,21,7.8,262,260,2,0,0,3,7,1,1,0,0,0,220,0,5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1576,Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,20,5.1,215,212,3,2,0,5,0,1,0,0,0,0,197,0,2
1577,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,25.7,1603,1307,294,31,0,11,62,263,0,0,0,0,1267,2,22
1578,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,31.7,1967,1890,76,59,0,12,14,17,0,0,0,0,1731,1,16
1579,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,35,37.0,1324,932,388,97,0,0,0,0,0,0,0,0,934,4,1
1580,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,24.2,1592,1335,253,27,0,3,82,226,0,0,0,0,1258,4,29
1581,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,26.6,1526,1459,66,61,0,9,1,3,0,0,0,0,1387,1,6
1582,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,23,4.4,164,161,3,0,0,0,6,1,2,2,0,0,127,0,6
1583,Rolando Mandragora,it ITA,MF,Torino,it Serie A,23,16.9,736,650,84,52,1,4,36,0,22,9,9,0,590,2,9
1584,Mario Mandžukić,hr CRO,FW,Milan,it Serie A,34,2.4,50,49,1,0,0,0,1,0,0,0,0,0,35,0,1
1585,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,28,31.2,1082,1063,15,3,2,3,60,10,2,0,0,0,812,4,39
1586,Niccolò Manfredini,it ITA,GK,Benevento,it Serie A,32,1.0,31,22,9,2,0,0,0,0,0,0,0,0,27,0,0
1587,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,3.6,108,103,5,5,0,0,0,0,0,0,0,0,75,0,3
1588,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,22,23.4,1012,1000,11,8,1,1,10,3,0,0,0,0,847,1,19
1589,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,33,29.9,2122,1922,192,119,2,29,108,5,68,37,27,0,1700,8,27
1590,Vito Mannone,it ITA,GK,Monaco,fr Ligue 1,32,9.0,287,210,77,16,0,0,0,0,0,0,0,0,205,0,0
1591,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,25.5,1555,1482,71,53,0,10,0,2,0,0,0,0,1442,2,4
1592,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,9.2,398,316,81,2,0,1,28,79,0,0,0,0,284,1,15
1593,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,3.3,166,127,38,2,0,1,12,29,7,0,7,0,126,1,8
1594,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,21,12.0,365,354,9,1,0,3,29,1,1,0,0,0,266,2,20
1595,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,13.0,813,669,143,14,0,7,60,129,0,0,0,0,640,1,15
1596,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2.5,66,60,6,0,0,0,3,2,0,0,0,0,37,0,3
1597,Maranhão,br BRA,FW,Valladolid,es La Liga,23,13.1,199,194,2,0,1,3,9,1,0,0,0,0,114,3,8
1598,Fernando Marçal,br BRA,"DF,MF",Wolves,eng Premier League,31,6.9,379,309,68,5,0,3,13,63,0,0,0,0,304,2,10
1599,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,0.9,74,70,4,2,0,3,3,2,0,0,0,0,61,0,0
1600,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,32,11.7,876,769,103,14,1,8,50,89,0,0,0,0,699,4,17
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1601,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,32.3,2080,2016,60,50,0,18,5,10,0,0,0,0,1828,4,5
1602,Solly March,eng ENG,"DF,MF",Brighton,eng Premier League,26,18.6,979,779,195,18,0,16,120,137,40,14,19,0,676,5,31
1603,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37,3.7,137,98,39,5,0,0,0,0,0,0,0,0,114,0,0
1604,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,17.3,969,784,184,24,1,2,71,139,21,0,16,0,761,1,34
1605,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,33.5,2732,2623,100,68,0,8,2,13,0,0,0,0,2495,9,16
1606,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,29.4,1521,1471,46,45,0,16,4,0,0,0,0,0,1319,4,19
1607,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,16.9,774,646,126,7,0,3,58,119,0,0,0,0,571,2,23
1608,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,5.7,348,331,15,6,0,5,3,9,0,0,0,0,287,2,0
1609,José Mari,es ESP,MF,Cádiz,es La Liga,32,16.1,471,441,27,23,2,14,10,0,3,0,3,0,321,3,10
1610,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,10.0,630,622,8,6,0,2,0,1,0,0,0,0,552,0,2
1611,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,19.6,1128,1065,58,37,0,16,1,20,0,0,0,0,974,5,4
1612,Mariano,do DOM,FW,Real Madrid,es La Liga,26,5.7,107,96,11,0,0,2,0,2,0,0,0,0,75,0,4
1613,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,15.9,773,751,20,12,0,9,15,1,7,1,6,0,635,2,9
1614,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,23,1.0,55,44,10,1,0,0,1,9,0,0,0,0,38,1,2
1615,Adrián Marín,es ESP,"DF,MF",Granada,es La Liga,23,3.0,130,101,27,2,0,0,5,25,0,0,0,0,85,2,4
1616,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,32.9,1698,1451,239,103,1,8,161,9,119,36,65,0,1389,8,22
1617,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,23.2,1670,1631,37,34,0,11,2,3,0,0,0,0,1501,2,8
1618,Marlon,br BRA,DF,Sassuolo,it Serie A,24,19.4,1627,1584,41,39,0,5,0,0,0,0,0,0,1545,2,2
1619,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1620,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,23.6,1739,1702,31,28,0,15,1,3,0,0,0,0,1612,6,3
1621,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,17.6,1018,961,57,57,0,0,0,0,0,0,0,0,891,0,5
1622,Roger Martí,es ESP,FW,Levante,es La Liga,29,24.4,519,466,48,0,3,4,12,0,0,0,0,0,357,5,24
1623,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,16.4,492,484,7,1,2,1,9,2,0,0,0,0,409,1,15
1624,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,17.1,866,701,163,24,0,2,54,138,1,0,0,0,675,2,17
1625,Aarón Martín,es ESP,"DF,FW",Mainz 05,de Bundesliga,23,2.9,173,130,43,1,0,0,21,39,3,0,2,0,120,0,6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1626,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1.1,41,33,7,3,0,1,3,4,0,0,0,0,31,1,0
1627,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,5.4,383,369,14,11,0,4,2,1,0,0,0,0,340,0,7
1628,Martinelli,br BRA,FW,Arsenal,eng Premier League,19,6.5,159,155,2,0,1,1,12,1,0,0,0,0,121,2,2
1629,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,38.0,1319,923,388,135,0,1,0,0,0,0,0,0,880,8,0
1630,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,28.0,1472,1377,88,79,1,37,10,9,0,0,0,0,1208,7,9
1631,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,5.1,157,154,2,0,0,1,7,0,0,0,0,0,104,1,3
1632,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,5.2,390,382,7,5,0,2,2,2,0,0,0,0,347,1,1
1633,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1.0,50,43,7,1,0,1,0,0,0,0,0,0,38,0,0
1634,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,28.5,566,558,8,0,1,7,12,3,0,0,0,0,380,0,28
1635,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,6.0,297,281,15,13,0,11,0,2,0,0,0,0,245,1,1
1636,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,16.5,830,775,52,26,0,16,5,26,0,0,0,0,667,3,5
1637,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,17.2,624,618,5,2,1,0,28,2,0,0,0,0,516,1,13
1638,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,33.0,1578,1383,192,23,0,6,64,168,0,0,0,0,1312,3,28
1639,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,2.2,90,84,6,1,0,0,2,1,1,1,0,0,72,0,1
1640,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,1.5,85,74,10,0,0,0,4,10,0,0,0,0,68,1,3
1641,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,19.6,894,849,40,31,1,14,16,0,9,5,4,0,725,5,18
1642,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,28.5,1422,1359,58,43,0,30,8,15,0,0,0,0,1185,5,4
1643,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,25.0,802,492,304,87,0,1,0,0,0,0,0,0,422,6,0
1644,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,8.4,286,234,50,0,1,0,10,49,0,0,0,0,215,2,12
1645,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,0.4,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0
1646,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,11.2,566,517,46,0,0,4,41,46,0,0,0,0,443,3,21
1647,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,22.6,598,571,25,0,0,2,35,9,0,0,0,0,389,2,22
1648,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,5.7,300,283,16,5,2,3,13,0,8,2,5,1,249,1,7
1649,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,17.7,937,914,21,17,0,20,5,0,4,0,1,0,794,2,17
1650,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,3.5,88,86,2,2,0,0,0,0,0,0,0,0,69,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1651,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,23,2.5,49,47,1,0,0,0,1,0,0,0,0,0,29,1,2
1652,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,23,11.1,238,208,29,0,0,0,4,0,0,0,0,0,168,1,8
1653,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,12.3,1026,984,39,36,1,11,4,3,0,0,0,0,921,3,7
1654,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,7.7,546,532,14,14,1,2,0,0,0,0,0,0,479,0,0
1655,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,19,2.4,41,41,0,0,0,1,0,0,0,0,0,0,34,0,0
1656,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,0.1,8,8,0,0,0,0,2,0,0,0,0,0,6,0,0
1657,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,0.3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
1658,Chrislain Matsima,fr FRA,"DF,FW",Monaco,fr Ligue 1,18,3.9,267,255,11,6,0,2,1,5,0,0,0,0,235,1,1
1659,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,0.4,41,34,7,0,0,1,2,7,0,0,0,0,27,0,2
1660,Neal Maupay,fr FRA,"FW,MF",Brighton,eng Premier League,23,27.9,672,599,71,7,3,4,11,9,0,0,0,0,520,2,26
1661,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,5.6,324,271,53,18,1,5,42,2,33,14,13,0,256,0,7
1662,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,22,22.6,494,480,11,0,0,3,30,6,0,0,0,0,377,3,24
1663,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,16.3,1081,931,146,42,0,27,5,104,0,0,0,0,848,4,14
1664,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,31,9.1,222,214,7,0,1,0,2,1,0,0,0,0,174,1,12
1665,Borja Mayoral,es ESP,FW,Roma,it Serie A,23,17.2,372,342,30,2,0,7,7,2,1,0,0,0,291,0,11
1666,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,23,0.3,5,5,0,0,0,1,0,0,0,0,0,0,3,0,0
1667,Youssef Maziz,fr FRA,"MF,FW",Metz,fr Ligue 1,22,2.9,120,99,21,8,1,1,10,0,6,3,2,0,90,0,1
1668,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,0.6,11,10,1,0,0,0,2,1,0,0,0,0,7,0,0
1669,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,18.2,1035,857,172,2,0,5,68,170,0,0,0,0,702,6,34
1670,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,26.4,1024,971,51,3,1,5,53,17,17,5,0,0,789,2,29
1671,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,4.8,210,169,41,3,0,1,2,38,0,0,0,0,170,0,3
1672,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,de Bundesliga,20,12.9,365,337,27,2,1,4,20,25,0,0,0,0,245,1,16
1673,Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,18,24.6,578,549,24,4,4,2,43,3,14,8,3,0,439,5,13
1674,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,16.3,795,738,54,17,0,3,10,10,0,0,0,0,643,3,22
1675,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,14.7,447,442,2,1,1,0,4,0,0,0,0,0,253,3,14
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1676,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30,30.0,1080,801,270,99,0,7,0,0,0,0,0,0,700,9,1
1677,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,9.1,342,329,13,7,0,3,11,0,6,2,0,4,258,0,4
1678,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,37.0,1439,1351,73,34,6,26,52,5,13,6,3,1,1102,15,22
1679,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,32,26.6,947,919,24,4,1,7,21,13,0,0,0,0,697,4,18
1680,Weston McKennie,us USA,MF,Juventus,it Serie A,21,18.9,785,759,22,4,1,6,9,18,0,0,0,0,659,4,17
1681,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,34.1,1372,1202,158,72,2,16,242,12,73,70,0,0,936,12,48
1682,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,23.7,1320,1278,40,32,0,23,12,8,0,0,0,0,1139,2,18
1683,Gary Medel,cl CHI,"DF,MF",Bologna,it Serie A,32,5.7,342,325,17,13,0,1,0,4,0,0,0,0,314,0,2
1684,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,22.3,1580,1515,63,49,0,29,4,14,0,0,0,0,1353,2,25
1685,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,7.1,320,225,94,5,0,1,8,89,0,0,0,0,199,1,13
1686,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,29.9,1130,1089,38,33,0,4,0,5,0,0,0,0,802,3,10
1687,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1688,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,29,9.1,440,410,28,7,1,8,20,4,7,2,1,0,340,2,13
1689,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,26,10.2,380,375,4,4,0,6,2,0,0,0,0,0,315,1,11
1690,Soualiho Meïté,fr FRA,MF,Milan,it Serie A,26,6.5,289,280,7,6,1,3,1,1,0,0,0,0,243,2,4
1691,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1692,Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,23,4.6,140,138,2,1,0,0,8,1,0,0,0,0,106,0,2
1693,Filippo Melegoni,it ITA,"MF,DF",Genoa,it Serie A,21,4.3,234,208,24,2,0,2,14,10,11,6,2,0,197,2,1
1694,Gonzalo Melero,es ESP,"MF,FW",Levante,es La Liga,26,20.6,1044,1016,26,13,1,4,3,7,0,0,0,0,920,2,13
1695,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,25.9,1303,1008,290,30,0,5,39,259,1,0,1,0,1036,5,34
1696,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,12.9,1085,1054,29,25,0,9,3,1,3,2,0,0,1016,2,7
1697,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,32.5,1292,1083,201,59,8,14,166,9,107,47,24,2,899,8,38
1698,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,22,14.4,611,444,167,7,0,0,44,160,0,0,0,0,433,0,23
1699,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,18.1,806,769,37,35,0,16,3,2,0,0,0,0,677,0,9
1700,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,24.9,1486,1434,46,41,2,18,12,4,1,0,0,0,1299,6,7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1701,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,23,29.7,1193,1152,39,16,6,13,33,13,7,3,3,0,919,2,31
1702,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,30,23.2,475,437,32,2,0,6,62,21,1,0,0,0,259,6,19
1703,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,0.7,11,11,0,0,0,0,2,0,0,0,0,0,4,0,2
1704,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,0.8,38,37,1,1,0,0,0,0,0,0,0,0,32,0,0
1705,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,10.6,666,578,87,3,0,1,30,82,2,0,2,0,540,1,12
1706,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,28,30.5,1027,812,213,34,0,2,0,0,0,0,0,0,874,2,0
1707,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,28,1.0,29,21,8,2,0,0,0,0,0,0,0,0,24,0,0
1708,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,24.5,1466,1292,171,9,0,10,35,162,0,0,0,0,1302,3,20
1709,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,16.2,976,966,9,8,0,1,1,1,0,0,0,0,886,1,9
1710,Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,de Bundesliga,22,1.1,27,26,1,0,0,0,1,1,0,0,0,0,21,0,1
1711,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1712,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,14.4,683,662,21,13,0,4,1,0,0,0,0,0,596,0,2
1713,Alex Meret,it ITA,GK,Napoli,it Serie A,23,22.0,605,482,121,28,0,0,0,0,0,0,0,0,541,2,1
1714,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,23.9,1217,1172,29,26,8,9,21,2,1,0,0,0,908,16,23
1715,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,es La Liga,25,6.1,259,215,41,9,0,1,47,7,25,10,10,0,176,3,15
1716,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,4.6,147,134,12,6,0,0,1,6,0,0,0,0,116,1,0
1717,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,33,16.2,488,428,58,8,3,2,64,0,26,2,21,0,352,2,17
1718,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,19.6,927,844,79,43,4,18,55,1,32,12,8,0,713,4,20
1719,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20,35.0,1369,1016,350,83,0,3,0,0,0,0,0,0,1109,3,0
1720,Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,33,33.6,2402,2151,228,87,20,14,126,5,99,36,22,0,1954,23,40
1721,Junior Messias,br BRA,"MF,FW",Crotone,it Serie A,29,35.7,1214,1100,105,40,1,9,123,15,44,29,4,0,871,9,21
1722,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,16.4,1252,1105,145,10,0,10,48,135,0,0,0,0,1007,2,25
1723,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,7.9,480,450,29,13,0,12,3,16,0,0,0,0,406,1,3
1724,Max Meyer,de GER,MF,Köln,de Bundesliga,24,3.9,254,246,8,6,0,0,7,0,1,1,0,0,216,0,2
1725,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,8.8,345,338,7,5,0,4,1,1,0,0,0,0,300,0,8
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1726,Míchel,es ESP,MF,Valladolid,es La Liga,32,10.5,694,623,68,45,0,9,44,5,18,6,7,1,551,3,11
1727,Jonas Michel Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,0.2,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0
1728,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,0.4,14,13,1,1,0,0,0,0,0,0,0,0,10,0,1
1729,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,12.8,681,534,143,21,0,9,84,102,20,8,12,0,480,4,19
