Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1731,Kouadio Koné,fr FRA,MF,M'Gladbach,de Bundesliga,22-021,30,2608,87,85.2,29.0,30,87,18,0,,0,1.23,41,49,-8,-0.28,-1.27,43.0,45.3,-2.4,-0.08,-0.29
1732,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27-337,13,916,70,26.8,10.2,12,76,6,1,1,4,0.77,10,15,-5,-0.49,+1.16,11.0,12.7,-1.7,-0.16,+0.42
1733,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25-227,38,3322,87,97.1,36.9,37,90,36,1,1,0,1.61,49,45,+4,+0.11,-0.81,47.7,51.1,-3.4,-0.09,-1.15
1734,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25-099,33,2858,87,83.6,31.8,32,88,29,1,45,0,1.73,57,36,+21,+0.66,+1.14,47.3,33.3,+14.0,+0.44,+0.09
1735,Emil Kornvig,dk DEN,MF,Spezia,it Serie A,23-040,0,,,,,0,,0,0,,1,,,,,,,,,,,
1736,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22-154,24,1523,63,49.8,16.9,17,83,13,7,15,6,1.75,35,20,+15,+0.89,+1.30,28.8,22.1,+6.7,+0.40,+0.29
1737,Filip Kostić,rs SRB,"DF,FW",Juventus,it Serie A,30-218,37,2565,69,75.0,28.5,33,75,12,4,25,1,1.86,38,32,+6,+0.21,-1.58,38.7,34.4,+4.4,+0.15,-0.83
1738,Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,de Bundesliga,30-218,1,74,74,2.4,0.8,1,74,0,0,,0,0.00,1,5,-4,-4.86,-5.17,0.8,3.5,-2.7,-3.35,-3.69
1739,Ilias Kostis,cy CYP,DF,Atlético Madrid,es La Liga,20-100,0,,,,,0,,0,0,,1,,,,,,,,,,,
1740,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25-183,28,1865,67,54.5,20.7,22,79,10,6,21,10,1.39,27,27,0,0.00,-0.58,30.6,22.0,+8.6,+0.42,+0.24
1741,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,26-172,32,2661,83,77.8,29.6,31,85,22,1,23,5,0.72,38,61,-23,-0.78,+0.76,31.2,54.3,-23.1,-0.78,+1.09
1742,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30-285,11,990,90,32.4,11.0,11,90,11,0,,15,0.64,14,22,-8,-0.73,-0.16,10.5,19.8,-9.4,-0.85,-0.21
1743,Therence Koudou,fr FRA,MF,Reims,fr Ligue 1,18-176,0,,,,,0,,0,0,,2,,,,,,,,,,,
1744,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31-352,23,1800,78,52.6,20.0,20,87,17,3,23,6,1.26,20,22,-2,-0.10,+0.29,26.8,22.6,+4.1,+0.21,+0.61
1745,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24-207,29,2426,84,70.9,27.0,28,86,24,1,9,2,2.38,51,12,+39,+1.45,+0.45,53.0,21.6,+31.4,+1.16,+0.17
1746,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,26-053,15,1256,84,36.7,14.0,15,84,12,0,,1,1.80,25,13,+12,+0.86,+1.23,21.8,20.1,+1.7,+0.12,+0.61
1747,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,33-168,21,882,42,25.8,9.8,10,68,1,11,18,1,1.05,9,23,-14,-1.43,-0.86,9.3,16.7,-7.4,-0.75,-0.13
1748,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,29-032,27,1707,63,49.9,19.0,17,82,10,10,32,2,1.15,14,25,-11,-0.58,-0.69,24.7,24.2,+0.6,+0.03,+0.22
1749,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,27-113,18,548,30,16.0,6.1,7,53,0,11,16,9,0.89,4,10,-6,-0.99,-0.20,5.1,7.6,-2.5,-0.42,+0.07
1750,Matej Kovar,cz CZE,GK,Manchester Utd,eng Premier League,23-021,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1751,Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,de Bundesliga,22-167,5,379,76,12.4,4.2,5,76,1,0,,0,0.60,1,5,-4,-0.95,+0.12,4.7,5.3,-0.6,-0.15,+0.42
1752,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28-309,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,-0.92,0.0,0.1,-0.1,-8.84,-9.70
1753,Alex Král,cz CZE,MF,Schalke 04,de Bundesliga,25-019,29,2357,81,77.0,26.2,26,89,23,3,18,3,0.93,27,52,-25,-0.95,+0.45,28.7,47.1,-18.4,-0.70,-0.81
1754,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,31-353,32,2386,75,78.0,26.5,26,83,15,6,39,1,1.03,39,45,-6,-0.23,+0.17,36.5,39.3,-2.8,-0.11,-0.07
1755,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,32-108,29,2222,77,72.6,24.7,27,81,17,2,12,2,1.31,38,39,-1,-0.04,+0.17,38.7,37.4,+1.3,+0.05,+0.33
1756,Dimo Krastev,bg BUL,MF,Fiorentina,it Serie A,20-117,0,,,,,0,,0,0,,4,,,,,,,,,,,
1757,Tom Krauß,de GER,MF,Schalke 04,de Bundesliga,21-350,32,2514,79,82.2,27.9,31,80,15,1,26,0,0.97,23,52,-29,-1.04,+0.12,31.1,43.1,-12.0,-0.43,+0.49
1758,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,26-028,1,18,18,0.5,0.2,0,,0,1,18,3,0.00,0,0,0,0.00,+0.37,0.1,0.5,-0.4,-2.11,-1.32
1759,Raimonds Krollis,lv LVA,"FW,DF",Spezia,it Serie A,21-222,4,35,9,1.0,0.4,0,,0,4,9,15,0.00,0,1,-1,-2.57,-1.77,0.4,0.9,-0.5,-1.39,-0.93
1760,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33-154,30,2155,72,63.0,23.9,25,82,12,5,22,3,2.00,48,23,+25,+1.04,+0.05,43.8,26.7,+17.1,+0.71,-0.67
1761,Rade Krunić,ba BIH,MF,Milan,it Serie A,29-243,23,1657,72,48.5,18.4,18,83,10,5,34,5,2.13,34,17,+17,+0.92,+0.72,29.3,20.1,+9.2,+0.50,+0.07
1762,Max Kruse,de GER,"MF,FW",Wolfsburg,de Bundesliga,35-080,5,272,54,8.9,3.0,2,90,2,3,31,0,0.40,3,6,-3,-0.99,-1.38,2.8,7.4,-4.6,-1.52,-1.67
1763,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30-281,22,1639,75,53.6,18.2,19,83,10,3,22,6,1.82,32,18,+14,+0.77,+1.21,26.5,25.2,+1.3,+0.07,+0.21
1764,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22-003,35,2439,70,71.3,27.1,29,77,7,6,34,2,1.91,38,21,+17,+0.63,+0.72,37.2,20.8,+16.5,+0.61,+0.35
1765,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,23-043,30,2067,69,60.4,23.0,23,81,5,7,28,0,1.60,42,40,+2,+0.09,-0.25,32.8,30.6,+2.2,+0.09,-0.26
1766,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,18-073,20,1320,66,38.6,14.7,14,85,11,6,21,5,1.80,29,17,+12,+0.82,+0.56,23.7,21.8,+1.9,+0.13,-0.19
1767,Marash Kumbulla,al ALB,DF,Roma,it Serie A,23-119,7,259,37,7.6,2.9,5,48,1,2,9,19,1.57,4,3,+1,+0.35,+0.03,2.5,2.6,-0.1,-0.04,-0.76
1768,Pierre Kunde,cm CMR,"MF,FW",Bochum,de Bundesliga,27-316,12,377,31,12.3,4.2,3,81,0,9,15,4,0.83,3,13,-10,-2.39,-1.65,4.2,12.2,-8.0,-1.92,-1.32
1769,Alou Kuol,au AUS,FW,Stuttgart,de Bundesliga,22-253,1,5,5,0.2,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,+0.35,0.0,0.1,-0.1,-1.80,-1.88
1770,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,30-276,3,135,45,3.9,1.5,2,67,1,1,1,6,0.33,0,4,-4,-2.67,-2.83,1.1,4.4,-3.3,-2.21,-1.81
1771,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22-115,34,2519,74,73.7,28.0,30,79,8,4,38,0,2.29,58,21,+37,+1.32,+0.12,49.9,23.1,+26.8,+0.96,+0.34
1772,Robert Kwasigroch,de GER,GK,Hertha BSC,de Bundesliga,18-346,0,,,,,0,,0,0,,2,,,,,,,,,,,
1773,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27-299,37,2232,60,65.3,24.8,26,77,5,11,22,0,1.59,33,27,+6,+0.24,+1.00,35.0,31.9,+3.1,+0.13,+1.18
1774,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,de Bundesliga,27-091,12,559,47,18.3,6.2,7,72,0,5,11,2,1.58,7,11,-4,-0.64,-1.04,9.0,7.6,+1.4,+0.23,+0.31
1775,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Bologna,it Serie A,27-122,12,704,59,20.6,7.8,8,78,4,4,20,0,1.58,11,8,+3,+0.38,+0.35,7.2,11.5,-4.4,-0.56,-0.54
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1776,Giorgos Kyriakopoulos,gr GRE,"FW,DF",Sassuolo,it Serie A,27-122,12,766,64,22.4,8.5,9,74,1,3,33,8,1.08,10,12,-2,-0.23,+0.17,11.4,9.7,+1.7,+0.20,+0.19
1777,César de la Hoz,es ESP,MF,Almería,es La Liga,31-069,25,1673,67,48.9,18.6,18,84,12,7,23,8,1.48,25,30,-5,-0.27,+0.30,24.5,27.3,-2.7,-0.15,+0.59
1778,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,25-015,28,1481,53,43.3,16.5,16,72,2,12,27,6,1.32,22,17,+5,+0.30,+1.00,18.2,19.4,-1.2,-0.07,0.00
1779,Achraf Laaziri,ma MAR,DF,Lyon,fr Ligue 1,19-200,0,,,,,0,,0,0,,2,,,,,,,,,,,
1780,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,20-096,10,123,12,3.6,1.4,0,,0,10,12,11,1.60,2,0,+2,+1.46,+0.45,2.6,2.8,-0.3,-0.20,-0.85
1781,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,29-035,33,2506,76,73.3,27.8,28,85,19,5,28,0,1.61,38,26,+12,+0.43,+0.53,41.2,33.0,+8.2,+0.29,-0.14
1782,Gaëtan Laborde,fr FRA,FW,Rennes,fr Ligue 1,29-035,4,249,62,7.3,2.8,3,73,0,1,30,0,1.00,4,5,-1,-0.36,-1.24,5.3,4.0,+1.3,+0.47,+0.02
1783,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,32-010,35,2929,84,85.6,32.5,34,86,26,1,19,0,1.66,58,40,+18,+0.55,+0.55,54.8,42.5,+12.3,+0.38,+0.89
1784,Qazim Laçi,al ALB,MF,Ajaccio,fr Ligue 1,27-139,9,212,24,6.2,2.4,2,80,1,7,8,3,0.56,1,4,-3,-1.27,+0.07,2.6,3.9,-1.2,-0.53,-0.07
1785,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,23-062,24,1627,68,53.2,18.1,18,83,13,6,23,6,1.38,31,26,+5,+0.28,+0.03,28.5,26.5,+2.0,+0.11,+0.23
1786,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,24-135,37,3329,90,97.3,37.0,37,90,36,0,,0,0.95,36,54,-18,-0.49,-0.49,41.0,51.7,-10.7,-0.29,-1.34
1787,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,26-176,14,871,62,28.5,9.7,11,71,1,3,29,2,1.64,9,9,0,0.00,-0.53,10.5,13.3,-2.8,-0.29,-0.21
1788,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,26-011,21,1468,70,48.0,16.3,17,82,7,4,17,1,1.95,25,20,+5,+0.31,-0.71,26.8,18.8,+8.0,+0.49,-0.50
1789,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,30-284,17,817,48,26.7,9.1,9,83,2,8,9,12,1.47,12,20,-8,-0.88,-1.08,15.9,16.4,-0.4,-0.05,-0.01
1790,Kenny Lala,fr FRA,DF,Brest,fr Ligue 1,31-247,17,1417,83,41.4,15.7,16,87,13,1,21,1,1.53,21,14,+7,+0.44,+1.21,18.5,22.4,-4.0,-0.25,+0.14
1791,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,35-028,16,722,45,21.1,8.0,12,55,0,4,15,0,1.56,16,10,+6,+0.75,+0.31,12.0,10.7,+1.3,+0.16,-0.56
1792,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,33-068,15,627,42,20.5,7.0,7,84,6,8,5,14,1.13,4,14,-10,-1.44,-0.62,6.8,12.5,-5.7,-0.82,-0.08
1793,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,31-095,32,1844,58,53.9,20.5,20,77,9,12,25,2,1.22,22,29,-7,-0.34,-0.34,23.1,32.1,-9.0,-0.44,-0.50
1794,Mohamed Lamine Bayo,gn GUI,"FW,MF",Lille,fr Ligue 1,25-003,27,651,24,19.0,7.2,6,72,1,21,10,8,1.78,15,8,+7,+0.97,+0.51,14.1,8.5,+5.6,+0.77,+0.04
1795,Sam Lammers,nl NED,FW,Sampdoria,it Serie A,26-038,19,1099,58,32.1,12.2,13,75,3,6,20,0,0.47,6,21,-15,-1.23,+0.01,11.1,23.4,-12.3,-1.01,-0.24
1796,Sam Lammers,nl NED,FW,Empoli,it Serie A,26-038,14,883,63,25.8,9.8,10,73,4,4,38,1,1.21,8,14,-6,-0.61,-0.40,9.1,14.8,-5.8,-0.59,-0.10
1797,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,22-250,20,453,23,13.2,5.0,3,60,1,17,16,3,1.60,6,7,-1,-0.20,-0.81,7.5,6.5,+1.0,+0.20,-0.47
1798,Hugo Lamy,fr FRA,DF,Paris S-G,fr Ligue 1,19-142,0,,,,,0,,0,0,,2,,,,,,,,,,,
1799,Michael Langer,at AUT,GK,Schalke 04,de Bundesliga,38-152,0,,,,,0,,0,0,,5,,,,,,,,,,,
1800,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,30-112,10,252,25,7.4,2.8,2,73,1,8,13,28,0.70,2,5,-3,-1.07,-0.79,3.0,5.8,-2.7,-0.98,-0.95
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1801,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,29-011,12,993,83,29.0,11.0,11,89,10,1,16,15,2.33,21,10,+11,+1.00,-0.86,20.5,12.4,+8.1,+0.73,-0.69
1802,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,29-215,20,1654,83,48.4,18.4,19,86,17,1,24,2,1.70,29,26,+3,+0.16,+0.37,23.3,27.4,-4.1,-0.22,+0.27
1803,Cyle Larin,ca CAN,FW,Valladolid,es La Liga,28-051,19,1469,77,43.0,16.3,16,87,13,3,26,1,1.21,20,26,-6,-0.37,+0.74,19.4,27.4,-8.0,-0.49,+0.36
1804,Juan Larios,es ESP,DF,Southampton,eng Premier League,19-146,5,152,30,4.4,1.7,2,46,0,3,20,4,0.60,1,2,-1,-0.59,+0.40,1.4,2.5,-1.1,-0.66,-0.05
1805,Yasser Larouci,dz ALG,"DF,MF",Troyes,fr Ligue 1,22-157,30,1797,60,52.5,20.0,21,76,9,9,21,6,0.60,21,45,-24,-1.20,-0.54,21.7,42.5,-20.7,-1.04,-0.03
1806,Jordan Larsson,se SWE,"FW,MF",Schalke 04,de Bundesliga,25-352,11,463,42,15.1,5.1,5,60,0,6,27,4,0.55,4,12,-8,-1.56,-0.58,5.1,8.8,-3.7,-0.71,-0.23
1807,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,it Serie A,30-301,26,1573,61,46.0,17.5,17,76,7,9,31,0,0.81,13,26,-13,-0.74,-0.01,16.6,21.9,-5.3,-0.31,+0.12
1808,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,29-208,7,218,31,6.4,2.4,2,90,2,5,8,21,1.89,2,5,-3,-1.24,-2.31,2.6,4.3,-1.7,-0.69,-1.65
1809,Latasa,es ESP,FW,Getafe,es La Liga,22-076,18,448,25,13.1,5.0,2,89,1,16,17,17,0.89,5,1,+4,+0.80,+1.26,5.8,6.4,-0.5,-0.11,+0.16
1810,Toni Lato,es ESP,"DF,MF",Valencia,es La Liga,25-198,24,914,38,26.7,10.2,9,70,0,15,19,9,1.29,12,11,+1,+0.10,+0.24,11.2,12.2,-1.0,-0.10,-0.34
1811,Danny Latza,de GER,MF,Schalke 04,de Bundesliga,33-182,20,853,43,27.9,9.5,8,81,5,12,17,7,0.80,12,28,-16,-1.69,-0.87,12.5,18.7,-6.2,-0.65,-0.19
1812,Armand Lauriente,fr FRA,FW,Sassuolo,it Serie A,24-185,28,2175,78,63.6,24.2,27,80,9,1,25,0,1.29,33,33,0,0.00,+1.01,33.0,28.3,+4.6,+0.19,+0.39
1813,Armand Lauriente,fr FRA,FW,Lorient,fr Ligue 1,24-185,3,266,89,7.8,3.0,3,89,0,0,,0,2.33,5,3,+2,+0.68,+0.76,6.3,4.0,+2.3,+0.79,+1.25
1814,Lucas Laux,de GER,MF,Mainz 05,de Bundesliga,20-236,0,,,,,0,,0,0,,3,,,,,,,,,,,
1815,Lucas Lavallée,fr FRA,GK,Paris S-G,fr Ligue 1,20-109,0,,,,,0,,0,0,,1,,,,,,,,,,,
1816,Roméo Lavia,be BEL,MF,Southampton,eng Premier League,19-152,29,2221,77,64.9,24.7,26,82,14,3,30,0,0.69,28,50,-22,-0.89,+0.23,25.8,41.0,-15.2,-0.62,-0.01
1817,Lázaro,br BRA,"FW,MF",Almería,es La Liga,21-087,19,716,38,20.9,8.0,7,70,2,12,19,16,0.53,13,13,0,0.00,+0.53,11.9,12.1,-0.3,-0.04,+0.52
1818,Valentino Lazaro,at AUT,DF,Torino,it Serie A,27-075,23,1373,60,40.1,15.3,15,80,6,8,22,3,1.17,17,17,0,0.00,-0.04,16.1,18.5,-2.4,-0.16,-0.35
1819,Marko Lazetić,rs SRB,FW,Milan,it Serie A,19-136,1,9,9,0.3,0.1,0,,0,1,9,4,1.00,0,0,0,0.00,-0.55,0.1,0.2,-0.1,-1.34,-1.81
1820,Darko Lazović,rs SRB,"DF,MF",Hellas Verona,it Serie A,32-265,30,2242,75,65.6,24.9,27,79,12,3,36,0,0.87,23,36,-13,-0.52,+0.62,24.1,31.4,-7.3,-0.30,+0.22
1821,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,29-190,28,1879,67,54.9,20.9,22,80,10,6,21,7,1.75,31,16,+15,+0.72,-0.16,26.2,23.1,+3.1,+0.15,-0.25
1822,Théo Le Bris,fr FRA,"MF,DF",Lorient,fr Ligue 1,20-249,27,1452,54,42.5,16.1,15,78,7,12,23,1,1.59,22,23,-1,-0.06,-0.06,17.8,25.3,-7.5,-0.46,-0.18
1823,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,25-308,8,165,21,4.8,1.8,2,69,0,6,5,12,1.88,2,2,0,0.00,-1.08,4.0,3.3,+0.7,+0.36,-0.27
1824,Jérémy Le Douaron,fr FRA,"MF,FW",Brest,fr Ligue 1,25-047,32,2071,65,60.6,23.0,24,77,7,8,29,0,1.31,26,29,-3,-0.13,+0.34,26.3,30.3,-4.0,-0.17,+0.41
1825,Enzo Le Fée,fr FRA,MF,Lorient,fr Ligue 1,23-124,35,3028,87,88.5,33.6,35,87,22,0,,0,1.54,49,47,+2,+0.06,+0.75,40.2,51.7,-11.5,-0.34,+0.15
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1826,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,33-235,37,3330,90,97.4,37.0,37,90,37,0,,1,1.49,52,52,0,0.00,+1.00,43.4,57.2,-13.8,-0.37,-0.49
1827,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,33-239,26,2015,78,58.9,22.4,23,84,18,3,28,1,1.19,27,31,-4,-0.18,+0.08,28.1,34.6,-6.5,-0.29,-0.27
1828,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,26-208,33,2796,85,81.8,31.1,31,89,30,2,13,1,1.79,37,25,+12,+0.39,-0.19,42.7,27.8,+14.8,+0.48,-0.17
1829,Rafael Leão,pt POR,"FW,MF",Milan,it Serie A,23-362,35,2422,69,70.8,26.9,28,79,13,7,30,0,2.00,53,31,+22,+0.82,+0.91,44.5,27.9,+16.6,+0.62,+0.51
1830,Paolo Lebas,pt POR,MF,Ajaccio,fr Ligue 1,20-048,1,55,55,1.6,0.6,0,,0,1,55,7,0.00,0,1,-1,-1.64,-0.30,0.1,0.3,-0.2,-0.34,+0.13
1831,Victor Lebas,pt POR,DF,Ajaccio,fr Ligue 1,18-266,0,,,,,0,,0,0,,1,,,,,,,,,,,
1832,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,37-259,1,90,90,2.6,1.0,1,90,1,0,,36,3.00,3,1,+2,+2.00,+1.00,3.0,3.1,-0.1,-0.09,-0.74
1833,Benjamin Lecomte,fr FRA,GK,Espanyol,es La Liga,32-042,10,899,90,26.3,10.0,10,90,9,0,,4,0.80,10,14,-4,-0.40,+0.06,11.2,11.2,0.0,0.00,+0.41
1834,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,32-042,19,1710,90,50.0,19.0,19,90,19,0,,0,1.74,37,22,+15,+0.79,+1.42,29.8,29.8,0.0,0.00,+0.52
1835,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,30-114,34,3060,90,89.5,34.0,34,90,34,0,,0,1.12,27,48,-21,-0.62,-0.12,35.5,53.3,-17.8,-0.52,0.00
1836,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,30-013,32,2767,86,80.9,30.7,32,86,26,0,,0,1.22,39,41,-2,-0.07,+1.04,36.3,44.3,-8.0,-0.26,+0.39
1837,Sekou Lega,fr FRA,FW,Lyon,fr Ligue 1,20-137,0,,,,,0,,0,0,,7,,,,,,,,,,,
1838,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,24-135,28,2254,81,73.7,25.0,26,86,24,2,16,2,1.93,40,28,+12,+0.48,+0.37,27.9,29.2,-1.3,-0.05,+0.33
1839,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,25-020,9,663,74,21.7,7.4,7,89,6,2,22,10,1.56,9,13,-4,-0.54,-0.66,9.0,10.6,-1.6,-0.22,-0.04
1840,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,32-018,31,2565,83,75.0,28.5,31,83,26,0,,4,1.26,32,37,-5,-0.18,+0.14,32.6,38.6,-6.0,-0.21,-0.22
1841,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,30-034,20,1321,66,38.6,14.7,14,82,8,6,29,11,1.35,26,15,+11,+0.75,+1.05,24.8,13.4,+11.4,+0.78,+0.53
1842,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,27-207,27,1252,46,36.6,13.9,17,60,0,10,24,2,2.00,27,10,+17,+1.22,+0.39,21.3,11.5,+9.9,+0.71,+0.25
1843,Félix Lemaréchal,ci CIV,MF,Brest,fr Ligue 1,19-304,13,288,22,8.4,3.2,2,64,0,11,15,3,1.38,3,5,-2,-0.62,-0.40,3.2,4.2,-0.9,-0.29,+0.05
1844,Félix Lemaréchal,ci CIV,MF,Monaco,fr Ligue 1,19-304,0,,,,,0,,0,0,,1,,,,,,,,,,,
1845,Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,19-215,1,23,23,0.7,0.3,0,,0,1,23,1,0.00,0,1,-1,-3.91,-3.22,0.4,0.4,0.0,+0.05,+0.66
1846,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,29-279,19,1299,68,38.0,14.4,17,74,8,2,18,0,1.42,14,28,-14,-0.97,-0.42,13.2,27.0,-13.8,-0.95,-0.56
1847,Mario Lemina,ga GAB,"MF,DF",Nice,fr Ligue 1,29-279,14,838,60,24.5,9.3,11,69,2,3,26,0,1.29,15,9,+6,+0.64,+0.47,13.8,9.4,+4.4,+0.48,+0.19
1848,Mats Lemmens,be BEL,DF,Lecce,it Serie A,21-089,0,,,,,0,,0,0,,20,,,,,,,,,,,
1849,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,21-122,12,132,11,4.3,1.5,0,,0,12,11,6,1.58,2,2,0,0.00,+0.15,2.5,1.0,+1.5,+1.06,+0.95
1850,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,20-085,0,,,,,0,,0,0,,4,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1851,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27-355,26,2019,78,59.0,22.4,24,83,14,2,9,11,1.54,45,35,+10,+0.45,+0.64,36.8,28.7,+8.1,+0.36,+0.41
1852,Bernd Leno,de GER,GK,Fulham,eng Premier League,31-095,36,3240,90,94.7,36.0,36,90,36,0,,2,1.39,53,51,+2,+0.06,+0.06,43.5,61.7,-18.2,-0.50,-0.81
1853,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,28-258,24,1290,54,42.2,14.3,13,81,8,11,21,3,1.58,27,21,+6,+0.42,+0.42,23.8,17.6,+6.2,+0.43,+0.31
1854,Donovan Léon,gf GUF,GK,Auxerre,fr Ligue 1,30-216,2,180,90,5.3,2.0,2,90,2,0,,34,2.00,3,2,+1,+0.50,+1.31,4.1,3.2,+0.9,+0.45,+0.92
1855,Sergio León,es ESP,FW,Valladolid,es La Liga,34-152,29,1334,46,39.0,14.8,14,71,3,15,23,7,1.07,14,28,-14,-0.94,-0.25,14.2,27.3,-13.1,-0.88,-0.32
1856,Johann Lepenant,fr FRA,MF,Lyon,fr Ligue 1,20-228,31,1933,62,56.5,21.5,21,80,11,10,25,6,1.71,30,25,+5,+0.23,-0.55,32.4,28.0,+4.4,+0.21,-0.10
1857,Mehdi Léris,dz ALG,"MF,DF",Sampdoria,it Serie A,25-015,32,2460,77,71.9,27.3,29,81,20,3,34,1,0.53,20,48,-28,-1.02,+0.76,26.7,48.0,-21.3,-0.78,+0.23
