Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1301,Paul Joly,fr FRA,DF,Auxerre,fr Ligue 1,22-364,9.6,652,565,86,5,1,17,36,81,0,0,0,0,514,1,19
1302,Curtis Jones,eng ENG,MF,Liverpool,eng Premier League,22-127,11.5,677,664,12,2,5,3,9,9,0,0,0,0,611,1,7
1303,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,26-025,28.2,2320,2246,63,39,19,17,37,15,8,2,2,0,2089,11,24
1304,Joan Jordán,es ESP,MF,Sevilla,es La Liga,28-335,17.7,1102,1051,44,34,2,21,8,3,7,3,2,0,963,7,11
1305,Filip Jörgensen,dk DEN,GK,Villarreal,es La Liga,21-051,2.0,55,41,14,3,0,0,0,0,0,0,0,0,49,0,0
1306,Jorginho,it ITA,MF,Arsenal,eng Premier League,31-168,9.5,736,718,16,16,5,2,2,0,0,0,0,0,641,2,8
1307,Jorginho,it ITA,MF,Chelsea,eng Premier League,31-168,14.2,884,853,28,27,2,3,2,1,0,0,0,0,749,3,11
1308,Josan,es ESP,"DF,MF",Elche,es La Liga,33-185,12.0,539,446,90,8,1,4,48,77,5,1,3,0,424,3,13
1309,Willian José,br BRA,FW,Betis,es La Liga,31-195,8.1,266,249,17,0,1,2,4,0,0,0,0,0,206,0,9
1310,Joselu,es ESP,FW,Espanyol,es La Liga,33-071,33.2,759,721,36,0,2,5,17,1,1,0,0,0,458,2,21
1311,Mateo Joseph,eng ENG,"FW,MF",Leeds United,eng Premier League,19-230,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1312,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,26-184,12.6,381,379,2,0,3,1,8,0,0,0,0,0,286,0,14
1313,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,de Bundesliga,33-216,9.9,316,297,17,4,3,4,8,4,1,0,0,0,200,2,12
1314,Luka Jović,rs SRB,"FW,MF",Fiorentina,it Serie A,25-165,17.0,297,263,32,0,2,1,1,1,0,0,0,0,228,2,6
1315,Juanmi,es ESP,FW,Betis,es La Liga,30-017,10.3,245,240,5,0,3,3,0,5,0,0,0,0,207,0,6
1316,Juanpe,es ESP,DF,Girona,es La Liga,32-037,15.8,881,822,55,41,0,9,3,2,0,0,0,0,753,4,7
1317,Jubal,br BRA,DF,Auxerre,fr Ligue 1,29-281,35.7,1345,1280,64,63,1,22,4,1,0,0,0,0,1099,1,5
1318,Christopher Jullien,fr FRA,DF,Montpellier,fr Ligue 1,30-076,29.9,1065,1017,46,40,1,10,0,3,0,0,0,0,884,2,8
1319,Anthony Jung,de GER,"DF,FW",Werder Bremen,de Bundesliga,31-215,29.1,1422,1193,224,15,0,3,46,209,0,0,0,0,1085,5,31
1320,Eli Junior Kroupi,fr FRA,"FW,MF",Lorient,fr Ligue 1,16-348,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1321,Lago Junior,ci CIV,"FW,MF",Mallorca,es La Liga,32-157,0.6,18,18,0,0,0,0,2,0,0,0,0,0,12,0,1
1322,Hamed Junior Traorè,ci CIV,"FW,MF",Bournemouth,eng Premier League,23-110,4.7,178,149,28,8,5,0,41,1,18,13,2,2,109,1,4
1323,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,it Serie A,23-110,6.6,245,219,22,3,1,4,26,2,16,6,4,0,184,4,14
1324,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,22-329,31.4,1153,1107,41,8,5,10,64,24,7,0,0,0,883,5,61
1325,Josip Juranović,hr CRO,DF,Union Berlin,de Bundesliga,27-294,10.4,492,313,177,30,0,1,74,109,37,19,15,0,318,2,18
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1326,James Justin,eng ENG,DF,Leicester City,eng Premier League,25-103,13.9,819,687,130,16,0,4,21,114,0,0,0,0,667,2,19
1327,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,33-044,12.3,503,437,65,6,0,0,3,55,0,0,0,0,404,1,2
1328,Ozan Kabak,tr TUR,DF,Hoffenheim,de Bundesliga,23-073,26.5,1277,1230,41,28,0,11,6,3,0,0,0,0,1056,6,21
1329,Issa Kaboré,bf BFA,DF,Marseille,fr Ligue 1,22-025,11.4,567,469,97,2,0,2,48,95,0,0,0,0,436,1,24
1330,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,29-012,0.9,44,39,5,2,0,1,3,2,1,1,0,0,36,0,1
1331,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,de Bundesliga,31-042,18.5,883,672,209,7,1,0,74,202,0,0,0,0,615,2,25
1332,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,es La Liga,27-152,6.0,151,147,2,0,0,0,7,1,0,0,0,0,95,2,4
1333,Kaiky,br BRA,DF,Almería,es La Liga,19-145,6.5,224,208,16,15,0,9,1,1,0,0,0,0,182,0,2
1334,Florian Kainz,at AUT,"MF,FW",Köln,de Bundesliga,30-225,26.0,1207,943,251,62,8,10,251,26,152,61,66,0,759,13,51
1335,Gaël Kakuta,cd COD,FW,Lens,fr Ligue 1,31-350,0.2,16,16,0,0,0,0,1,0,0,0,0,0,12,0,1
1336,Sasa Kalajdzic,at AUT,FW,Wolves,eng Premier League,25-334,0.5,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
1337,Sasa Kalajdzic,at AUT,FW,Stuttgart,de Bundesliga,25-334,2.6,63,60,3,0,1,1,0,0,0,0,0,0,40,0,2
1338,Arnaud Kalimuendo,fr FRA,FW,Rennes,fr Ligue 1,21-137,20.5,442,401,39,0,0,0,14,4,0,0,0,0,359,2,22
1339,Yayah Kallon,sl SLE,"MF,FW",Hellas Verona,it Serie A,21-341,9.6,237,223,12,2,0,0,33,4,1,0,0,0,148,2,10
1340,Gedeon Kalulu,cd COD,DF,Lorient,fr Ligue 1,25-281,27.1,1375,1151,219,44,0,4,29,175,0,0,0,0,1101,5,37
1341,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,23-001,28.3,1821,1674,143,52,3,3,28,86,0,0,0,0,1589,4,13
1342,Justin-Noël Kalumba,fr FRA,DF,Angers,fr Ligue 1,18-163,6.1,164,152,12,0,0,0,13,10,2,1,1,0,131,0,9
1343,Daichi Kamada,jp JPN,MF,Eint Frankfurt,de Bundesliga,26-305,25.2,1245,1182,59,26,5,12,50,2,31,16,8,0,1005,4,26
1344,Waren Kamanzi,no NOR,DF,Toulouse,fr Ligue 1,22-207,7.4,358,295,62,4,0,1,6,58,0,0,0,0,306,1,4
1345,Bingourou Kamara,sn SEN,GK,Montpellier,fr Ligue 1,26-228,4.5,131,87,43,8,0,0,0,0,0,0,0,0,87,1,0
1346,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,23-195,19.7,941,907,34,32,2,10,1,0,0,0,0,0,798,0,20
1347,Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,de Bundesliga,21-001,22.9,667,623,42,0,4,4,35,42,0,0,0,0,495,2,28
1348,Marcin Kamiński,pl POL,DF,Schalke 04,de Bundesliga,31-142,7.0,314,289,23,19,0,3,3,2,0,0,0,0,254,2,2
1349,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,32-240,15.2,898,872,24,23,6,2,4,1,0,0,0,0,791,2,25
1350,Nordine Kandil,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,21-218,1.1,61,59,2,1,1,0,4,1,0,0,0,0,44,0,2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1351,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,29-313,37.8,921,853,60,14,20,18,37,25,0,0,0,0,642,8,39
1352,Wilfried Kanga,ci CIV,FW,Hertha BSC,de Bundesliga,25-105,15.7,251,239,11,0,1,0,8,0,0,0,0,0,154,1,5
1353,Lee Kangin,kr KOR,"MF,FW",Mallorca,es La Liga,22-107,31.4,1103,883,207,81,7,15,201,12,90,36,43,0,772,13,35
1354,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,32-069,5.8,338,336,0,0,2,1,11,0,0,0,0,0,271,2,12
1355,Kenan Karaman,tr TUR,FW,Schalke 04,de Bundesliga,29-093,10.8,209,207,1,0,0,0,22,1,0,0,0,0,129,1,10
1356,Yann Karamoh,fr FRA,"MF,FW",Torino,it Serie A,24-333,8.0,216,208,7,1,2,3,15,1,0,0,0,0,163,1,13
1357,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,26-236,21.8,1116,1070,42,40,2,9,0,2,0,0,0,0,945,4,11
1358,Ayman Kari,fr FRA,"MF,DF",Lorient,fr Ligue 1,18-199,1.1,74,73,0,0,0,0,0,0,0,0,0,0,67,1,1
1359,Jon Karrikaburu,es ESP,FW,Real Sociedad,es La Liga,20-260,1.0,18,18,0,0,1,0,1,0,0,0,0,0,11,0,0
1360,Rick Karsdorp,nl NED,DF,Roma,it Serie A,28-115,7.9,380,306,73,4,3,1,14,69,0,0,0,0,295,1,8
1361,Denso Kasius,nl NED,DF,Bologna,it Serie A,20-243,3.8,192,156,35,1,0,3,12,34,0,0,0,0,143,1,3
1362,Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,de Bundesliga,20-148,0.8,17,15,2,0,0,0,1,0,0,0,0,0,14,0,2
1363,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,it Serie A,25-127,14.3,621,525,90,27,1,6,26,47,16,3,0,0,460,6,23
1364,Silas Katompa,cd COD,"FW,MF",Stuttgart,de Bundesliga,24-243,22.1,399,377,19,1,1,1,33,8,0,0,0,0,295,3,14
1365,Moise Kean,it ITA,FW,Juventus,it Serie A,23-098,11.1,187,176,9,1,1,0,5,1,0,0,0,0,130,2,11
1366,Michael Keane,eng ENG,DF,Everton,eng Premier League,30-146,10.9,441,429,9,3,0,0,4,6,0,0,0,0,305,3,8
1367,Neeskens Kebano,cd COD,FW,Fulham,eng Premier League,31-088,8.5,212,206,6,2,0,1,24,0,4,0,1,0,155,0,16
1368,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,19-131,4.0,148,112,36,1,0,1,6,35,0,0,0,0,117,0,6
1369,Thilo Kehrer,de GER,DF,West Ham,eng Premier League,26-258,24.8,1112,992,116,24,1,6,23,91,0,0,0,0,927,4,14
1370,Check Keita,fr FRA,DF,Reims,fr Ligue 1,20-065,7.6,305,286,16,15,0,0,0,1,0,0,0,0,264,3,2
1371,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,28-116,3.3,168,161,6,1,0,0,2,1,0,0,0,0,129,1,7
1372,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,23-111,7.6,245,234,11,9,0,2,4,0,0,0,0,0,189,0,4
1373,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,24-195,1.0,24,22,2,0,0,0,0,0,0,0,0,0,23,0,0
1374,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24-243,22.7,1164,1020,140,29,2,11,14,109,0,0,0,0,934,4,12
1375,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,28-129,30.1,1303,1230,68,67,2,17,2,0,0,0,0,0,1011,5,15
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1376,Kenedy,br BRA,"FW,DF",Valladolid,es La Liga,27-118,3.1,86,80,5,0,0,1,5,2,1,0,0,0,57,1,4
1377,Jonjoe Kenny,eng ENG,DF,Hertha BSC,de Bundesliga,26-083,24.9,1207,955,245,9,0,3,54,235,1,0,0,0,879,7,35
1378,Franck Kessié,ci CIV,MF,Barcelona,es La Liga,26-169,11.0,457,441,13,6,2,5,5,3,1,0,0,0,391,3,5
1379,Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,fr Ligue 1,28-040,22.5,713,636,70,24,2,2,56,0,46,17,19,0,486,7,17
1380,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,32-118,18.2,483,421,58,16,3,11,39,11,18,9,9,0,344,4,20
1381,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29-130,32.0,1039,1007,30,14,1,3,11,1,1,1,0,0,778,2,20
1382,Anthony Khelifa,fr FRA,DF,Ajaccio,fr Ligue 1,17-259,0.1,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0
1383,Kike,es ESP,FW,Osasuna,es La Liga,33-193,11.3,244,229,13,0,0,1,7,1,0,0,0,0,167,2,9
1384,Luca Kilian,de GER,DF,Köln,de Bundesliga,23-278,12.5,685,662,20,13,0,5,1,4,0,0,0,0,585,3,5
1385,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26-014,36.7,2107,2069,29,28,0,31,5,1,0,0,0,0,1748,9,20
1386,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,28-118,31.2,2767,2407,351,119,29,10,240,28,204,83,98,4,2333,9,24
1387,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,27-297,8.1,503,454,48,13,1,0,0,20,0,0,0,0,471,1,6
1388,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23-111,4.7,205,192,13,5,1,1,1,8,0,0,0,0,177,0,4
1389,Jakub Kiwior,pl POL,DF,Spezia,it Serie A,23-111,16.0,775,683,89,34,1,3,14,12,9,6,3,0,653,3,4
1390,Simon Kjær,dk DEN,DF,Milan,it Serie A,34-072,11.2,683,667,16,15,0,6,2,1,0,0,0,0,591,0,1
1391,Pascal Klemens,de GER,DF,Hertha BSC,de Bundesliga,18-103,1.0,33,33,0,0,0,1,0,0,0,0,0,0,28,0,0
1392,Mateusz Klich,pl POL,"MF,FW",Leeds United,eng Premier League,32-358,3.1,148,139,9,2,0,0,8,4,3,1,1,0,108,0,7
1393,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27-003,10.1,784,752,29,15,2,0,4,14,0,0,0,0,687,3,6
1394,Justin Kluivert,nl NED,"FW,MF",Valencia,es La Liga,24-032,16.1,399,345,49,8,0,2,64,6,31,5,10,0,276,5,12
1395,Ansgar Knauff,de GER,DF,Eint Frankfurt,de Bundesliga,21-147,14.3,683,523,158,5,1,0,29,153,0,0,0,0,455,2,32
1396,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,31-015,31.9,1643,1578,59,56,1,7,5,3,0,0,0,0,1332,6,20
1397,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,25-182,27.0,1049,800,247,55,0,2,0,0,0,0,0,0,871,2,0
1398,Robin Koch,de GER,DF,Leeds United,eng Premier League,26-324,35.3,1594,1544,46,46,2,5,1,0,0,0,0,0,1229,4,25
1399,Samuel Koeberlé,fr FRA,MF,Reims,fr Ligue 1,18-192,0.0,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0
1400,Rudy Kohon,fr FRA,DF,Troyes,fr Ligue 1,19-014,0.7,28,27,1,0,0,0,0,1,0,0,0,0,24,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1401,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,29-126,25.5,1183,1139,39,34,4,8,5,5,0,0,0,0,865,5,24
1402,Koke,es ESP,MF,Atlético Madrid,es La Liga,31-149,28.3,2038,1964,59,52,8,17,24,4,0,0,0,0,1784,15,30
1403,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,29-351,24.6,1333,1261,68,23,1,3,20,45,0,0,0,0,1135,4,20
1404,Luca Koleosho,it ITA,"FW,DF",Espanyol,es La Liga,18-264,0.7,28,28,0,0,0,0,3,0,0,0,0,0,18,0,2
1405,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,de Bundesliga,24-183,29.2,649,624,21,0,4,3,25,1,0,0,0,0,419,4,36
1406,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,de Bundesliga,31-248,0.3,17,14,3,0,0,0,1,3,0,0,0,0,14,0,0
1407,Cheick Konaté,ci CIV,DF,Clermont Foot,fr Ligue 1,19-095,6.4,314,265,49,12,1,3,4,37,0,0,0,0,228,0,13
1408,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,24-012,17.2,1135,1115,19,16,2,6,1,3,0,0,0,0,988,1,5
1409,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,30-111,11.2,634,620,14,13,0,11,0,1,0,0,0,0,567,0,2
1410,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,23-355,17.5,359,351,8,0,2,0,1,1,0,0,0,0,240,0,11
1411,Kouadio Koné,fr FRA,MF,M'Gladbach,de Bundesliga,22-020,29.0,1377,1345,21,19,2,5,6,2,0,0,0,0,1187,11,26
1412,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27-336,10.2,426,355,70,9,0,2,27,61,0,0,0,0,322,1,7
1413,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25-226,36.9,1898,1806,88,60,1,6,4,18,0,0,0,0,1681,4,14
1414,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25-098,31.8,1727,1558,162,55,5,19,158,26,77,42,26,0,1271,7,33
1415,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22-153,16.9,973,911,60,22,0,2,4,38,0,0,0,0,808,2,19
1416,Filip Kostić,rs SRB,"DF,FW",Juventus,it Serie A,30-217,28.5,1212,1041,167,15,4,11,227,106,46,2,41,1,830,4,56
1417,Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,de Bundesliga,30-217,0.8,40,25,14,3,0,1,7,6,5,3,2,0,23,1,0
1418,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25-182,20.7,661,628,31,2,1,6,49,21,2,0,0,0,468,2,15
1419,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,26-171,29.6,1403,1391,8,8,2,17,5,0,0,0,0,0,1244,4,17
1420,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30-284,11.0,510,385,125,29,0,0,0,0,0,0,0,0,349,0,0
1421,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31-351,20.0,1471,1421,45,33,0,15,4,12,0,0,0,0,1275,5,12
1422,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24-206,27.0,2024,1840,180,50,4,11,36,130,0,0,0,0,1775,4,25
1423,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,26-052,14.0,611,595,16,14,0,3,1,2,0,0,0,0,499,0,8
1424,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,33-167,9.8,246,241,4,4,0,1,0,0,0,0,0,0,185,1,7
1425,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,29-031,19.0,1319,1289,29,26,10,10,6,3,0,0,0,0,1130,1,25
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1426,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,27-112,6.1,241,223,17,4,0,3,15,3,10,5,4,0,189,1,8
1427,Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,de Bundesliga,22-166,4.2,85,83,2,0,0,1,15,1,1,0,1,0,52,0,4
1428,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28-308,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Alex Král,cz CZE,MF,Schalke 04,de Bundesliga,25-018,26.2,847,796,45,16,2,2,27,2,0,0,0,0,586,6,28
1430,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,31-352,26.5,998,937,54,3,0,12,47,18,6,1,1,0,790,7,25
1431,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,32-107,24.7,1233,1170,58,37,2,4,11,11,0,0,0,0,1020,5,36
1432,Tom Krauß,de GER,MF,Schalke 04,de Bundesliga,21-349,27.9,804,776,24,6,2,2,16,1,0,0,0,0,578,4,31
1433,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,26-027,0.2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,Raimonds Krollis,lv LVA,"FW,DF",Spezia,it Serie A,21-221,0.4,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1
1435,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33-153,23.9,2482,2246,223,123,4,41,122,15,84,27,30,1,2255,13,12
1436,Rade Krunić,ba BIH,MF,Milan,it Serie A,29-242,18.4,955,931,24,16,2,1,3,4,3,1,1,0,819,0,19
1437,Max Kruse,de GER,"MF,FW",Wolfsburg,de Bundesliga,35-079,3.0,121,105,16,3,1,3,6,8,2,0,0,0,90,0,8
1438,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30-280,18.2,827,701,123,8,1,2,33,115,0,0,0,0,569,3,20
1439,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22-002,27.1,875,823,42,5,3,5,72,5,29,10,12,1,621,10,35
1440,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,23-042,23.0,746,684,61,1,5,3,62,7,23,6,3,0,582,1,26
1441,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,18-072,14.7,794,641,151,8,1,0,32,143,0,0,0,0,653,2,19
1442,Marash Kumbulla,al ALB,DF,Roma,it Serie A,23-118,2.9,180,176,4,4,0,2,0,0,0,0,0,0,157,0,1
1443,Pierre Kunde,cm CMR,"MF,FW",Bochum,de Bundesliga,27-315,4.2,202,179,23,7,1,5,8,14,2,2,0,0,119,0,3
1444,Alou Kuol,au AUS,FW,Stuttgart,de Bundesliga,22-252,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1445,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,30-275,1.5,41,29,12,0,0,0,2,12,0,0,0,0,28,0,2
1446,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22-114,28.0,1136,1083,49,9,14,15,76,18,22,8,3,0,900,4,22
1447,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27-298,24.8,527,477,45,0,1,4,7,0,0,0,0,0,376,5,16
1448,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,de Bundesliga,27-090,6.2,182,176,5,1,0,0,3,0,2,0,1,0,139,1,7
1449,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Bologna,it Serie A,27-121,7.8,413,352,59,12,0,0,38,37,10,9,1,0,318,2,10
1450,Giorgos Kyriakopoulos,gr GRE,"FW,DF",Sassuolo,it Serie A,27-121,8.5,391,332,56,7,0,6,39,39,10,2,5,0,300,3,9
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1451,César de la Hoz,es ESP,MF,Almería,es La Liga,31-068,18.6,556,538,13,13,1,6,3,0,0,0,0,0,435,5,7
1452,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,25-014,16.5,613,600,5,4,2,2,21,1,0,0,0,0,510,8,19
1453,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,20-095,1.4,29,29,0,0,0,0,3,0,0,0,0,0,23,0,1
1454,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,29-034,27.8,714,663,47,1,3,2,71,2,24,12,11,0,471,4,29
1455,Gaëtan Laborde,fr FRA,FW,Rennes,fr Ligue 1,29-034,2.8,61,54,7,0,0,0,3,0,0,0,0,0,41,0,6
1456,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,32-009,32.5,917,845,61,8,8,4,35,1,6,1,4,0,661,11,30
1457,Qazim Laçi,al ALB,MF,Ajaccio,fr Ligue 1,27-138,2.4,142,134,8,5,0,1,8,0,3,1,2,0,111,0,2
1458,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,23-061,18.1,1095,1029,64,48,1,11,3,5,0,0,0,0,952,2,6
1459,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,24-134,37.0,1191,840,349,102,0,9,0,0,0,0,0,0,835,2,2
1460,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,26-175,9.7,320,310,8,2,4,2,11,2,0,0,0,0,236,2,11
1461,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,26-010,16.3,751,720,28,19,7,5,12,9,0,0,0,0,596,3,22
1462,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,30-283,9.1,618,536,80,6,2,1,18,73,0,0,0,0,501,2,13
1463,Kenny Lala,fr FRA,DF,Brest,fr Ligue 1,31-246,15.7,874,668,203,40,2,6,64,147,16,5,10,0,660,3,22
1464,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,35-027,8.0,317,304,11,2,0,0,3,2,1,0,0,0,262,2,5
1465,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,33-067,7.0,240,230,10,5,0,1,0,5,0,0,0,0,163,0,1
1466,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,31-094,20.5,770,732,30,6,1,0,33,6,15,5,3,0,588,8,33
1467,Mohamed Lamine Bayo,gn GUI,"FW,MF",Lille,fr Ligue 1,25-002,7.2,129,118,11,0,0,0,2,0,0,0,0,0,81,0,4
1468,Sam Lammers,nl NED,FW,Sampdoria,it Serie A,26-037,12.2,254,244,9,0,1,0,2,2,0,0,0,0,172,1,9
1469,Sam Lammers,nl NED,FW,Empoli,it Serie A,26-037,9.8,230,226,3,0,0,0,4,0,0,0,0,0,143,1,8
1470,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,22-249,5.0,302,258,44,5,1,1,31,39,0,0,0,0,239,0,6
1471,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,30-111,2.8,175,173,2,0,0,0,2,0,0,0,0,0,146,0,5
1472,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,29-010,11.0,964,926,37,21,1,6,6,10,0,0,0,0,892,1,5
1473,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,29-214,18.4,799,779,18,12,0,10,0,2,0,0,0,0,681,2,6
1474,Cyle Larin,ca CAN,FW,Valladolid,es La Liga,28-050,16.3,247,241,6,0,1,2,6,0,0,0,0,0,170,0,16
1475,Juan Larios,es ESP,DF,Southampton,eng Premier League,19-145,1.7,82,59,23,0,0,0,4,23,0,0,0,0,63,0,2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1476,Yasser Larouci,dz ALG,"DF,MF",Troyes,fr Ligue 1,22-156,20.0,824,655,166,12,5,0,50,148,5,3,0,0,621,3,20
1477,Jordan Larsson,se SWE,"FW,MF",Schalke 04,de Bundesliga,25-351,5.1,117,112,5,1,0,1,2,2,2,1,1,0,87,0,5
1478,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,it Serie A,30-300,17.5,258,236,16,1,0,1,13,3,0,0,0,0,157,6,17
1479,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,29-207,2.4,93,93,0,0,0,0,0,0,0,0,0,0,79,0,0
1480,Latasa,es ESP,FW,Getafe,es La Liga,22-075,5.0,164,159,3,0,0,1,2,0,0,0,0,0,80,2,7
