Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2406,Benno Schmitz,de GER,DF,Köln,de Bundesliga,28-202,26.9,6,0,0,32,18,0,96,26,42,0,0,2,152,30,30,50.0
2407,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,26-146,27.9,3,0,0,25,30,2,3,40,38,0,0,1,216,28,27,50.9
2408,Perr Schuurs,nl NED,DF,Torino,it Serie A,23-193,25.9,5,0,0,31,3,2,2,28,25,0,1,0,177,60,49,55.0
2409,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28-043,34.0,1,0,0,0,2,0,0,2,0,0,0,0,33,6,1,85.7
2410,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,31-005,22.6,1,0,0,0,4,0,0,1,0,0,0,0,30,3,1,75.0
2411,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18-315,1.7,0,0,0,1,2,0,0,0,4,0,0,0,12,1,3,25.0
2412,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,22-117,5.8,0,0,0,8,18,6,7,1,2,0,0,0,23,7,10,41.2
2413,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,31-105,9.9,3,0,0,4,7,14,21,1,3,0,0,0,24,19,19,50.0
2414,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,20-066,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2415,Jacopo Segre,it ITA,DF,Torino,it Serie A,26-110,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
2416,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,28-070,7.7,4,0,0,13,3,0,18,6,8,0,1,0,54,13,11,54.2
2417,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23-003,27.3,10,1,0,33,70,1,22,52,31,0,1,0,203,26,9,74.3
2418,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,28-138,3.1,1,0,0,7,6,0,2,1,1,1,0,0,6,22,24,47.8
2419,Davie Selke,de GER,FW,Köln,de Bundesliga,28-138,9.7,2,0,0,15,12,7,7,0,0,0,0,0,16,65,48,57.5
2420,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31-101,38.0,2,0,0,0,3,0,0,4,3,0,0,0,29,9,0,100.0
2421,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,29-203,29.2,11,1,0,47,24,0,60,29,42,0,0,0,167,30,37,44.8
2422,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,18-130,0.4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0
2423,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,23-151,2.9,0,0,0,6,5,1,1,2,0,0,0,0,13,9,9,50.0
2424,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,22-130,0.1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,50.0
2425,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,26-028,27.7,7,0,0,29,13,0,8,43,35,0,2,0,168,26,22,54.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2426,Stefano Sensi,it ITA,MF,Monza,it Serie A,27-306,18.0,8,0,0,18,50,2,50,20,26,1,0,0,124,8,10,44.4
2427,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,26-136,3.6,1,0,0,6,4,0,2,1,4,0,0,0,17,2,5,28.6
2428,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,32-030,17.0,3,0,0,1,2,0,0,0,0,0,1,0,27,4,0,100.0
2429,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,26-057,22.5,7,0,0,33,31,1,5,29,23,0,0,0,139,30,31,49.2
2430,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25-312,25.7,11,0,0,40,43,3,118,38,33,0,1,0,136,29,21,58.0
2431,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,23-020,9.0,4,0,0,15,6,7,30,6,11,0,0,0,49,10,10,50.0
2432,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,30-223,16.9,3,0,0,16,18,9,23,15,9,1,0,0,96,16,18,47.1
2433,Eniss Shabani,de GER,MF,Mainz 05,de Bundesliga,20-009,0.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
2434,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27-330,28.4,8,0,0,46,27,1,89,36,36,0,1,0,189,46,29,61.3
2435,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,31-100,0.4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,
2436,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,31-100,6.0,2,0,0,9,1,0,13,5,1,0,1,0,32,4,1,80.0
2437,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27-343,9.0,2,0,0,9,7,2,3,3,5,0,0,0,30,20,35,36.4
2438,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27-343,1.3,0,0,0,1,2,2,0,1,0,0,0,0,2,2,2,50.0
2439,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,25-041,2.4,0,0,0,5,4,0,6,1,3,0,0,0,9,2,8,20.0
2440,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,27-242,7.4,3,0,0,19,8,0,25,4,11,0,0,0,50,9,9,50.0
2441,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,21-022,22.0,4,1,1,38,6,2,26,21,20,0,0,0,107,42,43,49.4
2442,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,27-213,19.3,3,0,0,32,44,10,4,3,6,0,0,0,48,20,35,36.4
2443,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,28-301,24.5,5,0,0,31,15,2,75,16,23,1,0,0,122,4,13,23.5
2444,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25-311,32.2,3,0,0,15,25,1,169,26,51,0,0,1,208,16,27,37.2
2445,David Silva,es ESP,MF,Real Sociedad,es La Liga,37-150,21.5,3,0,0,30,33,3,20,15,21,0,0,0,137,10,12,45.5
2446,Rui Silva,pt POR,GK,Betis,es La Liga,29-120,26.0,2,0,0,0,2,0,0,0,1,0,0,0,43,6,1,85.7
2447,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38-258,26.1,2,0,0,10,13,0,2,34,27,0,0,0,148,61,23,72.6
2448,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32-097,38.0,0,0,0,0,4,0,0,1,1,0,0,0,39,9,0,100.0
2449,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21-355,20.4,0,0,0,32,24,12,16,4,13,1,1,1,52,43,63,40.6
2450,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,23-035,16.2,2,0,0,24,25,2,14,16,14,0,1,0,92,38,25,60.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2451,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27-337,4.5,1,0,0,7,9,1,2,1,3,0,0,0,15,6,19,24.0
2452,Ellis Simms,eng ENG,FW,Everton,eng Premier League,22-153,2.5,0,0,0,0,1,1,1,0,0,0,0,0,6,11,20,35.5
2453,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27-330,26.1,3,0,0,11,32,4,140,11,9,0,0,0,114,11,39,22.0
2454,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25-361,30.5,2,0,0,0,1,0,0,0,0,0,0,0,36,0,0,
2455,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,23-181,17.4,2,1,1,31,22,5,30,18,15,1,0,0,112,22,39,36.1
2456,Wilfried Singo,ci CIV,DF,Torino,it Serie A,22-164,22.8,8,0,0,42,35,1,56,12,17,0,0,0,116,53,23,69.7
2457,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23-355,9.6,3,1,1,14,12,5,7,8,14,0,1,0,65,18,18,50.0
2458,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27-338,3.8,1,0,0,6,4,0,3,5,7,0,0,0,17,3,5,37.5
2459,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,35-077,5.7,1,0,0,0,0,0,0,0,0,0,0,0,7,2,1,66.7
2460,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20-333,0.2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,
2461,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,36-146,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2462,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,25-223,14.6,1,0,0,41,15,2,10,10,22,0,1,0,121,30,23,56.6
2463,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,33-295,21.3,3,0,0,27,14,3,23,16,16,0,1,0,153,24,23,51.1
2464,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,26-273,0.6,1,0,0,3,0,0,8,0,1,0,0,0,1,0,1,0.0
2465,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,26-273,4.9,0,0,0,4,7,3,22,0,7,0,0,0,29,4,12,25.0
2466,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,28-028,31.7,5,0,0,34,11,4,13,56,44,0,0,0,250,40,22,64.5
2467,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,22-264,16.6,7,0,0,23,17,0,10,17,17,0,0,0,107,7,25,21.9
2468,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,23-191,4.7,1,0,0,2,4,0,0,6,1,0,0,0,18,30,7,81.1
2469,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,32-033,37.0,4,0,0,1,7,0,0,0,1,0,1,0,53,6,1,85.7
2470,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,27-018,15.0,1,0,0,17,21,1,75,8,11,0,0,0,74,15,17,46.9
2471,Milan Škriniar,sk SVK,DF,Inter,it Serie A,28-116,19.7,5,1,1,35,14,1,5,13,18,0,0,1,112,17,18,48.6
2472,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,21-031,0.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0
2473,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34-354,11.0,5,0,0,18,14,10,9,1,3,0,0,0,16,22,25,46.8
2474,Chris Smalling,eng ENG,DF,Roma,it Serie A,33-197,31.2,7,0,0,18,14,1,1,43,15,0,0,0,142,71,24,74.7
2475,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,32-039,32.7,11,0,0,29,27,0,48,25,29,0,1,0,128,29,38,43.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2476,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22-314,1.9,0,0,0,1,1,1,5,0,1,0,0,0,8,0,2,0.0
2477,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,22-294,5.2,0,0,0,0,5,0,0,6,7,0,0,0,31,27,13,67.5
2478,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,31-280,0.3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0.0
2479,Cédric Soares,pt POR,DF,Fulham,eng Premier League,31-280,2.2,0,0,0,1,2,0,24,1,5,0,0,0,11,2,6,25.0
2480,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,31-221,19.6,6,0,0,28,24,0,17,30,46,0,2,0,175,24,18,57.1
2481,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,28-048,9.7,2,0,0,10,17,2,19,8,10,0,1,0,35,9,5,64.3
2482,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,31-006,27.4,11,0,0,50,53,8,12,24,37,0,0,0,164,60,64,48.4
2483,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23-363,3.9,1,0,0,3,8,0,12,7,9,0,0,0,17,7,3,70.0
2484,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,25-266,31.8,2,0,0,40,53,11,13,6,9,0,0,0,87,52,98,34.7
2485,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,31-155,2.9,0,0,0,9,4,0,3,4,6,0,0,0,18,4,3,57.1
2486,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,24-273,5.6,2,0,0,6,7,0,12,2,2,0,0,0,21,4,11,26.7
2487,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,22-133,6.6,1,0,0,5,2,0,1,7,9,0,0,0,44,7,9,43.8
2488,Carlos Soler,es ESP,MF,Valencia,es La Liga,26-156,2.7,0,0,0,2,4,0,16,0,0,0,0,0,4,1,1,50.0
2489,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,26-156,13.2,0,0,0,18,14,0,22,4,12,1,0,0,67,1,6,14.3
2490,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,29-078,6.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
2491,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23-318,6.4,0,0,0,5,4,2,4,5,12,0,0,0,46,3,3,50.0
2492,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,34-172,10.0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0.0
2493,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,34-172,19.0,1,0,0,1,2,0,0,1,0,0,0,0,39,6,2,75.0
2494,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,21-106,1.0,1,0,0,2,2,0,1,1,1,0,1,0,6,1,0,100.0
2495,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,21-106,7.1,2,0,0,18,20,2,19,3,5,1,0,0,49,4,2,66.7
2496,David Soria,es ESP,GK,Getafe,es La Liga,30-064,38.0,2,0,0,1,3,0,0,1,0,0,0,0,39,4,0,100.0
2497,Roberto Soriano,it ITA,"FW,MF",Bologna,it Serie A,32-119,14.7,1,0,0,20,33,2,11,6,16,0,0,0,77,11,16,40.7
2498,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,25-137,21.7,5,0,0,12,12,0,255,19,21,0,0,0,113,15,13,53.6
2499,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,21-148,7.6,2,0,0,16,7,0,1,6,2,0,2,0,43,14,12,53.8
2500,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,19-170,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2501,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,32-225,33.9,4,0,0,37,44,9,99,29,19,1,0,0,124,56,45,55.4
2502,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,24-004,9.3,1,0,0,4,27,6,31,0,3,0,0,0,32,3,5,37.5
2503,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,28-100,31.3,3,0,0,50,16,2,20,53,37,0,0,0,143,114,92,55.3
2504,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,20-053,4.7,0,0,0,3,5,0,6,3,4,0,0,0,30,3,14,17.6
2505,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17-333,5.5,3,0,0,10,4,3,1,0,2,0,0,0,10,8,23,25.8
2506,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30-354,20.7,5,1,1,21,12,0,0,15,17,0,0,0,96,31,15,67.4
2507,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,24-100,18.1,9,0,0,31,22,1,2,33,34,0,0,0,119,18,14,56.3
2508,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,31-115,4.0,1,0,0,7,7,1,7,4,16,0,1,0,27,9,10,47.4
2509,Dyego Sousa,pt POR,FW,Almería,es La Liga,33-266,5.9,1,0,0,10,12,4,1,1,6,0,0,0,17,27,25,51.9
2510,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,24-228,11.0,2,0,0,5,5,1,0,12,9,0,0,1,45,38,6,86.4
2511,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23-355,27.0,10,1,1,65,38,0,4,48,66,0,2,0,151,72,63,53.3
2512,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,26-121,29.4,9,0,0,39,49,0,5,28,25,0,0,0,210,24,28,46.2
2513,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,27-015,5.9,2,0,0,7,4,0,0,7,9,0,0,0,42,24,16,60.0
2514,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,fr Ligue 1,26-142,11.8,3,0,0,20,21,1,5,11,18,0,0,0,65,5,18,21.7
2515,Djed Spence,eng ENG,"FW,DF",Tottenham,eng Premier League,22-302,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2516,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,22-302,6.4,0,0,0,7,9,0,4,4,6,0,0,0,35,4,1,80.0
2517,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,27-087,34.7,6,0,0,55,50,0,21,53,67,1,1,0,336,20,20,50.0
2518,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,30-074,18.4,3,0,0,13,13,1,57,9,8,0,0,0,99,9,8,52.9
2519,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,31-028,14.9,0,0,0,0,2,0,0,0,0,0,0,0,27,4,0,100.0
2520,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,27-062,3.3,2,0,0,4,0,1,10,5,4,0,0,0,15,5,3,62.5
2521,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,24-204,23.0,4,0,0,26,40,3,62,41,21,0,1,0,167,72,31,69.9
2522,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,29-187,11.6,4,0,0,16,16,0,26,20,16,0,0,0,73,14,20,41.2
2523,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,26-211,20.6,5,0,0,32,19,0,13,16,17,0,0,0,95,52,45,53.6
2524,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,19-119,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2525,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,23-066,6.4,1,0,0,5,3,0,8,7,11,0,0,0,33,6,3,66.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2526,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,33-193,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
2527,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,20-195,1.0,0,0,0,1,1,0,3,1,0,0,0,0,7,0,1,0.0
2528,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,28-054,23.1,9,0,0,41,18,1,2,37,36,0,0,0,113,45,53,45.9
2529,Jason Steele,eng ENG,GK,Brighton,eng Premier League,32-293,15.0,1,0,0,1,1,0,0,0,0,0,0,1,22,1,0,100.0
2530,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,24-171,2.4,0,0,0,5,6,0,3,0,2,0,0,0,13,1,1,50.0
2531,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,27-079,3.7,0,0,0,3,2,0,21,5,8,0,0,0,29,1,2,33.3
2532,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,29-131,0.5,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,100.0
2533,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,29-131,13.0,3,0,0,8,2,0,2,16,11,0,0,0,66,16,19,45.7
2534,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,28-181,21.0,4,0,0,21,32,11,46,2,10,0,0,0,66,5,13,27.8
2535,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,22-064,7.8,1,0,0,11,3,0,6,10,12,0,0,0,51,16,10,61.5
2536,Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,34-285,19.3,9,0,0,30,39,8,19,11,14,0,0,0,72,9,28,24.3
2537,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,29-284,28.9,3,0,0,41,54,0,156,26,45,0,0,0,181,11,42,20.8
2538,Petar Stojanović,si SVN,DF,Empoli,it Serie A,27-243,17.0,3,0,0,12,15,0,35,11,22,0,0,0,91,4,7,36.4
2539,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,29-010,20.5,2,0,0,10,8,1,6,9,13,0,0,1,90,33,16,67.3
2540,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,23-121,18.9,4,0,0,34,43,13,4,3,7,1,0,0,42,42,47,47.2
2541,Tony Strata,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,18-273,1.5,1,0,0,3,1,0,0,1,3,0,0,0,9,0,0,
2542,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,26-050,27.1,5,0,0,51,71,0,121,16,24,0,1,0,134,16,45,26.2
2543,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,22-064,1.9,0,0,0,4,1,2,0,0,2,0,0,0,1,5,6,45.5
2544,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,23-300,24.4,5,0,0,29,12,0,21,32,57,0,2,0,139,60,43,58.3
2545,Cristhian Stuani,uy URU,FW,Girona,es La Liga,36-238,12.1,8,0,0,39,23,7,3,2,6,0,0,0,26,21,24,46.7
2546,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,35-041,21.6,7,0,0,43,17,2,78,15,33,0,0,0,132,14,16,46.7
2547,Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,29-152,10.5,2,0,0,16,14,1,37,5,20,0,0,0,49,4,12,25.0
2548,Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,36-103,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2549,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,25-302,14.0,1,0,0,18,11,1,14,22,22,0,1,0,104,9,9,50.0
2550,Isaac Success,ng NGA,FW,Udinese,it Serie A,27-151,20.2,4,0,0,34,77,11,13,4,4,0,0,0,51,38,46,45.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2551,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,27-277,23.5,2,0,0,8,5,0,16,17,19,0,0,0,150,32,17,65.3
2552,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,20-016,7.2,4,0,0,11,3,1,2,14,13,0,0,0,55,10,12,45.5
2553,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,21-112,10.7,1,0,0,9,12,2,18,6,9,0,0,0,39,5,14,26.3
2554,Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,fr Ligue 1,21-112,3.6,1,0,0,5,6,1,10,4,3,0,0,0,29,4,5,44.4
2555,Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,21-220,15.8,4,0,0,22,41,8,14,13,20,1,0,0,90,5,17,22.7
2556,Ivan Šunjić,hr CRO,MF,Hertha BSC,de Bundesliga,26-241,11.0,4,0,0,17,9,1,1,13,20,0,0,0,67,7,14,33.3
2557,Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24-314,3.6,2,0,0,12,10,3,3,0,0,0,1,0,17,13,16,44.8
2558,Suso,es ESP,"MF,FW",Sevilla,es La Liga,29-200,11.8,1,0,0,13,19,7,79,2,10,0,0,0,55,3,7,30.0
2559,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,21-225,0.4,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,100.0
2560,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,24-153,20.4,4,0,0,27,28,4,37,21,16,0,0,0,97,20,34,37.0
2561,Mile Svilar,rs SRB,GK,Roma,it Serie A,23-284,3.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
2562,Williot Swedberg,se SWE,MF,Celta Vigo,es La Liga,19-126,0.6,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,
2563,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,29-157,14.5,0,0,0,8,9,2,35,32,16,0,0,0,100,27,15,64.3
2564,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,29-157,15.2,3,0,0,24,18,1,41,38,15,0,0,0,120,12,16,42.9
2565,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33-050,27.5,0,0,0,0,1,0,0,0,0,0,0,0,35,10,0,100.0
2566,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,22-225,27.2,5,2,1,25,39,2,117,17,28,0,1,0,151,7,18,28.0
2567,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,27-184,26.5,4,0,0,32,16,17,8,2,9,0,0,0,74,60,54,52.6
2568,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,27-184,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2569,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,30-280,33.2,5,0,0,40,59,2,68,57,53,0,2,0,166,42,37,53.2
2570,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,27-116,27.6,6,0,0,22,3,2,3,40,12,0,0,0,167,57,46,55.3
2571,Benjamin Tahirovic,ba BIH,MF,Roma,it Serie A,20-096,3.9,1,0,0,5,2,0,5,3,5,0,0,0,26,5,2,71.4
2572,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,21-092,2.1,1,0,0,3,0,0,1,2,5,0,0,0,16,2,5,28.6
2573,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,30-125,18.7,2,0,0,25,29,0,7,20,15,0,0,0,128,7,10,41.2
2574,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,25-012,38.0,0,0,0,16,26,0,2,40,25,0,0,0,164,90,47,65.7
2575,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,22-125,0.1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
2576,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,29-123,33.7,3,0,0,32,31,1,21,37,30,0,0,0,218,27,31,46.6
2577,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,24-068,1.6,0,0,0,3,3,0,1,2,2,0,0,0,8,6,2,75.0
