Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1273,Marin Jakoliš,hr CRO,FW,Angers,fr Ligue 1,26-162,0.3,2,6.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1274,Daniel James,wls WAL,FW,Leeds United,eng Premier League,25-208,2.2,4,1.82,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1275,Daniel James,wls WAL,FW,Fulham,eng Premier League,25-208,6.9,11,1.59,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1276,Reece James,eng ENG,"DF,MF",Chelsea,eng Premier League,23-180,13.8,47,3.40,36,5,3,2,1,0,3,0.22,2,0,0,0,1,0
1277,Vitaly Janelt,de GER,"MF,DF",Brentford,eng Premier League,25-027,24.5,47,1.91,39,1,2,3,0,2,4,0.16,4,0,0,0,0,0
1278,Saidy Janko,gm GAM,DF,Bochum,de Bundesliga,27-227,12.6,5,0.40,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1279,Pontus Jansson,se SWE,DF,Brentford,eng Premier League,32-113,8.0,2,0.25,1,0,0,1,0,0,1,0.12,1,0,0,0,0,0
1280,Tony Jantschke,de GER,"DF,MF",M'Gladbach,de Bundesliga,33-060,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1281,Adnan Januzaj,be BEL,FW,Sevilla,es La Liga,28-121,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1282,Javi,es ESP,DF,Girona,es La Liga,25-035,12.4,24,1.94,20,0,1,3,0,0,3,0.24,3,0,0,0,0,0
1283,Luis Javier Suárez,co COL,FW,Almería,es La Liga,25-186,16.6,37,2.23,18,1,7,5,5,1,8,0.48,4,0,2,1,1,0
1284,Luis Javier Suárez,co COL,FW,Marseille,fr Ligue 1,25-186,3.3,7,2.14,5,0,1,1,0,0,2,0.61,1,0,0,1,0,0
1285,Dany Jean,ht HAI,"DF,MF",Strasbourg,fr Ligue 1,20-190,0.1,1,6.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1286,Julian Jeanvier,gn GUI,DF,Auxerre,fr Ligue 1,31-067,19.6,9,0.46,6,1,1,0,1,0,0,0.00,0,0,0,0,0,0
1287,Jefferson,br BRA,FW,Lyon,fr Ligue 1,23-158,5.0,19,3.83,12,0,3,0,4,0,3,0.61,2,0,0,0,1,0
1288,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,de Bundesliga,25-270,10.3,20,1.95,17,3,0,0,0,0,1,0.10,1,0,0,0,0,0
1289,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,27-156,31.1,103,3.31,48,47,1,3,3,1,13,0.42,7,4,0,1,0,1
1290,Moritz Jenz,de GER,DF,Schalke 04,de Bundesliga,24-037,10.5,12,1.14,8,2,0,0,0,2,0,0.00,0,0,0,0,0,0
1291,Jesé,es ESP,FW,Sampdoria,it Serie A,30-100,2.3,7,3.00,5,0,0,1,1,0,2,0.86,2,0,0,0,0,0
1292,Gabriel Jesus,br BRA,FW,Arsenal,eng Premier League,26-064,22.9,83,3.62,43,1,12,11,13,3,12,0.52,8,0,1,1,2,0
1293,Juan Jesus,br BRA,DF,Napoli,it Serie A,31-361,10.4,13,1.25,10,0,0,2,0,1,1,0.10,1,0,0,0,0,0
1294,Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,32-032,9.4,18,1.92,12,0,1,3,2,0,2,0.21,1,0,0,1,0,0
1295,Joaquín,es ESP,"MF,FW",Betis,es La Liga,41-320,5.5,29,5.37,23,3,1,1,1,0,2,0.37,2,0,0,0,0,0
1296,Joelinton,br BRA,"MF,FW",Newcastle Utd,eng Premier League,26-296,29.6,80,2.71,54,1,9,8,7,1,10,0.34,4,1,2,2,1,0
1297,Þórir Jóhann Helgason,is ISL,MF,Lecce,it Serie A,22-251,2.5,7,2.84,3,3,0,0,1,0,1,0.41,1,0,0,0,0,0
1298,Ben Johnson,eng ENG,DF,West Ham,eng Premier League,23-133,9.6,8,0.83,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1299,Brennan Johnson,wls WAL,"FW,MF",Nott'ham Forest,eng Premier League,22-014,32.6,55,1.69,36,0,6,7,5,1,11,0.34,5,0,1,3,2,0
1300,Sam Johnstone,eng ENG,GK,Crystal Palace,eng Premier League,30-073,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1301,Paul Joly,fr FRA,DF,Auxerre,fr Ligue 1,22-364,9.6,18,1.87,14,0,2,1,1,0,3,0.31,1,0,1,0,1,0
1302,Curtis Jones,eng ENG,MF,Liverpool,eng Premier League,22-127,11.5,38,3.30,31,0,4,1,1,1,4,0.35,3,0,1,0,0,0
1303,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,26-025,28.2,110,3.91,94,5,6,2,1,2,11,0.39,10,1,0,0,0,0
1304,Joan Jordán,es ESP,MF,Sevilla,es La Liga,28-335,17.7,30,1.70,23,3,0,0,2,2,2,0.11,1,1,0,0,0,0
1305,Filip Jörgensen,dk DEN,GK,Villarreal,es La Liga,21-051,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1306,Jorginho,it ITA,MF,Arsenal,eng Premier League,31-168,9.5,21,2.21,19,0,0,0,0,2,5,0.53,4,0,0,0,0,1
1307,Jorginho,it ITA,MF,Chelsea,eng Premier League,31-168,14.2,29,2.04,29,0,0,0,0,0,2,0.14,2,0,0,0,0,0
1308,Josan,es ESP,"DF,MF",Elche,es La Liga,33-185,12.0,25,2.09,18,3,1,0,2,1,5,0.42,3,1,0,0,0,1
1309,Willian José,br BRA,FW,Betis,es La Liga,31-195,8.1,12,1.48,9,0,0,3,0,0,2,0.25,0,0,0,2,0,0
1310,Joselu,es ESP,FW,Espanyol,es La Liga,33-071,33.2,66,1.99,41,0,4,7,14,0,8,0.24,4,0,0,2,2,0
1311,Mateo Joseph,eng ENG,"FW,MF",Leeds United,eng Premier League,19-230,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1312,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,26-184,12.6,33,2.63,23,0,3,5,2,0,5,0.40,4,0,1,0,0,0
1313,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,de Bundesliga,33-216,9.9,32,3.23,24,0,4,1,3,0,6,0.61,5,0,1,0,0,0
1314,Luka Jović,rs SRB,"FW,MF",Fiorentina,it Serie A,25-165,17.0,48,2.82,33,0,5,8,2,0,4,0.23,3,0,1,0,0,0
1315,Juanmi,es ESP,FW,Betis,es La Liga,30-017,10.3,20,1.94,13,0,3,1,3,0,2,0.19,1,0,1,0,0,0
1316,Juanpe,es ESP,DF,Girona,es La Liga,32-037,15.8,15,0.95,14,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1317,Jubal,br BRA,DF,Auxerre,fr Ligue 1,29-281,35.7,19,0.53,13,3,0,2,1,0,2,0.06,1,0,0,0,1,0
1318,Christopher Jullien,fr FRA,DF,Montpellier,fr Ligue 1,30-076,29.9,19,0.63,16,1,0,2,0,0,4,0.13,3,0,0,1,0,0
1319,Anthony Jung,de GER,"DF,FW",Werder Bremen,de Bundesliga,31-215,29.1,40,1.38,37,1,1,0,1,0,7,0.24,7,0,0,0,0,0
1320,Eli Junior Kroupi,fr FRA,"FW,MF",Lorient,fr Ligue 1,16-348,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1321,Lago Junior,ci CIV,"FW,MF",Mallorca,es La Liga,32-157,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1322,Hamed Junior Traorè,ci CIV,"FW,MF",Bournemouth,eng Premier League,23-110,4.7,20,4.22,12,7,1,0,0,0,1,0.21,1,0,0,0,0,0
1323,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,it Serie A,23-110,6.6,26,3.96,21,5,0,0,0,0,6,0.91,4,2,0,0,0,0
1324,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,22-329,31.4,161,5.13,103,2,27,11,17,1,21,0.67,12,0,4,4,0,1
1325,Josip Juranović,hr CRO,DF,Union Berlin,de Bundesliga,27-294,10.4,30,2.89,14,14,0,2,0,0,3,0.29,1,2,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1326,James Justin,eng ENG,DF,Leicester City,eng Premier League,25-103,13.9,21,1.51,17,0,2,0,2,0,2,0.14,0,0,1,0,1,0
1327,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,33-044,12.3,9,0.73,5,4,0,0,0,0,1,0.08,0,1,0,0,0,0
1328,Ozan Kabak,tr TUR,DF,Hoffenheim,de Bundesliga,23-073,26.5,15,0.57,7,0,1,3,1,3,4,0.15,1,0,1,1,0,1
1329,Issa Kaboré,bf BFA,DF,Marseille,fr Ligue 1,22-025,11.4,35,3.06,30,1,3,0,1,0,1,0.09,1,0,0,0,0,0
1330,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,29-012,0.9,3,3.46,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1331,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,de Bundesliga,31-042,18.5,38,2.05,33,3,1,0,1,0,3,0.16,3,0,0,0,0,0
1332,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,es La Liga,27-152,6.0,12,1.99,9,0,3,0,0,0,0,0.00,0,0,0,0,0,0
1333,Kaiky,br BRA,DF,Almería,es La Liga,19-145,6.5,1,0.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1334,Florian Kainz,at AUT,"MF,FW",Köln,de Bundesliga,30-225,26.0,127,4.87,67,44,6,4,5,1,17,0.65,13,2,0,1,1,0
1335,Gaël Kakuta,cd COD,FW,Lens,fr Ligue 1,31-350,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1336,Sasa Kalajdzic,at AUT,FW,Wolves,eng Premier League,25-334,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1337,Sasa Kalajdzic,at AUT,FW,Stuttgart,de Bundesliga,25-334,2.6,9,3.48,9,0,0,0,0,0,3,1.16,3,0,0,0,0,0
1338,Arnaud Kalimuendo,fr FRA,FW,Rennes,fr Ligue 1,21-137,20.5,35,1.70,24,0,1,6,3,1,6,0.29,5,0,0,1,0,0
1339,Yayah Kallon,sl SLE,"MF,FW",Hellas Verona,it Serie A,21-341,9.6,30,3.14,24,0,2,1,3,0,2,0.21,1,0,0,1,0,0
1340,Gedeon Kalulu,cd COD,DF,Lorient,fr Ligue 1,25-281,27.1,41,1.51,35,1,3,1,1,0,5,0.18,5,0,0,0,0,0
1341,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,23-001,28.3,33,1.17,28,2,0,2,0,1,3,0.11,2,1,0,0,0,0
1342,Justin-Noël Kalumba,fr FRA,DF,Angers,fr Ligue 1,18-163,6.1,8,1.32,3,0,0,1,4,0,0,0.00,0,0,0,0,0,0
1343,Daichi Kamada,jp JPN,MF,Eint Frankfurt,de Bundesliga,26-305,25.2,85,3.38,67,4,5,3,5,1,17,0.68,13,1,0,1,2,0
1344,Waren Kamanzi,no NOR,DF,Toulouse,fr Ligue 1,22-207,7.4,11,1.49,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1345,Bingourou Kamara,sn SEN,GK,Montpellier,fr Ligue 1,26-228,4.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1346,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,23-195,19.7,23,1.17,19,0,1,0,3,0,4,0.20,2,0,1,0,1,0
1347,Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,de Bundesliga,21-001,22.9,69,3.02,61,0,4,1,1,2,14,0.61,14,0,0,0,0,0
1348,Marcin Kamiński,pl POL,DF,Schalke 04,de Bundesliga,31-142,7.0,12,1.71,11,0,1,0,0,0,1,0.14,1,0,0,0,0,0
1349,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,32-240,15.2,41,2.69,39,0,0,1,0,1,5,0.33,5,0,0,0,0,0
1350,Nordine Kandil,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,21-218,1.1,8,7.13,3,1,2,1,1,0,2,1.78,1,0,0,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1351,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,29-313,37.8,131,3.46,89,2,13,12,12,3,18,0.48,10,0,2,3,3,0
1352,Wilfried Kanga,ci CIV,FW,Hertha BSC,de Bundesliga,25-105,15.7,34,2.16,28,0,3,1,2,0,1,0.06,1,0,0,0,0,0
1353,Lee Kangin,kr KOR,"MF,FW",Mallorca,es La Liga,22-107,31.4,113,3.60,49,37,12,6,7,2,13,0.41,5,5,2,1,0,0
1354,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,32-069,5.8,24,4.17,22,0,1,1,0,0,2,0.35,2,0,0,0,0,0
1355,Kenan Karaman,tr TUR,FW,Schalke 04,de Bundesliga,29-093,10.8,21,1.94,15,0,1,2,3,0,5,0.46,3,0,1,0,1,0
1356,Yann Karamoh,fr FRA,"MF,FW",Torino,it Serie A,24-333,8.0,22,2.77,17,0,3,1,1,0,3,0.38,1,0,2,0,0,0
1357,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,26-236,21.8,25,1.15,21,1,0,1,1,1,3,0.14,3,0,0,0,0,0
1358,Ayman Kari,fr FRA,"MF,DF",Lorient,fr Ligue 1,18-199,1.1,7,6.56,5,0,1,0,1,0,1,0.94,1,0,0,0,0,0
1359,Jon Karrikaburu,es ESP,FW,Real Sociedad,es La Liga,20-260,1.0,2,1.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1360,Rick Karsdorp,nl NED,DF,Roma,it Serie A,28-115,7.9,16,2.03,13,3,0,0,0,0,0,0.00,0,0,0,0,0,0
1361,Denso Kasius,nl NED,DF,Bologna,it Serie A,20-243,3.8,15,3.94,13,0,2,0,0,0,2,0.52,2,0,0,0,0,0
1362,Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,de Bundesliga,20-148,0.8,2,2.50,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1363,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,it Serie A,25-127,14.3,36,2.52,25,7,1,1,2,0,5,0.35,1,2,0,1,1,0
1364,Silas Katompa,cd COD,"FW,MF",Stuttgart,de Bundesliga,24-243,22.1,62,2.80,35,0,13,10,4,0,6,0.27,3,0,2,0,1,0
1365,Moise Kean,it ITA,FW,Juventus,it Serie A,23-098,11.1,31,2.80,21,0,4,5,0,1,2,0.18,2,0,0,0,0,0
1366,Michael Keane,eng ENG,DF,Everton,eng Premier League,30-146,10.9,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0
1367,Neeskens Kebano,cd COD,FW,Fulham,eng Premier League,31-088,8.5,24,2.83,16,2,0,2,3,1,5,0.59,4,0,0,1,0,0
1368,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,19-131,4.0,3,0.75,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1369,Thilo Kehrer,de GER,DF,West Ham,eng Premier League,26-258,24.8,24,0.97,17,4,0,3,0,0,4,0.16,2,1,0,1,0,0
1370,Check Keita,fr FRA,DF,Reims,fr Ligue 1,20-065,7.6,6,0.79,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1371,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,28-116,3.3,12,3.67,10,0,0,2,0,0,0,0.00,0,0,0,0,0,0
1372,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,23-111,7.6,11,1.45,11,0,0,0,0,0,3,0.40,3,0,0,0,0,0
1373,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,24-195,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1374,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24-243,22.7,16,0.71,13,1,0,1,1,0,2,0.09,2,0,0,0,0,0
1375,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,28-129,30.1,27,0.90,22,1,1,2,0,1,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1376,Kenedy,br BRA,"FW,DF",Valladolid,es La Liga,27-118,3.1,6,1.96,5,0,0,0,1,0,1,0.33,1,0,0,0,0,0
1377,Jonjoe Kenny,eng ENG,DF,Hertha BSC,de Bundesliga,26-083,24.9,44,1.76,34,5,0,2,1,2,3,0.12,2,0,0,0,1,0
1378,Franck Kessié,ci CIV,MF,Barcelona,es La Liga,26-169,11.0,21,1.91,15,0,2,4,0,0,2,0.18,1,0,0,1,0,0
1379,Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,fr Ligue 1,28-040,22.5,74,3.28,46,12,4,5,7,0,6,0.27,2,0,1,2,1,0
1380,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,32-118,18.2,42,2.31,21,8,3,5,4,1,7,0.39,3,0,0,3,1,0
1381,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29-130,32.0,34,1.06,27,0,1,0,1,5,3,0.09,2,0,0,0,0,1
1382,Anthony Khelifa,fr FRA,DF,Ajaccio,fr Ligue 1,17-259,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1383,Kike,es ESP,FW,Osasuna,es La Liga,33-193,11.3,33,2.91,20,0,4,2,7,0,2,0.18,0,0,0,1,1,0
1384,Luca Kilian,de GER,DF,Köln,de Bundesliga,23-278,12.5,10,0.80,10,0,0,0,0,0,1,0.08,1,0,0,0,0,0
1385,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26-014,36.7,23,0.63,20,0,0,2,1,0,2,0.05,1,0,0,1,0,0
1386,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,28-118,31.2,142,4.55,82,55,1,2,1,1,15,0.48,12,2,0,1,0,0
1387,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,27-297,8.1,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1388,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23-111,4.7,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1389,Jakub Kiwior,pl POL,DF,Spezia,it Serie A,23-111,16.0,15,0.94,9,3,0,1,0,2,1,0.06,1,0,0,0,0,0
1390,Simon Kjær,dk DEN,DF,Milan,it Serie A,34-072,11.2,5,0.45,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1391,Pascal Klemens,de GER,DF,Hertha BSC,de Bundesliga,18-103,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1392,Mateusz Klich,pl POL,"MF,FW",Leeds United,eng Premier League,32-358,3.1,7,2.26,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1393,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27-003,10.1,4,0.40,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1394,Justin Kluivert,nl NED,"FW,MF",Valencia,es La Liga,24-032,16.1,61,3.79,39,8,5,5,2,2,4,0.25,1,0,0,2,1,0
1395,Ansgar Knauff,de GER,DF,Eint Frankfurt,de Bundesliga,21-147,14.3,24,1.68,18,0,1,0,5,0,4,0.28,2,0,0,0,2,0
1396,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,31-015,31.9,23,0.72,18,2,0,3,0,0,4,0.13,3,0,0,1,0,0
1397,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,25-182,27.0,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1398,Robin Koch,de GER,DF,Leeds United,eng Premier League,26-324,35.3,15,0.43,11,2,0,2,0,0,2,0.06,2,0,0,0,0,0
1399,Samuel Koeberlé,fr FRA,MF,Reims,fr Ligue 1,18-192,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1400,Rudy Kohon,fr FRA,DF,Troyes,fr Ligue 1,19-014,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1401,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,29-126,25.5,54,2.12,42,0,2,6,4,0,4,0.16,2,0,0,1,1,0
1402,Koke,es ESP,MF,Atlético Madrid,es La Liga,31-149,28.3,70,2.48,67,0,0,2,1,0,6,0.21,6,0,0,0,0,0
1403,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,29-351,24.6,27,1.10,24,0,1,2,0,0,5,0.20,2,0,1,2,0,0
1404,Luca Koleosho,it ITA,"FW,DF",Espanyol,es La Liga,18-264,0.7,1,1.55,0,0,1,0,0,0,1,1.55,0,0,1,0,0,0
1405,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,de Bundesliga,24-183,29.2,105,3.59,60,0,20,12,13,0,22,0.75,13,0,4,2,3,0
1406,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,de Bundesliga,31-248,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1407,Cheick Konaté,ci CIV,DF,Clermont Foot,fr Ligue 1,19-095,6.4,7,1.10,3,1,2,0,1,0,1,0.16,1,0,0,0,0,0
1408,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,24-012,17.2,17,0.99,12,0,1,2,1,1,1,0.06,1,0,0,0,0,0
1409,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,30-111,11.2,12,1.07,10,0,0,1,1,0,2,0.18,2,0,0,0,0,0
1410,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,23-355,17.5,37,2.11,30,0,2,3,0,2,2,0.11,2,0,0,0,0,0
1411,Kouadio Koné,fr FRA,MF,M'Gladbach,de Bundesliga,22-020,29.0,61,2.10,44,0,5,3,6,3,5,0.17,5,0,0,0,0,0
1412,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27-336,10.2,6,0.59,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1413,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25-226,36.9,15,0.41,13,0,0,1,1,0,2,0.05,2,0,0,0,0,0
1414,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25-098,31.8,132,4.16,85,31,3,11,2,0,17,0.54,10,3,1,3,0,0
1415,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22-153,16.9,16,0.95,14,1,0,0,0,1,3,0.18,3,0,0,0,0,0
1416,Filip Kostić,rs SRB,"DF,FW",Juventus,it Serie A,30-217,28.5,93,3.26,67,17,3,6,0,0,12,0.42,8,2,0,2,0,0
1417,Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,de Bundesliga,30-217,0.8,1,1.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1418,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25-182,20.7,83,4.01,67,0,4,5,7,0,8,0.39,6,0,1,1,0,0
1419,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,26-171,29.6,66,2.23,58,0,5,2,1,0,7,0.24,6,0,1,0,0,0
1420,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30-284,11.0,4,0.36,3,1,0,0,0,0,1,0.09,1,0,0,0,0,0
1421,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31-351,20.0,21,1.05,17,0,0,2,0,2,3,0.15,3,0,0,0,0,0
1422,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24-206,27.0,41,1.52,39,1,0,1,0,0,7,0.26,7,0,0,0,0,0
1423,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,26-052,14.0,11,0.79,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1424,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,33-167,9.8,10,1.02,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1425,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,29-031,19.0,62,3.27,53,1,2,4,0,2,3,0.16,3,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1426,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,27-112,6.1,12,1.97,10,1,0,0,1,0,1,0.16,0,0,0,0,1,0
1427,Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,de Bundesliga,22-166,4.2,10,2.37,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1428,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28-308,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1429,Alex Král,cz CZE,MF,Schalke 04,de Bundesliga,25-018,26.2,53,2.02,45,0,2,2,3,1,2,0.08,2,0,0,0,0,0
1430,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,31-352,26.5,89,3.35,71,3,3,7,5,0,12,0.45,9,0,0,2,1,0
1431,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,32-107,24.7,39,1.58,34,0,2,1,2,0,2,0.08,2,0,0,0,0,0
1432,Tom Krauß,de GER,MF,Schalke 04,de Bundesliga,21-349,27.9,44,1.58,37,0,3,1,2,1,4,0.14,3,0,0,0,1,0
1433,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,26-027,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1434,Raimonds Krollis,lv LVA,"FW,DF",Spezia,it Serie A,21-221,0.4,1,2.57,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1435,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33-153,23.9,103,4.30,64,33,0,3,2,1,6,0.25,5,1,0,0,0,0
1436,Rade Krunić,ba BIH,MF,Milan,it Serie A,29-242,18.4,41,2.23,35,1,0,2,2,1,6,0.33,6,0,0,0,0,0
1437,Max Kruse,de GER,"MF,FW",Wolfsburg,de Bundesliga,35-079,3.0,10,3.31,8,0,1,1,0,0,1,0.33,1,0,0,0,0,0
1438,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30-280,18.2,18,0.99,13,4,0,0,1,0,1,0.05,1,0,0,0,0,0
1439,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22-002,27.1,96,3.55,63,10,7,5,10,1,11,0.41,6,0,2,0,2,1
