Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1275,Törles Knöll,de GER,"FW,MF",Nürnberg,de Bundesliga,20,4.1,6,1.46,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1276,Gregor Kobel,ch SUI,GK,Hoffenheim,de Bundesliga,20,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1277,Gregor Kobel,ch SUI,GK,Augsburg,de Bundesliga,20,15.4,2,0.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1278,Robin Koch,de GER,"MF,DF",Freiburg,de Bundesliga,22,21.1,17,0.80,14,0,1,0,2,0,2,0.09,2,0,0,0,0,0
1279,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,es La Liga,24,1.8,2,1.13,2,0,0,0,0,0,1,0.56,1,0,0,0,0,0
1280,Dominik Kohr,de GER,MF,Leverkusen,de Bundesliga,24,10.8,25,2.31,18,0,1,4,0,2,3,0.28,1,0,0,2,0,0
1281,Djégui Koita,fr FRA,DF,Guingamp,fr Ligue 1,18,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1282,Koke,es ESP,MF,Atlético Madrid,es La Liga,26,28.7,107,3.72,72,28,0,5,2,0,8,0.28,5,1,0,1,1,0
1283,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,32,32.3,114,3.53,70,30,3,5,4,2,9,0.28,6,1,1,0,0,1
1284,Sead Kolašinac,ba BIH,"DF,MF",Arsenal,eng Premier League,25,21.0,49,2.34,42,1,4,0,1,1,10,0.48,9,0,0,0,1,0
1285,Randal Kolo Muani,fr FRA,FW,Nantes,fr Ligue 1,19,1.4,1,0.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1286,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,35.4,37,1.05,33,2,0,2,0,0,6,0.17,5,1,0,0,0,0
1287,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,32,13.6,12,0.88,11,0,0,0,0,1,1,0.07,1,0,0,0,0,0
1288,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,22,20.0,42,2.10,31,6,3,0,1,1,5,0.25,4,1,0,0,0,0
1289,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,19,27.0,26,0.96,19,1,2,2,2,0,3,0.11,1,0,2,0,0,0
1290,Moussa Konaté,sn SEN,FW,Amiens,fr Ligue 1,25,20.8,38,1.82,21,0,5,3,7,2,8,0.38,3,0,2,0,2,1
1291,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,25,13.8,24,1.73,19,0,2,1,0,2,2,0.14,2,0,0,0,0,0
1292,Kouadio Koné,fr FRA,MF,Toulouse,fr Ligue 1,17,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1293,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,29,23.9,15,0.63,14,0,1,0,0,0,2,0.08,2,0,0,0,0,0
1294,Youssouf Koné,ml MLI,DF,Lille,fr Ligue 1,23,19.0,38,2.00,33,2,2,0,1,0,6,0.32,6,0,0,0,0,0
1295,Terence Kongolo,nl NED,DF,Huddersfield,eng Premier League,24,30.2,24,0.80,18,1,0,2,1,2,2,0.07,2,0,0,0,0,0
1296,Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,de Bundesliga,28,7.3,24,3.30,16,2,1,4,1,0,2,0.27,2,0,0,0,0,0
1297,Pascal Köpke,de GER,"FW,MF",Hertha BSC,de Bundesliga,22,0.8,5,6.16,3,0,1,0,1,0,1,1.23,0,0,0,0,1,0
1298,Julian Korb,de GER,DF,Hannover 96,de Bundesliga,26,11.2,21,1.88,19,1,0,0,1,0,0,0.00,0,0,0,0,0,0
1299,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,32,14.8,9,0.61,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1300,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,de Bundesliga,25,32.8,102,3.11,66,15,6,7,7,1,14,0.43,10,1,1,2,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1301,Christian Kouamé,ci CIV,FW,Genoa,it Serie A,20,34.1,110,3.23,83,0,8,6,12,1,9,0.26,7,0,0,0,1,1
1302,Tomáš Koubek,cz CZE,GK,Rennes,fr Ligue 1,25,32.5,2,0.06,0,2,0,0,0,0,1,0.03,0,1,0,0,0,0
1303,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,27,34.8,41,1.18,34,1,0,2,1,3,5,0.14,4,0,0,0,0,1
1304,Jules Koundé,fr FRA,DF,Bordeaux,fr Ligue 1,19,37.0,28,0.76,24,1,0,3,0,0,2,0.05,1,1,0,0,0,0
1305,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,eng Premier League,28,21.1,34,1.61,23,0,1,6,2,2,2,0.09,1,0,0,0,1,0
1306,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,24,19.3,64,3.32,50,1,5,3,4,1,4,0.21,4,0,0,0,0,0
1307,Dawid Kownacki,pl POL,FW,Sampdoria,it Serie A,21,1.9,13,6.96,10,0,1,0,1,1,2,1.07,1,0,0,0,1,0
1308,Dawid Kownacki,pl POL,"MF,FW",Düsseldorf,de Bundesliga,21,6.4,15,2.35,13,0,1,0,1,0,3,0.47,3,0,0,0,0,0
1309,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,30,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1310,Emil Krafth,se SWE,DF,Amiens,fr Ligue 1,23,33.0,33,1.00,25,3,1,2,1,1,2,0.06,2,0,0,0,0,0
1311,Luka Krajnc,si SVN,DF,Frosinone,it Serie A,23,8.8,8,0.91,4,0,1,1,1,1,0,0.00,0,0,0,0,0,0
1312,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,27,26.6,130,4.88,87,13,11,14,5,0,11,0.41,10,0,0,1,0,0
1313,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,27,12.6,18,1.42,17,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1314,Vasyl Kravets,ua UKR,"DF,FW",Leganés,es La Liga,20,5.3,12,2.25,8,2,1,0,0,1,0,0.00,0,0,0,0,0,0
1315,Ladislav Krejčí,cz CZE,"DF,MF",Bologna,it Serie A,26,11.8,35,2.96,24,6,0,3,2,0,4,0.34,4,0,0,0,0,0
1316,Rene Krhin,si SVN,MF,Nantes,fr Ligue 1,28,11.7,15,1.28,9,0,0,3,2,1,0,0.00,0,0,0,0,0,0
1317,Toni Kroos,de GER,MF,Real Madrid,es La Liga,28,24.7,117,4.74,61,48,5,1,2,0,9,0.36,5,4,0,0,0,0
1318,Rade Krunić,ba BIH,MF,Empoli,it Serie A,24,30.8,117,3.80,90,1,11,6,8,1,13,0.42,10,0,2,1,0,0
1319,Max Kruse,de GER,"FW,MF",Werder Bremen,de Bundesliga,30,31.5,151,4.80,111,25,4,8,3,0,17,0.54,14,1,1,0,1,0
1320,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,25,13.2,14,1.06,11,2,0,0,0,1,3,0.23,3,0,0,0,0,0
1321,Yuya Kubo,jp JPN,"FW,MF",Nürnberg,de Bundesliga,24,15.1,40,2.65,28,0,7,3,2,0,4,0.27,3,0,0,0,1,0
1322,Juraj Kucka,sk SVK,MF,Parma,it Serie A,31,17.1,36,2.11,22,4,0,5,4,1,4,0.23,2,0,0,2,0,0
1323,Dejan Kulusevski,se SWE,MF,Atalanta,it Serie A,18,1.2,1,0.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1324,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,23,21.2,65,3.07,49,7,5,2,1,1,5,0.24,4,0,0,0,1,0
1325,Jasmin Kurtić,si SVN,MF,SPAL,it Serie A,29,28.4,89,3.13,48,23,4,5,9,0,12,0.42,5,4,1,1,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1326,Layvin Kurzawa,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,25,11.2,21,1.87,17,0,0,2,1,1,2,0.18,2,0,0,0,0,0
1327,Rafał Kurzawa,pl POL,FW,Amiens,fr Ligue 1,25,2.7,8,3.03,3,4,0,1,0,0,2,0.76,2,0,0,0,0,0
1328,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,18,4.7,11,2.32,5,1,2,0,3,0,0,0.00,0,0,0,0,0,0
1329,Enock Kwateng,fr FRA,DF,Nantes,fr Ligue 1,21,22.7,44,1.94,35,7,1,0,1,0,1,0.04,1,0,0,0,0,0
1330,Grejohn Kyei,fr FRA,FW,Reims,fr Ligue 1,22,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1331,Antonino La Gumina,it ITA,"FW,MF",Empoli,it Serie A,22,12.1,22,1.82,12,0,3,5,1,1,4,0.33,3,0,0,0,1,0
1332,Rajiv van La Parra,nl NED,"FW,MF",Huddersfield,eng Premier League,27,4.5,8,1.78,6,1,0,0,1,0,0,0.00,0,0,0,0,0,0
1333,Gaëtan Laborde,fr FRA,FW,Bordeaux,fr Ligue 1,24,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1334,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,fr Ligue 1,24,32.2,81,2.51,59,0,6,6,9,1,9,0.28,5,0,2,1,0,1
1335,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,27,27.8,84,3.02,55,0,16,6,5,2,15,0.54,10,0,3,1,1,0
1336,Alban Lafont,fr FRA,GK,Fiorentina,it Serie A,19,33.5,8,0.24,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1337,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,28,36.0,19,0.53,12,3,0,2,2,0,3,0.08,3,0,0,0,0,0
1338,Abdou Lahat Diakhate,sn SEN,MF,Parma,it Serie A,19,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1339,Konrad Laimer,at AUT,"MF,DF",RB Leipzig,de Bundesliga,21,20.8,43,2.07,35,1,4,1,0,2,2,0.10,2,0,0,0,0,0
1340,Diego Lainez,mx MEX,"FW,MF",Betis,es La Liga,18,3.9,14,3.57,9,1,2,0,2,0,1,0.25,1,0,0,0,0,0
1341,Kenny Lala,fr FRA,"DF,FW",Strasbourg,fr Ligue 1,26,34.0,103,3.03,72,27,1,1,1,1,18,0.53,13,3,0,1,0,1
1342,Adam Lallana,eng ENG,"MF,FW",Liverpool,eng Premier League,30,5.2,24,4.63,18,3,2,0,1,0,3,0.58,2,0,0,0,1,0
1343,Érik Lamela,ar ARG,"MF,FW",Tottenham,eng Premier League,26,10.8,51,4.71,30,9,6,4,2,0,5,0.46,3,1,0,0,1,0
1344,Mohamed Lamine Diaby,fr FRA,FW,Nice,fr Ligue 1,17,1.8,4,2.22,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1345,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,26,17.7,8,0.45,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1346,Michael Lang,ch SUI,DF,M'Gladbach,de Bundesliga,27,13.9,9,0.65,8,0,0,1,0,0,1,0.07,1,0,0,0,0,0
1347,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,30,15.7,11,0.70,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1348,Manuel Lanzini,ar ARG,MF,West Ham,eng Premier League,25,7.6,18,2.36,11,0,2,3,2,0,3,0.39,1,0,0,1,1,0
1349,Gianluca Lapadula,pe PER,FW,Genoa,it Serie A,28,4.5,11,2.45,3,0,1,5,2,0,0,0.00,0,0,0,0,0,0
1350,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,24,34.0,40,1.18,37,0,1,2,0,0,6,0.18,6,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1351,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,34,34.2,29,0.85,23,2,0,3,1,0,0,0.00,0,0,0,0,0,0
1352,Johan Larsson,se SWE,DF,Guingamp,fr Ligue 1,28,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1353,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,25,27.3,54,1.98,34,1,6,4,9,0,5,0.18,1,0,0,1,3,0
1354,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,24,30.5,12,0.39,9,2,0,1,0,0,1,0.03,0,0,0,1,0,0
1355,Paul Lasne,fr FRA,"MF,DF",Montpellier,fr Ligue 1,29,19.9,54,2.72,40,8,3,1,1,1,7,0.35,4,0,2,0,1,0
1356,Toni Lato,es ESP,DF,Valencia,es La Liga,20,3.0,5,1.67,4,1,0,0,0,0,1,0.33,1,0,0,0,0,0
1357,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,28,20.7,61,2.95,42,4,2,5,5,3,5,0.24,3,0,0,0,1,1
1358,Alexandre Lauray,fr FRA,DF,Bordeaux,fr Ligue 1,21,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1359,Armand Lauriente,fr FRA,MF,Rennes,fr Ligue 1,19,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1360,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,29,10.2,28,2.74,21,4,1,0,2,0,0,0.00,0,0,0,0,0,0
1361,Wesley Lautoa,nc NCL,"DF,MF",Dijon,fr Ligue 1,30,33.6,24,0.71,18,0,2,2,0,2,0,0.00,0,0,0,0,0,0
1362,Diego Laxalt,uy URU,"DF,MF",Milan,it Serie A,25,7.2,16,2.22,15,0,0,1,0,0,1,0.14,1,0,0,0,0,0
1363,Miguel Layún,mx MEX,"MF,DF",Villarreal,es La Liga,30,5.6,16,2.85,5,9,1,1,0,0,1,0.18,0,1,0,0,0,0
1364,Valentino Lazaro,at AUT,"DF,FW",Hertha BSC,de Bundesliga,22,30.5,101,3.32,58,27,7,5,3,1,12,0.39,7,2,2,1,0,0
1365,Darko Lazović,rs SRB,"DF,FW",Genoa,it Serie A,27,28.2,103,3.65,64,15,12,6,3,3,8,0.28,5,1,2,0,0,0
1366,Manuel Lazzari,it ITA,DF,SPAL,it Serie A,24,31.5,110,3.49,89,3,8,2,7,1,15,0.48,11,1,1,1,1,0
1367,Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,28,2.3,3,1.33,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1368,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,25.0,24,0.96,21,0,0,2,1,0,3,0.12,3,0,0,0,0,0
1369,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,21,3.2,3,0.95,2,0,0,1,0,0,1,0.32,1,0,0,0,0,0
1370,Damien Le Tallec,fr FRA,MF,Montpellier,fr Ligue 1,28,31.2,54,1.73,48,0,0,4,1,1,3,0.10,1,0,0,2,0,0
1371,James Lea Siliki,cm CMR,"MF,FW",Rennes,fr Ligue 1,22,13.6,43,3.17,26,2,5,4,5,1,5,0.37,4,0,1,0,0,0
1372,Rafael Leão,pt POR,FW,Lille,fr Ligue 1,19,14.3,25,1.75,18,0,2,1,3,1,6,0.42,5,0,1,0,0,0
1373,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,de Bundesliga,27,10.5,27,2.58,20,0,2,3,2,0,1,0.10,0,0,0,1,0,0
1374,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,27,37.0,10,0.27,6,4,0,0,0,0,1,0.03,1,0,0,0,0,0
1375,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,25,26.6,74,2.78,50,11,1,6,5,1,3,0.11,2,1,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1376,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,24,20.0,13,0.65,11,1,0,1,0,0,1,0.05,1,0,0,0,0,0
1377,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,26,11.8,23,1.95,14,0,2,4,1,2,2,0.17,1,0,0,1,0,0
1378,Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,30.7,81,2.64,46,21,1,5,6,2,3,0.10,1,1,0,0,1,0
1379,Lucas Leiva,br BRA,MF,Lazio,it Serie A,31,22.1,53,2.40,41,6,0,1,1,4,4,0.18,4,0,0,0,0,0
1380,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,11.7,13,1.11,11,0,0,1,1,0,1,0.09,1,0,0,0,0,0
1381,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,2.3,3,1.28,2,1,0,0,0,0,1,0.43,1,0,0,0,0,0
1382,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,22,20.2,63,3.12,40,12,3,2,6,0,7,0.35,6,0,0,0,1,0
1383,Mario Lemina,ga GAB,MF,Southampton,eng Premier League,24,17.9,48,2.68,38,0,5,2,3,0,4,0.22,1,0,0,2,1,0
1384,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1385,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,21.5,4,0.19,4,0,0,0,0,0,1,0.05,1,0,0,0,0,0
1386,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,31,13.5,20,1.48,12,0,1,0,7,0,1,0.07,1,0,0,0,0,0
1387,Bernd Leno,de GER,GK,Arsenal,eng Premier League,26,31.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1388,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,31,4.7,8,1.69,4,3,0,0,0,1,0,0.00,0,0,0,0,0,0
1389,Sergio León,es ESP,"FW,MF",Betis,es La Liga,29,7.1,13,1.83,6,0,2,1,3,1,3,0.42,1,0,1,1,0,0
1390,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,25,12.5,26,2.09,22,0,1,0,3,0,0,0.00,0,0,0,0,0,0
1391,Lukas Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,14.4,27,1.87,23,0,0,0,1,3,3,0.21,3,0,0,0,0,0
1392,Mehdi Léris,dz ALG,"MF,DF",Chievo,it Serie A,20,17.9,50,2.80,36,2,3,5,3,1,4,0.22,3,0,0,1,0,0
1393,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,23,27.8,43,1.54,30,1,3,2,2,5,1,0.04,0,0,0,0,1,0
1394,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,32.9,134,4.08,80,0,13,25,13,3,25,0.76,11,0,5,7,0,2
1395,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1396,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,16.0,25,1.56,19,0,3,1,2,0,2,0.12,1,0,1,0,0,0
1397,Stephan Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,10.4,7,0.67,4,1,0,0,1,1,1,0.10,1,0,0,0,0,0
1398,Dimitri Liénard,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,30,14.3,34,2.37,13,17,0,1,2,1,3,0.21,0,3,0,0,0,0
1399,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,6.8,6,0.88,3,1,1,0,0,1,1,0.15,0,1,0,0,0,0
1400,Lucas Lima,br BRA,"DF,FW",Nantes,fr Ligue 1,26,27.7,96,3.46,58,29,1,1,6,1,7,0.25,4,2,0,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1401,Anthony Limbombe,be BEL,FW,Nantes,fr Ligue 1,24,13.7,62,4.51,44,0,4,6,7,1,5,0.36,4,0,0,1,0,0
1402,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,28.9,13,0.45,10,0,1,1,0,1,1,0.03,1,0,0,0,0,0
1403,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,23,27.9,75,2.69,60,0,2,3,6,4,9,0.32,8,0,0,0,1,0
1404,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,25,18.5,59,3.19,46,2,4,3,3,1,12,0.65,6,1,2,1,2,0
1405,Pol Lirola,es ESP,"DF,MF",Sassuolo,it Serie A,20,33.1,74,2.24,65,2,3,2,0,2,8,0.24,7,0,0,1,0,0
1406,Adem Ljajić,rs SRB,MF,Torino,it Serie A,26,0.3,3,9.00,2,1,0,0,0,0,1,3.00,1,0,0,0,0,0
1407,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,19.5,9,0.46,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1408,Fernando Llorente,es ESP,FW,Tottenham,eng Premier League,33,7.7,21,2.72,18,0,1,2,0,0,2,0.26,2,0,0,0,0,0
1409,Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,23,6.0,7,1.17,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1410,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,31,33.0,3,0.09,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1411,Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,22,26.6,84,3.15,62,1,4,6,9,2,16,0.60,12,0,0,1,2,1
1412,Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,22,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1413,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,27.7,58,2.10,47,0,4,1,6,0,6,0.22,5,0,0,1,0,0
1414,Jürgen Locadia,nl NED,"FW,MF",Brighton,eng Premier League,24,13.7,31,2.26,22,0,3,4,1,1,2,0.15,1,0,1,0,0,0
1415,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,20,20.5,86,4.19,64,9,2,6,3,2,5,0.24,2,2,0,1,0,0
1416,Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,eng Premier League,22,11.1,49,4.42,37,0,6,2,2,2,5,0.45,5,0,0,0,0,0
1417,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,9.4,23,2.44,16,0,1,1,3,2,2,0.21,2,0,0,0,0,0
1418,Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,5.7,2,0.35,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0
1419,Shane Long,ie IRL,"FW,MF",Southampton,eng Premier League,31,14.1,30,2.12,20,0,1,4,3,2,3,0.21,1,0,0,0,1,1
1420,Samuele Longo,it ITA,FW,Huesca,es La Liga,26,6.2,6,0.97,4,0,1,1,0,0,2,0.32,1,0,0,1,0,0
1421,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,7.6,13,1.70,10,0,2,0,1,0,2,0.26,1,0,0,0,1,0
1422,Ademola Lookman,ng NGA,"FW,MF",Everton,eng Premier League,20,6.9,27,3.93,17,0,7,2,1,0,6,0.87,5,0,0,1,0,0
1423,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,27,34.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1424,Rony Lopes,pt POR,"FW,MF",Monaco,fr Ligue 1,22,20.5,101,4.92,49,28,11,8,2,3,4,0.19,2,1,0,0,0,1
1425,Alejandro López,es ESP,MF,Espanyol,es La Liga,21,1.2,4,3.21,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1426,Cristian López,es ESP,FW,Angers,fr Ligue 1,29,4.1,7,1.69,2,0,0,3,2,0,2,0.48,0,0,0,1,1,0
1427,David López,es ESP,DF,Espanyol,es La Liga,28,20.2,21,1.04,18,0,1,1,1,0,3,0.15,1,0,0,1,1,0
1428,Diego López,es ESP,GK,Espanyol,es La Liga,36,38.0,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1429,Javi López,es ESP,DF,Espanyol,es La Liga,32,21.6,38,1.76,36,1,0,1,0,0,3,0.14,3,0,0,0,0,0
1430,Lluis López,es ESP,DF,Espanyol,es La Liga,21,5.8,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1431,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,24.2,88,3.63,68,18,0,1,1,0,7,0.29,6,1,0,0,0,0
1432,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,5.2,13,2.52,11,0,2,0,0,0,2,0.39,2,0,0,0,0,0
1433,Pau López,es ESP,GK,Betis,es La Liga,23,33.0,6,0.18,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1434,Roberto López,es ESP,MF,Real Sociedad,es La Liga,18,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1435,Unai López,es ESP,MF,Athletic Club,es La Liga,22,3.6,5,1.37,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0
1436,Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,29,30.9,8,0.26,5,3,0,0,0,0,1,0.03,1,0,0,0,0,0
1437,Albert Lottin,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,16,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1438,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,19,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1439,Davor Lovren,hr CRO,MF,Düsseldorf,de Bundesliga,19,0.5,1,1.96,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1440,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,11.0,6,0.55,5,0,0,0,1,0,2,0.18,1,0,0,0,1,0
1441,Chris Löwe,de GER,"DF,MF",Huddersfield,eng Premier League,29,22.9,39,1.71,24,9,3,2,1,0,4,0.18,4,0,0,0,0,0
1442,Eduard Löwen,de GER,"MF,FW",Nürnberg,de Bundesliga,21,18.0,50,2.77,36,1,2,7,4,0,6,0.33,3,0,1,2,0,0
1443,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,19.4,22,1.13,18,2,1,1,0,0,1,0.05,1,0,0,0,0,0
1444,Anthony Lozano,hn HON,"FW,MF",Girona,es La Liga,25,8.1,18,2.22,8,0,2,5,3,0,4,0.49,0,0,0,3,1,0
1445,Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,2.8,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
