Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1585,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,28,31.2,48,30,6,22,20,12,33,36.4,21,30,0,30,15,63,11,0
1586,Niccolò Manfredini,it ITA,GK,Benevento,it Serie A,32,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
1587,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,3.6,0,0,0,0,0,0,1,0.0,1,8,6,2,6,6,12,0
1588,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,22,23.4,27,15,13,11,3,17,28,60.7,11,27,10,17,26,53,30,0
1589,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,33,29.9,54,37,25,26,3,30,90,33.3,60,31,8,23,38,92,39,0
1590,Vito Mannone,it ITA,GK,Monaco,fr Ligue 1,32,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
1591,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,25.5,31,18,24,7,0,17,24,70.8,7,22,13,9,23,54,82,2
1592,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,9.2,24,14,8,14,2,11,17,64.7,6,8,1,7,9,33,15,1
1593,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,3.3,5,0,3,0,2,4,7,57.1,3,1,0,1,2,7,6,0
1594,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,21,12.0,13,8,4,4,5,4,11,36.4,7,6,1,5,6,19,4,0
1595,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,13.0,20,11,10,8,2,11,19,57.9,8,9,1,8,17,37,36,0
1596,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2.5,5,3,1,3,1,2,10,20.0,8,0,0,0,1,6,1,0
1597,Maranhão,br BRA,FW,Valladolid,es La Liga,23,13.1,8,2,2,2,4,0,8,0.0,8,15,2,13,2,10,9,0
1598,Fernando Marçal,br BRA,"DF,MF",Wolves,eng Premier League,31,6.9,13,5,6,7,0,6,11,54.5,5,11,2,9,12,25,25,0
1599,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,0.9,1,0,0,1,0,0,0,,0,0,0,0,2,3,0,0
1600,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,32,11.7,25,21,11,6,8,11,24,45.8,13,13,1,12,10,35,15,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1601,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,32.3,44,29,30,12,2,26,37,70.3,11,35,25,10,49,93,122,2
1602,Solly March,eng ENG,"DF,MF",Brighton,eng Premier League,26,18.6,49,23,24,15,10,18,34,52.9,16,30,5,25,22,71,30,0
1603,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37,3.7,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1
1604,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,17.3,20,11,12,5,3,12,21,57.1,9,13,4,9,11,31,27,0
1605,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,33.5,32,20,15,14,3,10,23,43.5,13,46,37,9,50,82,100,1
1606,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,29.4,64,41,42,17,5,35,84,41.7,49,27,8,19,36,100,33,3
1607,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,16.9,28,17,12,10,6,10,25,40.0,15,12,1,11,12,40,38,0
1608,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,5.7,12,7,8,4,0,8,14,57.1,6,7,2,5,10,22,17,1
1609,José Mari,es ESP,MF,Cádiz,es La Liga,32,16.1,32,17,13,18,1,14,31,45.2,17,16,7,9,27,59,33,1
1610,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,10.0,15,9,12,3,0,5,10,50.0,5,8,7,1,9,24,30,2
1611,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,19.6,20,7,14,5,1,12,17,70.6,5,17,11,6,21,41,65,0
1612,Mariano,do DOM,FW,Real Madrid,es La Liga,26,5.7,4,2,2,1,1,0,9,0.0,9,3,1,2,0,4,3,0
1613,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,15.9,34,17,9,23,2,23,56,41.1,33,14,5,9,23,57,12,2
1614,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,23,1.0,1,1,0,1,0,0,2,0.0,2,1,0,1,2,3,2,0
1615,Adrián Marín,es ESP,"DF,MF",Granada,es La Liga,23,3.0,5,2,1,3,1,2,3,66.7,1,5,2,3,4,9,9,0
1616,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,32.9,54,33,26,22,6,27,53,50.9,26,29,10,19,29,83,15,0
1617,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,23.2,26,11,17,9,0,15,27,55.6,12,18,11,7,27,53,66,1
1618,Marlon,br BRA,DF,Sassuolo,it Serie A,24,19.4,19,13,13,6,0,13,18,72.2,5,23,17,6,27,46,44,2
1619,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1620,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,23.6,27,21,14,10,3,15,26,57.7,11,21,9,12,27,54,75,2
1621,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,17.6,25,18,16,9,0,13,21,61.9,8,22,11,11,26,51,56,1
1622,Roger Martí,es ESP,FW,Levante,es La Liga,29,24.4,11,7,5,4,2,6,23,26.1,17,10,3,7,4,15,6,0
1623,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,16.4,2,1,1,1,0,0,10,0.0,10,17,3,14,1,3,8,0
1624,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,17.1,34,20,15,16,3,10,33,30.3,23,15,4,11,13,47,37,0
1625,Aarón Martín,es ESP,"DF,FW",Mainz 05,de Bundesliga,23,2.9,3,2,2,1,0,2,4,50.0,2,1,0,1,2,5,2,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1626,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1.1,2,0,1,1,0,2,4,50.0,2,1,1,0,0,2,6,0
1627,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,5.4,11,9,5,4,2,5,14,35.7,9,11,2,9,13,24,2,1
1628,Martinelli,br BRA,FW,Arsenal,eng Premier League,19,6.5,7,1,2,3,2,4,10,40.0,6,6,0,6,8,15,4,0
1629,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,38.0,3,3,3,0,0,3,4,75.0,1,0,0,0,2,5,10,2
1630,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,28.0,22,15,16,6,0,9,27,33.3,18,17,7,10,28,50,96,0
1631,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,5.1,9,4,1,6,2,5,12,41.7,7,9,0,9,5,14,4,0
1632,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,5.2,10,5,4,4,2,7,9,77.8,2,8,4,4,13,23,19,0
1633,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1634,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,28.5,25,12,5,11,9,7,24,29.2,17,31,1,30,27,52,16,0
1635,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,6.0,10,7,7,3,0,7,7,100.0,0,6,4,2,11,21,28,0
1636,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,16.5,32,20,17,11,4,18,41,43.9,23,27,9,18,39,71,48,0
1637,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,17.2,41,26,12,16,13,15,37,40.5,22,20,0,20,13,54,8,0
1638,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,33.0,38,22,22,15,1,20,40,50.0,20,38,6,32,40,78,54,0
1639,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,2.2,6,3,1,4,1,3,3,100.0,0,2,0,2,1,7,2,0
1640,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,1.5,3,2,0,3,0,1,2,50.0,1,1,0,1,2,5,3,0
1641,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,19.6,41,24,15,19,7,21,54,38.9,33,40,14,26,37,78,32,1
1642,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,28.5,38,22,29,6,3,23,48,47.9,25,32,13,19,53,91,107,3
1643,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,25.0,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,8,1
1644,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,8.4,21,11,13,5,3,11,24,45.8,13,5,1,4,11,32,13,0
1645,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,0.4,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0
1646,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,11.2,20,12,14,6,0,11,34,32.4,23,12,0,12,8,28,28,2
1647,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,22.6,12,7,1,3,8,3,18,16.7,15,13,2,11,6,18,16,0
1648,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,5.7,1,0,1,0,0,0,7,0.0,7,3,0,3,3,4,3,0
1649,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,17.7,45,29,19,21,5,20,38,52.6,18,24,4,20,27,72,16,0
1650,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,3.5,11,5,6,5,0,3,7,42.9,4,1,0,1,1,12,2,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1651,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,23,2.5,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,2,0
1652,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,23,11.1,6,3,1,3,2,0,3,0.0,3,3,1,2,4,10,6,0
1653,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,12.3,25,11,13,12,0,13,31,41.9,18,19,5,14,22,47,10,3
1654,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,7.7,14,9,7,7,0,7,8,87.5,1,6,0,6,7,21,22,0
1655,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,19,2.4,3,2,0,3,0,2,3,66.7,1,1,0,1,1,4,1,0
1656,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1657,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,0.3,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0
1658,Chrislain Matsima,fr FRA,"DF,FW",Monaco,fr Ligue 1,18,3.9,5,4,3,2,0,4,7,57.1,3,3,0,3,4,9,12,0
1659,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1660,Neal Maupay,fr FRA,"FW,MF",Brighton,eng Premier League,23,27.9,20,8,9,7,4,4,24,16.7,20,20,0,20,13,33,6,0
1661,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,5.6,19,12,7,8,4,11,17,64.7,6,8,1,7,3,22,4,0
1662,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,22,22.6,18,5,7,10,1,8,23,34.8,15,12,0,12,14,32,6,0
1663,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,16.3,42,29,29,12,1,27,46,58.7,19,25,10,15,59,101,66,1
1664,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,31,9.1,8,2,0,5,3,1,4,25.0,3,6,0,6,2,10,7,0
1665,Borja Mayoral,es ESP,FW,Roma,it Serie A,23,17.2,3,2,0,0,3,1,10,10.0,9,5,0,5,0,3,5,2
1666,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,23,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1667,Youssef Maziz,fr FRA,"MF,FW",Metz,fr Ligue 1,22,2.9,2,0,1,1,0,1,5,20.0,4,1,0,1,6,8,1,0
1668,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,0.6,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
1669,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,18.2,51,33,27,17,7,24,35,68.6,11,28,7,21,22,73,59,1
1670,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,26.4,4,2,0,1,3,2,9,22.2,7,7,1,6,3,7,4,1
1671,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,4.8,6,5,5,1,0,3,5,60.0,2,5,3,2,1,7,10,0
1672,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,de Bundesliga,20,12.9,19,13,14,3,2,8,27,29.6,19,17,6,11,13,32,27,0
1673,Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,18,24.6,33,19,9,13,11,8,28,28.6,20,17,0,17,14,47,10,0
1674,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,16.3,57,32,25,27,5,15,39,38.5,24,28,3,25,23,80,31,0
1675,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,14.7,15,7,7,7,1,5,17,29.4,12,10,3,7,6,21,30,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1676,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30,30.0,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,11,1
1677,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,9.1,16,12,9,7,0,8,21,38.1,13,15,7,8,8,24,12,0
1678,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,37.0,61,37,23,31,7,27,84,32.1,57,38,6,32,43,104,23,2
1679,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,32,26.6,33,21,8,15,10,13,31,41.9,18,19,3,16,2,35,25,0
1680,Weston McKennie,us USA,MF,Juventus,it Serie A,21,18.9,34,19,9,20,5,12,33,36.4,21,21,3,18,28,62,26,0
1681,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,34.1,47,24,24,18,5,18,56,32.1,38,44,6,38,32,79,32,1
1682,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,23.7,51,24,23,25,3,23,36,63.9,13,35,10,25,29,80,46,0
1683,Gary Medel,cl CHI,"DF,MF",Bologna,it Serie A,32,5.7,12,9,6,5,1,4,10,40.0,6,8,6,2,7,19,10,0
1684,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,22.3,39,22,22,15,2,24,38,63.2,14,25,9,16,39,78,51,3
1685,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,7.1,16,10,9,6,1,3,10,30.0,7,12,2,10,11,27,22,0
1686,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,29.9,32,15,16,14,2,14,29,48.3,15,54,45,9,43,75,148,2
1687,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1688,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,29,9.1,17,9,6,7,4,6,16,37.5,10,7,0,7,5,22,1,0
1689,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,26,10.2,11,7,6,4,1,5,16,31.3,11,18,1,17,10,21,9,1
1690,Soualiho Meïté,fr FRA,MF,Milan,it Serie A,26,6.5,18,10,10,6,2,8,17,47.1,9,9,2,7,8,26,16,0
1691,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1692,Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,23,4.6,9,5,5,4,0,2,13,15.4,11,12,0,12,6,15,2,0
1693,Filippo Melegoni,it ITA,"MF,DF",Genoa,it Serie A,21,4.3,7,6,2,5,0,3,6,50.0,3,5,0,5,5,12,8,0
1694,Gonzalo Melero,es ESP,"MF,FW",Levante,es La Liga,26,20.6,24,15,11,6,7,10,39,25.6,29,14,5,9,18,42,22,1
1695,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,25.9,49,31,27,15,7,33,50,66.0,17,43,9,34,36,85,70,0
1696,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,12.9,17,9,7,10,0,12,31,38.7,19,6,1,5,18,35,9,1
1697,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,32.5,4,3,0,3,1,1,20,5.0,19,11,1,10,5,9,3,0
1698,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,22,14.4,28,19,19,5,4,16,28,57.1,12,14,2,12,14,42,35,0
1699,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,18.1,21,19,16,5,0,14,21,66.7,7,23,13,10,34,55,58,0
1700,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,24.9,37,22,13,20,4,18,38,47.4,20,33,7,26,39,76,21,2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1701,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,23,29.7,59,31,23,27,9,16,65,24.6,49,27,2,25,32,91,34,0
1702,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,30,23.2,39,29,18,13,8,15,48,31.3,33,20,3,17,19,58,14,0
1703,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,0.7,2,1,2,0,0,1,2,50.0,1,1,1,0,0,2,0,0
1704,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,0.8,1,1,0,1,0,0,1,0.0,1,3,1,2,1,2,1,0
1705,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,10.6,13,9,1,8,4,5,21,23.8,16,12,5,7,5,18,14,1
1706,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,28,30.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,3
1707,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,28,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1708,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,24.5,26,16,17,6,3,12,24,50.0,12,16,4,12,26,52,32,1
1709,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,16.2,26,17,18,6,2,7,20,35.0,13,12,1,11,14,40,8,0
1710,Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,de Bundesliga,22,1.1,2,2,2,0,0,0,2,0.0,2,2,0,2,0,2,2,0
1711,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1712,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,14.4,13,6,9,3,1,6,13,46.2,7,14,11,3,15,28,63,0
1713,Alex Meret,it ITA,GK,Napoli,it Serie A,23,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0
1714,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,23.9,61,36,14,36,11,18,45,40.0,27,36,8,28,32,93,26,0
1715,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,es La Liga,25,6.1,9,3,3,2,4,2,7,28.6,5,7,1,6,3,12,4,0
1716,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,4.6,8,4,3,5,0,2,6,33.3,4,7,5,2,14,22,11,1
1717,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,33,16.2,16,14,4,7,5,5,25,20.0,20,7,1,6,9,25,3,1
1718,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,19.6,46,29,18,24,4,20,47,42.6,27,11,2,9,14,60,23,1
1719,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20,35.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,17,8
1720,Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,33,33.6,18,10,3,9,6,6,17,35.3,11,12,0,12,6,24,0,2
1721,Junior Messias,br BRA,"MF,FW",Crotone,it Serie A,29,35.7,60,35,26,24,10,22,70,31.4,48,32,12,20,35,95,40,0
1722,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,16.4,30,21,19,6,5,20,29,69.0,9,16,6,10,18,48,29,2
1723,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,7.9,9,6,8,0,1,5,10,50.0,5,8,5,3,17,26,22,0
1724,Max Meyer,de GER,MF,Köln,de Bundesliga,24,3.9,7,4,3,3,1,4,8,50.0,4,4,1,3,3,10,1,0
1725,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,8.8,18,12,10,8,0,5,15,33.3,10,7,1,6,11,29,18,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1726,Míchel,es ESP,MF,Valladolid,es La Liga,32,10.5,18,11,10,3,5,5,22,22.7,17,10,1,9,9,27,12,1
1727,Jonas Michel Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1728,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1729,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,12.8,25,19,13,9,3,9,16,56.3,7,13,4,9,25,50,32,0
1730,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,17,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1731,Petar Mićin,rs SRB,MF,Udinese,it Serie A,21,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1732,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,23,17.1,14,13,12,2,0,9,17,52.9,8,21,13,8,45,59,66,1
1733,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,20,7.8,2,1,1,1,0,0,10,0.0,10,8,1,7,5,7,8,0
1734,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,22,33.7,49,29,33,14,2,21,33,63.6,12,42,33,9,44,93,122,1
1735,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,26,13.6,14,9,0,7,7,2,12,16.7,10,5,1,4,2,16,9,0
1736,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,25,30.5,59,40,20,30,9,27,84,32.1,57,52,12,40,33,92,47,0
1737,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,23,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,3
1738,Éder Militão,br BRA,DF,Real Madrid,es La Liga,22,12.6,20,8,13,6,1,8,14,57.1,6,19,6,13,19,39,42,0
1739,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,29,26.2,65,34,25,31,9,42,77,54.5,35,29,6,23,35,100,47,2
1740,Luis Milla,es ESP,MF,Granada,es La Liga,25,13.9,22,11,11,10,1,6,28,21.4,22,10,0,10,24,46,16,1
1741,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,27,22.0,24,17,12,10,2,8,37,21.6,29,17,5,12,13,37,17,1
1742,Álex Millán,es ESP,FW,Villarreal,es La Liga,20,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1743,Vincenzo Millico,it ITA,"FW,MF",Torino,it Serie A,19,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1744,Enzo Millot,fr FRA,MF,Monaco,fr Ligue 1,18,0.5,2,0,0,1,1,1,1,100.0,0,0,0,0,2,4,0,0
1745,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,34,11.9,26,19,9,14,3,11,33,33.3,22,30,3,27,14,40,16,1
1746,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24,26.8,31,13,9,12,10,6,37,16.2,31,15,3,12,6,37,17,0
1747,Yerry Mina,co COL,DF,Everton,eng Premier League,25,21.5,21,14,17,4,0,8,12,66.7,4,30,23,7,24,45,110,1
1748,Takumi Minamino,jp JPN,MF,Southampton,eng Premier League,25,7.9,7,3,2,5,0,2,19,10.5,17,13,1,12,4,11,9,0
1749,Takumi Minamino,jp JPN,"MF,FW",Liverpool,eng Premier League,25,3.3,4,3,1,2,1,0,12,0.0,12,1,0,1,2,6,3,0
1750,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,35.5,32,16,23,7,2,16,24,66.7,8,59,40,19,41,73,172,3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1751,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,21.1,52,33,28,17,7,30,53,56.6,23,19,6,13,20,72,48,2
1752,Rafa Mir,es ESP,FW,Huesca,es La Liga,23,32.0,15,9,4,4,7,7,22,31.8,15,14,2,12,15,30,25,0
1753,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,19.2,32,22,26,6,0,21,35,60.0,14,22,2,20,27,59,54,0
1754,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,24,7.5,24,13,8,9,7,6,9,66.7,3,1,0,1,3,27,1,0
1755,Juan Miranda,es ESP,DF,Betis,es La Liga,20,18.4,27,11,16,9,2,16,32,50.0,16,18,2,16,29,56,58,1
1756,Antonio Mirante,it ITA,GK,Roma,it Serie A,37,12.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,7,2
1757,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,19.0,64,35,48,9,7,23,40,57.5,17,29,10,19,21,85,62,1
1758,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,25,15.6,7,4,0,3,4,2,8,25.0,6,12,3,9,3,10,8,0
1759,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30,30.9,36,27,29,7,0,24,37,64.9,13,23,13,10,31,67,108,5
1760,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,23,20.0,66,39,42,21,3,35,72,48.6,37,34,5,29,55,121,61,1
1761,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,31,30.5,58,24,13,27,18,13,62,21.0,49,34,0,34,39,97,10,0
