Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1476,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,25,13,1,396,4.4,0,2,2,0,0,0,2,0,0.1,0.1,0.5,0.6,20,8,37,0.00,0.45,0.45,0.00,0.45,0.02,0.12,0.14,0.02,0.14
1477,Romelu Lukaku,be BEL,FW,Inter,it Serie A,26,36,33,2979,33.1,23,2,25,17,6,6,2,0,19.0,14.3,4.5,18.8,48,76,289,0.69,0.06,0.76,0.51,0.57,0.57,0.14,0.71,0.43,0.57
1478,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,21,30,24,2031,22.6,7,6,13,7,0,0,2,0,7.5,7.5,4.7,12.2,68,39,166,0.31,0.27,0.58,0.31,0.58,0.33,0.21,0.54,0.33,0.54
1479,Saša Lukić,rs SRB,MF,Torino,it Serie A,22,30,20,1861,20.7,1,1,2,1,0,0,5,1,1.1,1.1,0.5,1.6,55,91,42,0.05,0.05,0.10,0.05,0.10,0.05,0.02,0.08,0.05,0.08
1480,Senad Lulić,ba BIH,DF,Lazio,it Serie A,33,20,20,1573,17.5,0,2,2,0,0,0,6,0,1.2,1.2,1.7,3.0,66,48,108,0.00,0.11,0.11,0.00,0.11,0.07,0.10,0.17,0.07,0.17
1481,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,34,26,2458,27.3,5,3,8,5,0,0,5,0,5.3,5.3,3.4,8.7,36,122,111,0.18,0.11,0.29,0.18,0.29,0.19,0.12,0.32,0.19,0.32
1482,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,9,5,529,5.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,13,31,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
1483,Arnaud Lusamba,cd COD,"MF,FW",Nice,fr Ligue 1,22,15,11,982,10.9,1,2,3,1,0,0,1,0,0.4,0.4,1.5,2.0,7,43,52,0.09,0.18,0.27,0.09,0.27,0.04,0.14,0.18,0.04,0.18
1484,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1485,Lyanco,br BRA,DF,Torino,it Serie A,22,17,15,1176,13.1,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,11,44,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
1486,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,20,14,1338,14.9,0,1,1,0,0,0,4,0,0.6,0.6,1.1,1.7,19,41,37,0.00,0.07,0.07,0.00,0.07,0.04,0.08,0.12,0.04,0.12
1487,Yann M'Vila,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29,23,21,1942,21.6,0,2,2,0,0,0,1,0,0.6,0.6,1.0,1.6,4,116,8,0.00,0.09,0.09,0.00,0.09,0.03,0.05,0.07,0.03,0.07
1488,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,20,9,4,352,3.9,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,2,6,13,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.19,0.12,0.19
1489,Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,26,36,20,2129,23.7,7,5,12,6,1,1,5,0,6.7,5.9,4.5,10.4,93,47,173,0.30,0.21,0.51,0.25,0.47,0.28,0.19,0.47,0.25,0.44
1490,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,2,2,95,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,3,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1491,James Maddison,eng ENG,MF,Leicester City,eng Premier League,22,31,29,2624,29.2,6,3,9,6,0,0,4,0,5.3,5.3,6.4,11.8,53,192,138,0.21,0.10,0.31,0.21,0.31,0.18,0.22,0.40,0.18,0.40
1492,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,17,13,1197,13.3,1,1,2,1,0,0,4,0,0.8,0.8,0.3,1.1,1,28,0,0.08,0.08,0.15,0.08,0.15,0.06,0.02,0.08,0.06,0.08
1493,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,22,15,1397,15.5,0,0,0,0,0,0,5,0,0.3,0.3,0.4,0.7,15,95,12,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
1494,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,2,1,115,1.3,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
1495,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,8,1,145,1.6,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.9,0,4,0,0.62,0.00,0.62,0.62,0.62,0.48,0.07,0.55,0.48,0.55
1496,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,8,2,236,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,18,8,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.15,0.09,0.15
1497,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,38,38,3420,38.0,1,1,2,1,0,0,6,0,2.1,2.1,1.4,3.4,69,171,10,0.03,0.03,0.05,0.03,0.05,0.06,0.04,0.09,0.05,0.09
1498,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,3,1,152,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1499,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,28,33,21,1944,21.6,11,9,20,10,1,1,0,0,7.8,7.0,10.0,17.0,118,120,246,0.51,0.42,0.93,0.46,0.88,0.36,0.46,0.83,0.33,0.79
1500,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,3,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1501,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,14,5,535,5.9,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,11,36,15,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12
1502,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,26,26,2266,25.2,1,2,3,1,0,0,7,0,1.6,1.6,1.3,2.9,56,120,64,0.04,0.08,0.12,0.04,0.12,0.06,0.05,0.12,0.06,0.12
1503,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1504,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,20,15,1386,15.4,0,2,2,0,0,0,6,1,0.4,0.4,1.5,2.0,38,61,34,0.00,0.13,0.13,0.00,0.13,0.03,0.10,0.13,0.03,0.13
1505,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,21,6,735,8.2,6,2,8,6,0,0,0,0,3.6,3.6,1.4,5.0,9,8,58,0.73,0.24,0.98,0.73,0.98,0.44,0.17,0.61,0.44,0.61
1506,Abdul Majeed Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,7,4,371,4.1,2,1,3,2,0,0,1,0,1.1,1.1,0.9,2.0,14,7,36,0.49,0.24,0.73,0.49,0.73,0.27,0.21,0.48,0.27,0.48
1507,Žan Majer,si SVN,MF,Lecce,it Serie A,27,27,19,1664,18.5,1,1,2,1,0,0,7,0,1.8,1.8,1.5,3.3,39,68,51,0.05,0.05,0.11,0.05,0.11,0.10,0.08,0.18,0.10,0.18
1508,Jean-Victor Makengo,fr FRA,MF,Toulouse,fr Ligue 1,21,19,12,988,11.0,2,0,2,2,0,0,1,0,0.8,0.8,0.7,1.5,37,63,43,0.18,0.00,0.18,0.18,0.18,0.07,0.06,0.13,0.07,0.13
1509,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,35,33,2895,32.2,2,0,2,2,0,0,5,0,3.0,3.0,0.8,3.7,19,68,33,0.06,0.00,0.06,0.06,0.06,0.09,0.02,0.12,0.09,0.12
1510,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,22,20,1799,20.0,1,1,2,1,0,0,3,1,0.4,0.4,0.5,0.9,13,61,9,0.05,0.05,0.10,0.05,0.10,0.02,0.03,0.05,0.02,0.05
1511,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,4,3,256,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,12,7,18,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13
1512,Daniel Maldini,it ITA,"FW,MF",Milan,it Serie A,17,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1513,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,26,34,12,1535,17.1,8,3,11,8,0,1,7,1,4.4,3.6,5.0,8.6,66,124,108,0.47,0.18,0.64,0.47,0.64,0.26,0.29,0.55,0.21,0.50
1514,Yunus Mallı,tr TUR,"MF,FW",Union Berlin,de Bundesliga,27,13,9,673,7.5,0,1,1,0,0,0,1,0,1.2,1.2,0.8,1.9,14,17,28,0.00,0.13,0.13,0.00,0.13,0.16,0.10,0.26,0.16,0.26
1515,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,28,27,22,1965,21.8,0,1,1,0,0,0,7,0,0.5,0.5,0.8,1.3,40,87,110,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.06,0.02,0.06
1516,Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,24,18,1521,16.9,5,2,7,5,0,0,5,0,4.6,4.6,1.1,5.7,32,14,73,0.30,0.12,0.41,0.30,0.41,0.27,0.07,0.34,0.27,0.34
1517,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,19,2,1,141,1.6,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,1,5,1,0.64,0.00,0.64,0.64,0.64,0.12,0.02,0.14,0.12,0.14
1518,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.3,0.3,1.1,1.4,30,120,69,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
1519,Gianluca Mancini,it ITA,"DF,MF",Roma,it Serie A,23,32,31,2740,30.4,1,0,1,1,0,0,16,1,2.6,2.6,0.8,3.4,19,114,14,0.03,0.00,0.03,0.03,0.03,0.09,0.03,0.11,0.09,0.11
1520,Marco Mancosu,it ITA,"MF,FW",Lecce,it Serie A,30,33,28,2440,27.1,14,2,16,5,9,11,3,0,15.5,6.9,2.9,9.8,61,95,148,0.52,0.07,0.59,0.18,0.26,0.57,0.11,0.68,0.25,0.36
1521,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,27,27,2370,26.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1522,Reinildo Mandava,mz MOZ,"DF,MF",Lille,fr Ligue 1,25,16,12,1110,12.3,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,31,45,58,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
1523,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,29,29,2576,28.6,0,0,0,0,0,0,9,0,1.5,1.5,1.1,2.6,10,93,8,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
1524,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,26,24,2050,22.8,0,2,2,0,0,0,2,0,3.6,3.6,3.6,7.2,12,93,61,0.00,0.09,0.09,0.00,0.09,0.16,0.16,0.32,0.16,0.32
1525,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,35,31,2747,30.5,18,7,25,18,0,0,3,0,13.2,13.2,6.6,19.8,159,128,286,0.59,0.23,0.82,0.59,0.82,0.43,0.22,0.65,0.43,0.65
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1526,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,8,8,673,7.5,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,0,15,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1527,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,24,21,1871,20.8,2,2,4,2,0,0,0,0,1.7,1.7,3.5,5.2,31,157,58,0.10,0.10,0.19,0.10,0.19,0.08,0.17,0.25,0.08,0.25
1528,Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,13,11,972,10.8,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,6,39,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
1529,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,26,25,2176,24.2,4,0,4,4,0,0,2,0,1.6,1.6,0.1,1.7,7,66,1,0.17,0.00,0.17,0.17,0.17,0.07,0.00,0.07,0.07,0.07
1530,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,21,18,1599,17.8,0,1,1,0,0,0,5,0,0.0,0.0,0.2,0.3,22,28,49,0.00,0.06,0.06,0.00,0.06,0.00,0.01,0.02,0.00,0.02
1531,Giacomo Manzari,it ITA,"FW,MF",Sassuolo,it Serie A,18,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1532,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,20,18,7,675,7.5,1,2,3,1,0,0,0,0,1.5,1.5,1.1,2.7,36,28,120,0.13,0.27,0.40,0.13,0.40,0.21,0.15,0.36,0.21,0.36
1533,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,23,23,1803,20.0,3,1,4,3,0,0,3,0,0.6,0.6,0.9,1.5,74,53,73,0.15,0.05,0.20,0.15,0.20,0.03,0.05,0.08,0.03,0.08
1534,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,11,11,829,9.2,0,1,1,0,0,0,1,2,0.1,0.1,1.0,1.1,27,66,50,0.00,0.11,0.11,0.00,0.11,0.02,0.10,0.12,0.02,0.12
1535,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,15,15,1296,14.4,1,2,3,1,0,0,2,0,0.5,0.5,1.9,2.5,45,112,123,0.07,0.14,0.21,0.07,0.21,0.04,0.13,0.17,0.04,0.17
1536,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,17,17,1503,16.7,0,0,0,0,0,0,4,0,0.7,0.7,0.0,0.7,4,81,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
1537,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,25,19,11,1143,12.7,0,1,1,0,0,0,2,0,1.4,1.4,0.9,2.3,50,55,112,0.00,0.08,0.08,0.00,0.08,0.11,0.07,0.18,0.11,0.18
1538,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,23,21,1897,21.1,0,1,1,0,0,0,5,0,1.3,1.3,1.0,2.3,12,89,5,0.00,0.05,0.05,0.00,0.05,0.06,0.05,0.11,0.06,0.11
1539,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,30,13,6,541,6.0,0,1,1,0,0,0,1,0,0.0,0.0,0.9,1.0,14,20,28,0.00,0.17,0.17,0.00,0.17,0.01,0.16,0.16,0.01,0.16
1540,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1541,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1542,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,2,2,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1543,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,21,19,1755,19.5,0,0,0,0,0,0,2,0,0.9,0.9,0.0,0.9,1,39,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
1544,Mariano,do DOM,"FW,MF",Real Madrid,es La Liga,25,5,0,45,0.5,1,0,1,1,0,0,1,0,0.9,0.9,0.0,0.9,2,1,2,2.00,0.00,2.00,2.00,2.00,1.77,0.05,1.82,1.77,1.82
1545,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,20,15,1513,16.8,0,0,0,0,0,0,6,1,0.2,0.2,0.2,0.5,2,38,9,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03
1546,Jordan Marié,fr FRA,"MF,FW",Dijon,fr Ligue 1,27,8,1,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,1,11,4,0.00,0.00,0.00,0.00,0.00,0.02,0.25,0.27,0.02,0.27
1547,Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1548,Adrián Marín,es ESP,DF,Alavés,es La Liga,22,12,9,852,9.5,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,13,28,17,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.10,0.07,0.10
1549,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1550,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,20,20,1753,19.5,2,0,2,2,0,0,2,0,1.9,1.9,0.1,2.0,12,76,6,0.10,0.00,0.10,0.10,0.10,0.10,0.00,0.10,0.10,0.10
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1551,Marlon,br BRA,DF,Sassuolo,it Serie A,23,23,21,1818,20.2,0,0,0,0,0,0,8,0,0.7,0.7,0.6,1.3,8,79,1,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06
1552,Omar Marmoush,eg EGY,"MF,FW",Wolfsburg,de Bundesliga,20,5,0,81,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
1553,Gonzalo Maroni,ar ARG,"MF,FW",Sampdoria,it Serie A,20,5,1,181,2.0,0,1,1,0,0,1,0,0,1.0,0.2,0.6,0.8,12,14,11,0.00,0.50,0.50,0.00,0.50,0.49,0.29,0.78,0.09,0.39
1554,Marquinhos,br BRA,"MF,DF",Paris S-G,fr Ligue 1,25,19,15,1476,16.4,3,1,4,3,0,0,1,0,1.9,1.9,0.8,2.6,8,97,9,0.18,0.06,0.24,0.18,0.24,0.11,0.05,0.16,0.11,0.16
1555,Bruno Martella,it ITA,DF,Brescia,it Serie A,26,24,13,1270,14.1,0,0,0,0,0,0,3,0,0.3,0.3,1.5,1.9,32,54,54,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13
1556,Roger Martí,es ESP,FW,Levante,es La Liga,28,36,26,2267,25.2,11,1,12,7,4,4,6,1,10.5,7.4,3.0,10.4,29,56,132,0.44,0.04,0.48,0.28,0.32,0.42,0.12,0.54,0.29,0.41
1557,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,32,31,2624,29.2,17,6,23,17,0,1,1,0,12.1,11.3,4.4,15.7,76,82,275,0.58,0.21,0.79,0.58,0.79,0.41,0.15,0.56,0.39,0.54
1558,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,22,22,21,1792,19.9,0,0,0,0,0,0,2,0,0.3,0.3,2.9,3.2,40,44,90,0.00,0.00,0.00,0.00,0.00,0.02,0.15,0.16,0.02,0.16
1559,Daniel Martín,es ESP,GK,Betis,es La Liga,21,6,5,531,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1560,David Martin,eng ENG,GK,West Ham,eng Premier League,33,5,4,436,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1561,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,3,1,113,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,8,0,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14
1562,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,3,3,247,2.7,0,0,0,0,0,1,0,0,0.8,0.0,0.2,0.3,3,13,1,0.00,0.00,0.00,0.00,0.00,0.30,0.08,0.38,0.02,0.09
1563,Josh Martin,eng ENG,"FW,MF",Norwich City,eng Premier League,17,5,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,3,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19
1564,Martinelli,br BRA,FW,Arsenal,eng Premier League,18,14,6,663,7.4,3,0,3,3,0,0,1,0,2.2,2.2,0.1,2.3,31,12,65,0.41,0.00,0.41,0.41,0.41,0.29,0.01,0.31,0.29,0.31
1565,Álex Martínez,es ESP,DF,Granada,es La Liga,28,1,0,15,0.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.41,0.41
1566,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,9,8,771,8.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1567,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,33,33,2970,33.0,1,1,2,1,0,0,10,0,2.3,2.3,1.0,3.3,36,132,21,0.03,0.03,0.06,0.03,0.06,0.07,0.03,0.10,0.07,0.10
1568,Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1569,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,30,16,6,675,7.5,0,0,0,0,0,0,5,1,0.2,0.2,0.2,0.4,5,49,5,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
1570,José Martínez,es ESP,DF,Granada,es La Liga,26,20,13,1191,13.2,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,10,33,2,0.00,0.08,0.08,0.00,0.08,0.01,0.00,0.01,0.01,0.01
1571,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,35,29,2452,27.2,14,3,17,12,2,3,8,1,14.6,12.3,2.5,14.8,59,59,222,0.51,0.11,0.62,0.44,0.55,0.54,0.09,0.63,0.45,0.54
1572,Pablo Martínez,es ESP,MF,Levante,es La Liga,21,5,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19
1573,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,26,26,2339,26.0,2,1,3,2,0,0,5,1,1.1,1.1,0.5,1.6,18,84,2,0.08,0.04,0.12,0.08,0.12,0.04,0.02,0.06,0.04,0.06
1574,Gelson Martins,pt POR,"DF,FW",Monaco,fr Ligue 1,24,21,20,1674,18.6,4,1,5,4,0,0,3,1,5.0,5.0,3.4,8.4,112,61,172,0.22,0.05,0.27,0.22,0.27,0.27,0.18,0.45,0.27,0.45
1575,Adam Marušić,me MNE,DF,Lazio,it Serie A,26,15,10,942,10.5,2,1,3,2,0,0,3,0,1.9,1.9,0.6,2.4,11,9,64,0.19,0.10,0.29,0.19,0.29,0.18,0.05,0.23,0.18,0.23
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1576,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,23,23,2026,22.5,0,1,1,0,0,0,4,0,0.5,0.5,1.2,1.7,6,80,10,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.08,0.02,0.08
1577,Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,15,15,1324,14.7,0,1,1,0,0,0,4,0,0.3,0.3,0.5,0.8,21,89,23,0.00,0.07,0.07,0.00,0.07,0.02,0.03,0.05,0.02,0.05
1578,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,7,7,543,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,15,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
1579,Adam Masina,ma MAR,DF,Watford,eng Premier League,25,26,20,1821,20.2,1,0,1,1,0,0,3,0,0.9,0.9,0.6,1.5,18,73,32,0.05,0.00,0.05,0.05,0.05,0.05,0.03,0.07,0.05,0.07
