Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1410,Youssouf Koné,ml MLI,DF,Troyes,fr Ligue 1,26,10.9,2,1,0,7,20,2,33,10,18,0,0,0,62,6,10,37.5
1411,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,23,27.5,6,2,1,18,36,1,1,15,15,0,1,0,105,58,42,58.0
1412,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,23,23.6,4,0,0,37,21,6,97,15,24,0,0,1,158,27,20,57.4
1413,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,35,10.4,2,0,0,11,9,0,0,12,9,0,1,0,65,15,3,83.3
1414,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,20,19.9,3,0,0,15,7,0,5,26,17,0,1,0,140,30,26,53.6
1415,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,de Bundesliga,28,28.0,2,0,0,16,22,3,369,15,17,0,0,0,192,10,13,43.5
1416,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,24,33.0,5,0,0,43,65,1,7,46,22,0,0,0,231,17,28,37.8
1417,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,30,26.7,5,1,0,28,12,0,2,29,23,0,1,0,167,48,37,56.5
1418,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,22,30.4,2,2,0,15,28,2,18,21,17,1,0,0,199,77,49,61.1
1419,Christos Kourfalidis,gr GRE,"MF,FW",Cagliari,it Serie A,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0
1420,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,24,29.6,8,1,0,35,28,7,0,79,50,0,1,0,158,92,44,67.6
1421,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,eng Premier League,31,21.9,3,0,0,30,21,0,4,38,38,0,0,0,136,50,29,63.3
1422,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,27,17.3,4,0,0,24,20,0,6,7,31,0,0,0,111,5,5,50.0
1423,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,25,14.7,4,0,0,15,20,0,24,13,10,1,1,0,80,13,20,39.4
1424,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,26,18.2,5,0,0,22,11,0,21,25,16,0,0,0,94,22,29,43.1
1425,Alex Král,cz CZE,MF,West Ham,eng Premier League,23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1426,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,de Bundesliga,30,30.1,2,0,0,11,29,9,62,9,4,0,0,0,125,14,23,37.8
1427,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,30,8.3,1,0,0,11,5,0,4,12,11,0,0,0,67,11,10,52.4
1428,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,fr Ligue 1,24,5.0,0,0,0,9,7,2,5,0,5,0,0,0,23,17,17,50.0
1429,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,24,0.1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,66.7
1430,Toni Kroos,de GER,MF,Real Madrid,es La Liga,31,23.4,4,0,0,20,39,0,86,12,26,0,0,0,125,8,10,44.4
1431,Florian Krüger,de GER,"FW,MF",Arminia,de Bundesliga,22,12.5,0,0,0,8,9,4,20,2,1,0,1,0,47,11,18,37.9
1432,Tim Krul,nl NED,GK,Norwich City,eng Premier League,33,29.0,1,0,0,0,0,0,0,0,1,0,0,1,19,7,3,70.0
1433,Rade Krunić,ba BIH,"MF,FW",Milan,it Serie A,27,15.7,2,0,0,21,29,1,11,16,18,0,0,0,86,24,27,47.1
1434,Max Kruse,de GER,"MF,FW",Wolfsburg,de Bundesliga,33,12.5,0,0,0,2,12,5,27,3,3,1,0,0,56,10,16,38.5
1435,Max Kruse,de GER,"FW,MF",Union Berlin,de Bundesliga,33,14.1,1,0,0,5,6,1,48,3,1,0,0,0,46,14,25,35.9
1436,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,28,25.9,2,0,0,24,20,3,49,44,35,0,0,0,145,39,42,48.1
1437,Takefusa Kubo,jp JPN,"FW,MF",Mallorca,es La Liga,20,17.8,4,0,0,17,47,5,51,8,19,0,0,0,101,11,14,44.0
1438,Juraj Kucka,sk SVK,MF,Watford,eng Premier League,34,21.3,5,1,1,46,49,2,16,27,39,0,1,1,158,56,47,54.4
1439,Mykola Kukharevych,ua UKR,FW,Troyes,fr Ligue 1,20,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0
1440,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,21,14.0,3,0,0,20,15,4,25,13,13,0,0,0,75,3,8,27.3
1441,Dejan Kulusevski,se SWE,"FW,MF",Juventus,it Serie A,21,8.6,1,0,0,29,10,3,8,5,12,0,0,0,48,9,12,42.9
1442,Marash Kumbulla,al ALB,DF,Roma,it Serie A,21,11.4,6,0,0,22,11,0,2,16,13,0,0,0,65,22,14,61.1
1443,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,23,14.0,9,0,0,38,21,0,10,19,21,0,0,0,106,37,32,53.6
1444,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,24,22.2,6,1,1,22,16,1,40,43,35,0,0,0,144,24,23,51.1
1445,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,25,4.4,1,0,0,14,8,1,0,0,2,0,0,0,6,14,9,60.9
1446,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Sassuolo,it Serie A,25,21.9,6,1,0,29,37,3,99,11,14,0,0,0,125,17,19,47.2
1447,Andrea La Mantia,it ITA,"FW,MF",Empoli,it Serie A,30,5.4,0,0,0,6,6,3,1,1,0,1,0,0,11,27,17,61.4
1448,Gaëtan Laborde,fr FRA,FW,Montpellier,fr Ligue 1,27,3.8,1,0,0,3,3,0,4,5,2,0,0,0,15,17,12,58.6
1449,Gaëtan Laborde,fr FRA,FW,Rennes,fr Ligue 1,27,30.3,1,0,0,31,20,21,33,8,7,0,0,0,79,87,119,42.2
1450,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,30,19.8,0,0,0,32,29,6,7,5,10,4,0,0,52,21,47,30.9
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1451,Tom Lacoux,fr FRA,"DF,MF",Bordeaux,fr Ligue 1,19,10.1,5,0,0,18,6,0,7,9,13,0,0,0,67,4,15,21.1
1452,Lenny Lacroix,fr FRA,DF,Metz,fr Ligue 1,18,2.2,0,0,0,1,0,0,0,10,7,0,0,0,13,7,2,77.8
1453,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,21,27.7,5,3,1,36,25,1,7,60,33,0,3,1,183,75,45,62.5
1454,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,22,38.0,3,0,0,1,2,0,0,1,3,0,1,0,58,22,2,91.7
1455,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,31,33.8,9,0,0,21,6,4,3,27,16,0,0,0,171,62,47,56.9
1456,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,24,13.8,2,0,0,37,8,0,14,4,24,0,0,0,96,11,11,50.0
1457,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,28,16.3,2,0,0,8,13,3,27,14,11,2,1,0,77,14,9,60.9
1458,Diego Lainez,mx MEX,FW,Betis,es La Liga,21,1.6,0,0,0,4,1,0,2,1,1,0,0,0,10,0,2,0.0
1459,Adam Lallana,eng ENG,MF,Brighton,eng Premier League,33,17.3,4,0,0,11,17,0,3,16,17,0,0,0,126,15,8,65.2
1460,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,31,13.0,1,0,0,6,4,0,2,17,12,0,0,1,52,30,16,65.2
1461,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,29,11.3,5,0,0,21,13,5,15,5,18,0,0,0,54,10,12,45.5
1462,Mohamed Lamine Bayo,gn GUI,FW,Clermont Foot,fr Ligue 1,23,26.8,1,0,0,19,5,14,14,7,5,0,0,0,50,44,51,46.3
1463,Didier Lamkel Zé,cm CMR,FW,Metz,fr Ligue 1,24,6.7,2,0,0,7,14,4,4,1,1,0,0,0,20,21,23,47.7
1464,Sam Lammers,nl NED,"FW,MF",Atalanta,it Serie A,24,0.4,0,0,0,2,3,0,0,0,0,0,0,0,0,4,4,50.0
1465,Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,de Bundesliga,24,5.7,1,0,0,7,1,1,0,2,4,0,0,0,17,21,20,51.2
1466,Tariq Lamptey,gh GHA,"DF,FW",Brighton,eng Premier League,20,17.3,4,0,0,27,50,3,93,21,25,0,0,0,100,7,27,20.6
1467,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,28,19.8,2,0,0,11,18,1,28,19,15,0,0,0,124,5,17,22.7
1468,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,27,31.4,5,1,0,14,10,2,5,20,15,1,0,0,182,52,32,61.9
1469,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,27,32.1,7,0,0,28,26,1,2,54,45,0,3,0,158,78,54,59.1
1470,Yasser Larouci,dz ALG,DF,Troyes,fr Ligue 1,20,3.8,1,0,0,2,8,0,15,7,5,1,0,0,19,4,3,57.1
1471,Kevin Lasagna,it ITA,"MF,FW",Hellas Verona,it Serie A,28,13.2,1,0,0,19,10,12,10,3,7,1,0,0,45,31,49,38.8
1472,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,27,22.9,5,0,0,17,4,0,0,22,7,0,3,2,86,89,31,74.2
1473,Bryan Lasme,fr FRA,FW,Arminia,de Bundesliga,22,9.7,2,0,0,15,12,9,16,1,6,0,0,0,34,33,34,49.3
1474,Paul Lasne,fr FRA,MF,Brest,fr Ligue 1,32,9.4,1,0,0,11,15,0,12,24,12,0,0,0,46,9,6,60.0
1475,Latasa,es ESP,FW,Real Madrid,es La Liga,20,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1476,Toni Lato,es ESP,DF,Valencia,es La Liga,23,6.6,5,0,0,14,6,1,19,8,12,0,0,0,52,4,19,17.4
1477,Armand Lauriente,fr FRA,"FW,MF",Lorient,fr Ligue 1,22,27.5,5,0,0,44,41,11,45,15,18,0,0,0,118,11,21,34.4
1478,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,30,30.7,2,0,0,13,8,11,94,19,23,0,0,0,200,14,18,43.8
1479,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,27,18.5,3,0,0,18,44,4,56,12,14,0,0,0,85,4,20,16.7
1480,Théo Le Bris,fr FRA,MF,Lorient,fr Ligue 1,18,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,33.3
1481,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,fr Ligue 1,23,16.1,0,0,0,17,27,2,43,4,5,0,0,0,58,38,53,41.8
1482,Enzo Le Fée,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,24.4,2,0,0,32,51,1,102,29,44,0,0,0,165,18,22,45.0
1483,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,31,34.0,1,0,0,24,21,3,84,37,38,0,0,0,209,11,28,28.2
1484,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,31,9.6,4,0,0,10,2,0,5,14,8,0,1,0,52,15,10,60.0
1485,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,24,37.0,6,0,0,37,22,2,1,48,32,0,0,0,155,107,66,61.8
1486,Patrick Leal,us USA,FW,Venezia,it Serie A,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1487,Rafael Leão,pt POR,FW,Milan,it Serie A,22,28.9,4,0,0,25,45,8,63,12,7,2,0,0,99,28,37,43.1
1488,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,35,25.7,3,1,0,2,3,0,0,1,0,0,1,0,31,4,1,80.0
1489,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,28,38.0,4,0,0,2,7,0,0,1,1,0,2,0,39,13,1,92.9
1490,Pierre Lees-Melou,fr FRA,MF,Norwich City,eng Premier League,28,25.2,5,0,0,35,23,2,33,25,36,1,0,0,181,14,15,48.3
1491,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,29,5.3,0,0,0,5,5,5,4,4,2,0,0,0,16,8,22,26.7
1492,Maxim Leitsch,de GER,DF,Bochum,de Bundesliga,23,17.1,2,0,0,9,0,1,5,31,10,0,0,0,148,31,24,56.4
1493,Lucas Leiva,br BRA,MF,Lazio,it Serie A,34,18.9,9,0,0,37,17,0,4,28,30,0,0,0,122,24,16,60.0
1494,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,30,30.0,9,1,1,34,5,2,3,31,24,0,2,0,164,71,43,62.3
1495,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,28,21.4,3,0,0,19,9,0,66,23,23,0,0,0,144,18,17,51.4
1496,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,25,16.0,2,0,0,11,21,2,90,8,14,0,2,0,71,12,10,54.5
1497,Félix Lemaréchal,ci CIV,MF,Monaco,fr Ligue 1,17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1498,Mario Lemina,ga GAB,MF,Nice,fr Ligue 1,27,21.9,7,1,1,36,23,0,7,48,35,0,0,0,142,23,10,69.7
1499,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,34,12.4,5,0,0,27,18,0,6,14,22,0,0,0,101,9,8,52.9
1500,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,19,1.7,0,0,0,4,3,0,1,2,1,0,0,0,7,5,10,33.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1501,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,18,1.5,2,0,0,2,0,0,0,2,3,0,0,0,8,0,1,0.0
1502,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,26,9.2,4,0,0,19,4,0,1,13,11,0,1,0,60,16,25,39.0
1503,Aaron Lennon,eng ENG,"MF,FW",Burnley,eng Premier League,34,17.2,2,0,0,19,20,4,40,9,17,0,1,0,73,7,21,25.0
1504,Bernd Leno,de GER,GK,Arsenal,eng Premier League,29,4.0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,75.0
1505,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,26,7.4,6,0,0,15,5,0,43,7,15,0,0,0,60,14,13,51.9
1506,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,21,7.0,3,0,0,23,4,0,4,8,21,0,0,0,47,11,8,57.9
1507,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,30,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1508,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,32,32.7,2,0,0,22,37,21,26,6,3,1,0,0,72,53,58,47.7
1509,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,de Bundesliga,20,21.8,3,0,0,17,49,17,40,13,8,1,0,0,77,14,50,21.9
1510,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,23,2.9,1,0,0,2,2,0,3,3,6,0,0,0,13,1,4,20.0
1511,Luca Lezzerini,it ITA,GK,Venezia,it Serie A,26,5.5,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,
1512,Ben Lhassine Kone,ci CIV,MF,Torino,it Serie A,21,0.9,0,0,0,1,0,0,0,1,3,0,1,0,6,1,0,100.0
1513,Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,18,0.8,0,0,0,2,1,0,0,0,0,0,0,0,4,1,4,20.0
1514,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,33,22.7,8,0,0,34,25,4,188,21,43,1,0,0,132,19,25,43.2
1515,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,31.9,2,0,0,15,27,1,8,50,13,0,1,0,216,69,46,60.0
1516,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,29.7,4,1,1,32,15,2,4,26,19,0,1,0,129,89,52,63.1
1517,Isaac Lihadji,fr FRA,"MF,FW",Lille,fr Ligue 1,19,2.6,1,0,0,4,5,0,9,2,3,1,0,0,15,1,3,25.0
1518,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,0.7,1,0,0,2,4,0,1,2,0,0,0,0,3,0,0,
1519,Andreas Linde,se SWE,GK,Greuther Fürth,de Bundesliga,28,12.0,0,0,0,0,1,0,0,1,0,0,0,0,19,4,0,100.0
1520,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,26.2,4,0,0,19,6,2,0,25,11,0,0,0,161,52,33,61.2
1521,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,21,22.0,0,0,0,23,16,3,54,24,13,0,0,0,111,5,28,15.2
1522,Karol Linetty,pl POL,"MF,FW",Torino,it Serie A,26,10.0,2,0,0,30,10,0,8,3,8,0,0,0,42,9,17,34.6
1523,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,28,4.1,1,0,0,5,4,1,8,0,7,0,0,0,19,0,1,0.0
1524,Pol Lirola,es ESP,"DF,FW",Marseille,fr Ligue 1,23,19.7,1,0,0,11,13,10,71,13,16,0,0,0,100,19,8,70.4
1525,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,24.5,2,0,0,12,36,1,62,47,28,1,0,0,176,24,25,49.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1526,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,23,21.9,4,0,0,29,21,3,59,15,19,0,0,0,148,12,26,31.6
1527,Javier Llabrés,es ESP,"FW,MF",Mallorca,es La Liga,18,1.5,0,0,0,0,0,1,4,0,1,0,0,0,9,1,1,50.0
1528,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,26.0,7,0,0,23,21,0,2,40,31,0,0,0,171,49,64,43.4
1529,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,26,27.2,5,0,0,30,16,7,71,27,23,0,1,0,174,18,23,43.9
1530,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,38.0,2,0,0,0,2,0,0,1,1,0,0,0,28,12,2,85.7
1531,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,25,2.6,0,0,0,2,6,1,10,1,4,0,0,0,11,0,3,0.0
1532,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,es La Liga,25,11.0,3,0,0,16,42,3,15,5,12,0,0,0,61,3,6,33.3
1533,Julen Lobete,es ESP,"FW,MF",Real Sociedad,es La Liga,20,3.2,0,0,0,9,11,5,0,1,3,0,0,0,16,4,8,33.3
1534,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,18.7,2,0,0,19,35,0,3,12,24,0,0,0,144,8,10,44.4
1535,Jürgen Locadia,nl NED,"MF,FW",Brighton,eng Premier League,27,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
1536,Jürgen Locadia,nl NED,"FW,MF",Bochum,de Bundesliga,27,4.9,0,0,0,10,9,4,0,1,2,0,0,0,14,7,12,36.8
1537,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,24.0,6,0,0,42,25,2,8,22,25,0,0,0,167,31,22,58.5
1538,Banzouzi Locko,fr FRA,"MF,DF",Reims,fr Ligue 1,19,11.2,4,0,0,15,12,2,10,14,19,0,0,0,64,12,16,42.9
1539,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,13.1,4,0,0,21,21,3,48,13,18,0,1,0,64,28,21,57.1
1540,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,25,15.5,1,0,0,18,41,2,7,11,10,0,0,0,109,36,18,66.7
1541,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,4.6,1,0,0,4,3,1,0,1,2,0,0,0,11,12,7,63.2
1542,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,3.4,1,0,0,9,8,3,1,0,5,0,0,0,9,24,19,55.8
1543,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,16.3,1,0,0,14,17,0,11,9,34,0,0,0,95,13,18,41.9
1544,Ademola Lookman,ng NGA,"FW,MF",Leicester City,eng Premier League,23,16.1,2,0,0,27,33,6,18,10,14,0,0,0,102,3,11,21.4
1545,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,33.1,1,1,0,1,4,0,0,3,0,0,0,0,34,4,1,80.0
1546,David López,es ESP,"MF,DF",Espanyol,es La Liga,31,8.3,1,0,0,9,6,0,0,10,13,0,0,0,56,21,17,55.3
1547,Diego López,es ESP,GK,Espanyol,es La Liga,39,35.3,4,0,0,0,6,0,0,1,0,0,0,0,49,10,0,100.0
1548,Javi López,es ESP,DF,Alavés,es La Liga,19,5.1,2,0,0,6,12,0,14,4,6,0,0,0,13,0,6,0.0
1549,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,32.6,14,0,0,37,31,0,17,42,36,0,0,0,217,7,6,53.8
1550,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,29.0,4,0,0,0,3,0,0,0,0,0,0,0,52,6,0,100.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1551,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,12.9,5,0,0,26,17,5,62,10,9,0,0,0,76,8,22,26.7
1552,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,18.2,4,0,0,38,17,1,4,22,29,0,1,0,121,14,17,45.2
1553,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,3.0,0,0,0,4,5,1,13,5,5,0,1,0,19,7,2,77.8
1554,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,32.6,5,0,0,47,19,2,10,70,39,0,0,0,241,114,70,62.0
1555,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
1556,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,9.8,1,0,0,0,5,0,0,1,0,0,0,0,13,6,1,85.7
1557,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,19.8,4,0,0,11,23,2,44,12,17,0,0,0,86,12,15,44.4
1558,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
1559,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,25.7,10,0,0,50,22,1,4,37,22,0,0,0,160,100,42,70.4
1560,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,15.7,6,0,0,24,13,0,54,42,21,0,0,0,129,12,19,38.7
1561,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,3.4,1,0,0,5,1,0,3,7,4,0,0,0,12,10,5,66.7
1562,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,13.8,4,0,0,16,14,0,0,28,15,0,1,0,106,21,23,47.7
1563,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,15.7,0,0,0,19,11,1,108,9,22,0,1,0,94,18,30,37.5
1564,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,19.7,3,1,0,13,6,0,51,26,24,0,0,0,118,25,16,61.0
1565,Anthony Lozano,hn HON,"FW,MF",Cádiz,es La Liga,28,18.6,8,0,0,43,38,9,26,2,4,4,0,0,64,44,75,37.0
1566,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,17.9,3,0,0,27,33,14,49,9,20,1,0,0,61,10,13,43.5
1567,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,16.1,3,1,1,27,25,2,64,13,25,0,0,0,131,14,25,35.9
1568,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,8.3,2,0,0,17,16,0,10,11,10,0,0,0,41,7,5,58.3
1569,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,11.0,2,0,0,18,2,0,2,21,25,0,0,0,70,17,22,43.6
1570,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,20.8,8,2,1,34,21,4,94,19,21,1,1,0,111,8,15,34.8
1571,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,30.2,7,0,0,28,40,15,121,4,17,1,0,0,132,16,31,34.0
1572,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,29.7,9,0,0,39,17,1,9,100,40,0,0,0,272,105,48,68.6
1573,Luismi,es ESP,"FW,MF",Sevilla,es La Liga,20,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1574,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,30.2,7,0,0,37,41,0,83,34,39,0,0,0,183,26,32,44.8
1575,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,17.7,1,0,0,8,12,14,7,0,1,3,0,0,33,51,47,52.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1576,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,23.3,1,0,0,18,13,1,0,38,19,0,2,0,179,41,36,53.2
1577,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,2.0,0,0,0,4,5,1,1,2,1,1,0,0,7,1,3,25.0
1578,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,de Bundesliga,23,9.8,2,0,0,15,13,11,18,13,4,0,0,0,46,11,15,42.3
1579,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,33.1,10,0,0,85,46,1,25,24,34,0,0,0,203,42,54,43.8
1580,Levi Lumeka,eng ENG,"MF,FW",Troyes,fr Ligue 1,22,0.7,0,0,0,2,1,2,2,0,0,0,0,0,2,0,2,0.0
1581,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
1582,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1583,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,21.8,8,1,1,30,5,1,6,45,17,0,1,0,92,44,44,50.0
1584,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,27.0,3,0,0,1,3,0,0,0,0,0,1,0,33,7,0,100.0
1585,Lyanco,br BRA,DF,Southampton,eng Premier League,24,10.1,2,0,0,13,7,0,4,13,15,0,0,0,73,19,14,57.6
