Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1471,Pol Lirola,es ESP,"DF,FW",Marseille,fr Ligue 1,22,17.3,3,0,0,13,16,0,58,25,16,0,0,0,84,17,10,63.0
1472,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,30,13.8,2,1,0,30,7,0,5,16,18,0,0,1,73,12,17,41.4
1473,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,26,13.4,1,0,0,15,9,0,2,20,21,0,0,0,103,33,24,57.9
1474,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,26,1.0,0,0,0,2,0,0,0,2,0,0,0,0,4,3,0,100.0
1475,Fernando Llorente,es ESP,FW,Udinese,it Serie A,35,7.9,2,0,0,21,11,3,0,2,1,0,0,0,21,54,32,62.8
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1476,Fernando Llorente,es ESP,"FW,MF",Napoli,it Serie A,35,0.6,0,0,0,3,1,0,0,0,0,0,0,0,2,5,1,83.3
1477,Marcos Llorente,es ESP,"MF,FW",Atlético Madrid,es La Liga,25,32.8,6,0,0,58,38,6,61,29,42,0,1,0,182,19,32,37.3
1478,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,33,38.0,0,0,0,0,5,0,0,0,0,0,0,0,28,5,0,100.0
1479,Giovani Lo Celso,ar ARG,MF,Tottenham,eng Premier League,24,10.5,5,0,0,19,20,0,31,7,22,0,0,0,60,14,15,48.3
1480,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,25,1.7,2,0,0,5,2,0,0,0,1,0,0,0,10,2,4,33.3
1481,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,22,32.0,9,0,0,52,48,1,41,51,47,1,1,0,239,48,45,51.6
1482,Renan Lodi,br BRA,"DF,FW",Atlético Madrid,es La Liga,22,12.5,3,0,0,19,27,2,67,16,17,0,0,0,73,10,16,38.5
1483,Ruben Loftus-Cheek,eng ENG,FW,Chelsea,eng Premier League,24,0.7,0,0,0,1,2,0,0,0,0,0,0,0,4,1,5,16.7
1484,Ruben Loftus-Cheek,eng ENG,"MF,FW",Fulham,eng Premier League,24,21.2,3,0,0,28,51,3,9,7,14,1,0,0,100,44,74,37.3
1485,Niklas Lomb,de GER,GK,Leverkusen,de Bundesliga,27,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
1486,Kevin Long,ie IRL,DF,Burnley,eng Premier League,29,7.1,2,0,0,7,2,0,1,6,6,0,0,0,40,18,21,46.2
1487,Shane Long,ie IRL,FW,Southampton,eng Premier League,33,2.3,0,0,0,7,6,3,0,3,1,0,0,0,7,12,10,54.5
1488,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,4.2,0,0,0,3,5,0,4,7,2,0,0,0,24,5,4,55.6
1489,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,22,15.7,2,0,0,22,21,0,25,19,14,0,0,0,67,11,19,36.7
1490,Ademola Lookman,ng NGA,"FW,MF",Fulham,eng Premier League,22,30.5,5,0,0,46,59,12,134,20,11,0,0,0,168,7,22,24.1
1491,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,29,38.0,2,0,0,2,6,0,0,1,1,0,2,2,68,4,0,100.0
1492,Rony Lopes,pt POR,"FW,MF",Nice,fr Ligue 1,24,19.8,1,0,0,15,24,1,92,8,14,0,0,0,80,9,17,34.6
1493,Adrián López,es ESP,"FW,MF",Osasuna,es La Liga,32,5.3,0,0,0,4,4,4,5,0,3,0,0,0,22,17,29,37.0
1494,Javi López,es ESP,"DF,MF",Alavés,es La Liga,18,2.8,1,1,0,3,3,0,17,3,5,0,0,0,14,2,4,33.3
1495,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,22,20.7,7,0,0,24,22,0,38,16,13,0,0,0,100,3,10,23.1
1496,Maxime Lopez,fr FRA,"FW,MF",Marseille,fr Ligue 1,22,1.5,1,0,0,4,1,0,0,2,1,0,0,0,4,0,2,0.0
1497,Pedro López Muñoz,es ESP,DF,Huesca,es La Liga,36,11.9,2,0,0,14,15,3,52,16,15,0,0,0,48,15,11,57.7
1498,Pau López,es ESP,GK,Roma,it Serie A,25,20.2,0,0,0,0,1,0,0,0,0,0,0,0,23,2,0,100.0
1499,Roberto López,es ESP,"MF,FW",Real Sociedad,es La Liga,20,5.6,0,0,0,2,5,1,34,4,1,0,0,0,34,5,10,33.3
1500,Unai López,es ESP,MF,Athletic Club,es La Liga,24,15.8,7,0,0,21,20,1,33,18,17,0,0,1,97,7,17,29.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1501,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,18,2.8,0,0,0,0,2,0,1,2,1,0,0,0,14,3,5,37.5
1502,Jordan Lotomba,ch SUI,"DF,MF",Nice,fr Ligue 1,21,23.6,7,1,1,26,35,2,52,33,25,1,0,0,92,18,27,40.0
1503,Adrien Louveau,fr FRA,MF,Lens,fr Ligue 1,20,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0
1504,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,21,26.4,4,1,0,35,45,2,89,33,28,0,0,0,189,14,34,29.2
1505,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,20,15.4,5,0,0,25,9,0,2,37,12,0,1,0,102,30,41,42.3
1506,Max Lowe,eng ENG,DF,Sheffield Utd,eng Premier League,23,6.1,1,0,0,10,3,0,22,5,11,0,0,0,25,5,20,20.0
1507,Eduard Löwen,de GER,"MF,DF",Hertha BSC,de Bundesliga,23,0.9,0,0,0,1,0,0,3,1,1,0,0,0,9,0,0,
1508,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,31,34.0,5,0,0,19,13,0,84,56,32,0,0,0,196,33,23,58.9
1509,Anthony Lozano,hn HON,FW,Cádiz,es La Liga,27,16.9,5,0,0,49,32,10,22,3,4,0,0,0,43,59,80,42.4
1510,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,25,21.8,6,0,0,33,69,11,73,18,18,1,0,0,95,15,23,39.5
1511,Jan Luca Schuler,de GER,FW,Schalke 04,de Bundesliga,21,0.4,0,0,0,1,0,0,0,0,2,0,0,0,1,2,8,20.0
1512,Jean Lucas,br BRA,MF,Lyon,fr Ligue 1,22,1.9,1,0,0,3,2,0,8,2,2,0,1,0,14,0,2,0.0
1513,Jean Lucas,br BRA,"MF,FW",Brest,fr Ligue 1,22,11.2,4,1,1,14,22,0,15,8,13,0,0,0,74,8,14,36.4
1514,Anderson Lucoqui,ao ANG,DF,Arminia,de Bundesliga,23,17.8,5,0,0,27,39,0,16,27,25,0,0,0,104,25,24,51.0
1515,Jeison Lucumí,co COL,MF,Elche,es La Liga,25,0.5,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,50.0
1516,Kilian Ludewig,de GER,"DF,FW",Schalke 04,de Bundesliga,20,5.8,1,0,0,7,2,2,15,3,6,0,0,0,25,6,2,75.0
1517,Florentino Luís,pt POR,MF,Monaco,fr Ligue 1,20,2.7,1,0,0,4,2,0,1,6,2,0,0,0,9,3,2,60.0
1518,José Luis Gayà,es ESP,DF,Valencia,es La Liga,25,31.6,6,0,0,29,30,12,130,38,33,0,2,0,181,27,35,43.5
1519,José Luis Morales,es ESP,"MF,FW",Levante,es La Liga,33,27.1,3,0,0,17,18,18,95,11,10,0,0,0,97,13,22,37.1
1520,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,30,27.0,3,0,0,48,16,2,14,79,33,0,1,0,222,59,45,56.7
1521,Luisinho,pt POR,DF,Huesca,es La Liga,35,2.0,1,0,0,0,4,0,2,4,3,0,0,0,9,2,0,100.0
1522,Luismi,es ESP,"MF,DF",Elche,es La Liga,28,1.9,0,0,0,6,1,0,0,4,2,0,1,0,11,2,0,100.0
1523,David Luiz,br BRA,DF,Arsenal,eng Premier League,33,15.5,1,1,0,15,5,1,9,16,9,0,1,0,64,35,13,72.9
1524,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,22,30.9,10,1,1,59,48,0,23,43,18,0,2,0,208,42,41,50.6
1525,Romelu Lukaku,be BEL,FW,Inter,it Serie A,27,32.0,4,0,0,34,48,19,19,3,1,0,0,0,51,45,57,44.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1526,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,22,20.6,4,1,1,34,31,20,28,12,14,0,0,0,77,23,25,47.9
1527,Saša Lukić,rs SRB,MF,Torino,it Serie A,23,23.4,4,0,0,45,37,1,35,17,13,1,0,0,101,23,55,29.5
1528,Senad Lulić,ba BIH,DF,Lazio,it Serie A,34,8.0,1,0,0,13,3,2,23,4,7,0,0,0,53,9,4,69.2
1529,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,26,22.6,8,1,0,24,20,1,71,14,16,0,0,0,130,13,17,43.3
1530,Sebastiano Luperto,it ITA,DF,Crotone,it Serie A,23,20.9,5,1,1,28,19,0,1,27,20,0,0,0,113,26,22,54.2
1531,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,33,30.8,1,0,0,1,3,0,0,0,1,0,1,0,65,11,0,100.0
1532,Lyanco,br BRA,DF,Torino,it Serie A,23,21.8,8,0,0,24,13,0,6,46,14,0,1,0,178,36,24,60.0
1533,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,26,26.9,10,2,2,29,24,2,118,32,21,0,1,0,121,57,33,63.3
1534,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,30,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
1535,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,21,12.4,1,0,0,19,15,0,11,9,12,0,0,0,67,7,19,26.9
1536,Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,27,22.5,1,0,0,32,45,11,108,22,17,0,0,0,132,12,42,22.2
1537,Tim Maciejewski,de GER,FW,Union Berlin,de Bundesliga,19,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1538,Luca Mack,de GER,MF,Stuttgart,de Bundesliga,20,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
1539,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,21,6.0,2,0,0,11,7,0,12,9,20,0,0,0,47,10,11,47.6
1540,James Maddison,eng ENG,MF,Leicester City,eng Premier League,23,23.3,4,0,0,19,57,5,106,9,16,2,0,0,98,2,11,15.4
1541,Mikail Maden,no NOR,FW,Schalke 04,de Bundesliga,18,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1542,Pablo Maffeo,es ESP,DF,Huesca,es La Liga,23,21.8,4,0,0,12,43,2,102,35,17,0,2,0,113,40,23,63.5
1543,Lisandro Magallán,ar ARG,DF,Crotone,it Serie A,26,24.2,10,0,0,65,13,0,1,44,31,0,1,0,141,43,26,62.3
1544,Christian Maggio,it ITA,DF,Benevento,it Serie A,38,3.3,2,0,0,6,7,0,3,2,4,0,0,0,12,3,8,27.3
1545,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,22,24.6,3,0,0,58,41,4,19,19,36,0,0,0,132,31,33,48.4
1546,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,35,4.9,2,0,0,5,6,0,0,13,5,0,0,0,50,3,13,18.8
1547,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,24,16.8,8,0,0,44,29,0,2,44,15,0,0,1,82,76,40,65.5
1548,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,22,6.7,4,0,0,12,9,0,5,14,12,0,0,0,46,3,6,33.3
1549,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,27,33.9,11,0,0,40,31,1,3,60,17,0,0,0,199,135,43,75.8
1550,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,20,0.7,0,0,0,1,1,0,0,1,2,0,0,0,2,1,1,50.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1551,Hicham Mahou,fr FRA,FW,Nice,fr Ligue 1,21,0.4,1,0,0,3,0,0,3,1,1,0,0,0,2,0,0,
1552,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,29,21.7,0,0,0,13,30,7,81,8,5,0,0,0,80,15,14,51.7
1553,Arne Maier,de GER,MF,Arminia,de Bundesliga,21,11.5,0,0,0,1,5,2,27,8,9,0,0,0,74,6,6,50.0
1554,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,21,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
1555,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,24,29.9,9,0,0,64,36,2,22,49,52,1,0,0,230,39,31,55.7
1556,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,25,38.0,1,0,0,1,8,0,0,0,0,0,0,0,62,10,1,90.9
1557,Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,eng Premier League,22,5.4,0,0,0,6,3,2,8,14,7,1,0,0,39,3,3,50.0
1558,Ainsley Maitland-Niles,eng ENG,MF,West Brom,eng Premier League,22,13.7,2,0,0,10,14,0,12,17,10,1,0,0,77,5,19,20.8
1559,Josh Maja,ng NGA,FW,Fulham,eng Premier League,21,9.0,0,0,0,8,7,2,0,4,4,0,0,0,28,12,26,31.6
1560,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,21,8.9,2,0,0,7,12,2,0,6,2,0,0,0,31,14,19,42.4
1561,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,20,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1562,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,28,6.1,0,0,0,8,19,2,10,2,1,0,0,0,20,3,7,30.0
1563,Marco Majouga,fr FRA,"FW,MF",Nîmes,fr Ligue 1,19,1.4,0,0,0,3,1,1,3,0,1,0,0,0,8,4,2,66.7
1564,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,22,5.8,1,0,0,12,4,0,5,5,7,0,0,0,27,6,0,100.0
1565,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,25,30.3,5,0,0,26,9,0,23,57,28,0,1,0,133,50,67,42.7
1566,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,13.4,1,0,0,5,6,0,2,21,9,0,0,1,71,35,11,76.1
1567,Filip Malbašić,rs SRB,"FW,MF",Cádiz,es La Liga,27,9.6,2,0,0,17,15,7,20,4,7,0,0,0,23,12,48,20.0
1568,Kévin Malcuit,ma MAR,DF,Fiorentina,it Serie A,29,2.3,0,0,0,4,1,0,10,3,3,0,0,0,7,2,1,66.7
1569,Kévin Malcuit,ma MAR,"FW,MF",Napoli,it Serie A,29,0.4,0,0,0,0,0,0,0,2,1,0,0,0,2,1,1,50.0
1570,Daniel Maldini,it ITA,"FW,DF",Milan,it Serie A,18,0.3,0,0,0,3,1,0,2,0,0,0,0,0,4,0,0,
1571,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,27,20.8,3,0,0,46,53,1,122,2,8,0,0,0,121,29,31,48.3
1572,Yunus Mallı,tr TUR,MF,Wolfsburg,de Bundesliga,28,0.6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0.0
1573,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,28.9,8,0,0,56,28,6,89,37,40,1,2,0,141,64,52,55.2
1574,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,24,26.0,5,0,0,37,36,0,1,43,26,0,0,0,208,21,29,42.0
1575,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,21,7.8,1,0,0,6,7,0,7,2,6,0,0,0,31,6,7,46.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1576,Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,20,5.1,1,0,0,9,3,0,0,3,3,0,0,0,16,9,6,60.0
1577,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,25.7,4,0,0,17,15,0,62,35,27,0,1,0,132,13,11,54.2
1578,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,31.7,10,0,0,67,26,1,14,72,29,0,1,0,181,55,33,62.5
1579,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,35,37.0,1,0,0,0,5,0,0,2,0,0,0,0,44,6,0,100.0
1580,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,24.2,2,1,0,38,35,2,82,45,43,0,0,0,156,52,17,75.4
1581,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,26.6,6,2,1,20,13,2,1,39,17,0,2,0,129,41,25,62.1
1582,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,23,4.4,0,0,0,5,4,0,6,6,5,0,1,0,14,6,2,75.0
1583,Rolando Mandragora,it ITA,MF,Torino,it Serie A,23,16.9,5,1,1,32,30,1,36,20,4,0,0,0,85,9,8,52.9
1584,Mario Mandžukić,hr CRO,FW,Milan,it Serie A,34,2.4,1,0,0,9,2,2,1,2,6,0,0,0,7,9,13,40.9
1585,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,28,31.2,3,0,0,53,78,31,60,15,30,1,0,0,117,35,63,35.7
1586,Niccolò Manfredini,it ITA,GK,Benevento,it Serie A,32,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
1587,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,3.6,1,0,0,5,2,2,0,6,0,0,0,0,23,19,9,67.9
1588,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,22,23.4,4,0,0,33,29,0,10,26,15,0,0,0,166,10,11,47.6
1589,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,33,29.9,3,0,0,17,24,1,108,38,37,0,0,0,193,21,22,48.8
1590,Vito Mannone,it ITA,GK,Monaco,fr Ligue 1,32,9.0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,
1591,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,25.5,5,0,0,21,12,0,0,23,18,1,1,0,93,41,37,52.6
1592,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,9.2,1,0,0,7,8,0,28,9,14,0,0,0,44,14,10,58.3
1593,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,3.3,1,0,0,3,2,1,12,2,0,0,0,0,12,4,0,100.0
1594,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,21,12.0,2,0,0,18,9,2,29,6,8,0,0,0,39,3,19,13.6
1595,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,13.0,4,0,0,13,18,0,60,17,11,0,0,0,47,14,8,63.6
1596,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2.5,0,0,0,7,4,1,3,1,3,0,0,0,6,16,6,72.7
1597,Maranhão,br BRA,FW,Valladolid,es La Liga,23,13.1,3,0,0,25,26,7,9,2,2,1,0,0,29,40,84,32.3
1598,Fernando Marçal,br BRA,"DF,MF",Wolves,eng Premier League,31,6.9,2,0,0,12,3,0,13,12,5,0,0,0,30,11,8,57.9
1599,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,0.9,0,0,0,1,0,0,3,2,0,0,0,0,2,7,1,87.5
1600,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,32,11.7,3,0,0,10,15,4,50,10,21,0,1,0,66,5,17,22.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1601,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,32.3,7,2,1,38,9,1,5,49,29,0,1,0,186,111,44,71.6
1602,Solly March,eng ENG,"DF,MF",Brighton,eng Premier League,26,18.6,0,0,0,26,26,2,120,22,23,0,1,0,117,14,22,38.9
1603,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37,3.7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0.0
1604,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,17.3,4,0,0,17,14,3,71,11,11,0,1,0,82,22,18,55.0
1605,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,33.5,7,0,0,41,36,0,2,50,20,1,0,0,172,69,52,57.0
1606,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,29.4,10,1,1,29,19,0,4,36,41,0,2,0,195,21,16,56.8
1607,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,16.9,2,0,0,13,5,2,58,12,17,0,0,0,86,12,14,46.2
1608,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,5.7,0,0,0,8,1,0,3,10,7,0,0,0,23,10,5,66.7
1609,José Mari,es ESP,MF,Cádiz,es La Liga,32,16.1,5,0,0,27,18,0,10,27,17,0,0,0,123,28,28,50.0
1610,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,10.0,2,0,0,8,4,0,0,9,9,0,1,0,36,25,21,54.3
1611,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,19.6,5,0,0,19,17,2,1,21,7,0,0,0,82,45,29,60.8
1612,Mariano,do DOM,FW,Real Madrid,es La Liga,26,5.7,0,0,0,8,5,13,0,0,2,0,0,0,11,20,14,58.8
1613,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,15.9,2,0,0,12,7,0,15,23,17,0,0,0,96,12,9,57.1
1614,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,23,1.0,0,0,0,3,0,0,1,2,1,0,0,0,8,3,1,75.0
1615,Adrián Marín,es ESP,"DF,MF",Granada,es La Liga,23,3.0,1,0,0,3,2,0,5,4,2,0,0,0,15,4,2,66.7
1616,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,32.9,6,0,0,49,23,2,161,29,33,0,0,0,186,10,18,35.7
1617,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,23.2,7,0,0,19,7,1,2,27,11,0,1,0,118,41,39,51.3
1618,Marlon,br BRA,DF,Sassuolo,it Serie A,24,19.4,6,1,1,26,8,0,0,27,13,0,2,0,112,38,30,55.9
1619,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1620,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,23.6,2,0,0,14,5,1,1,27,21,0,0,0,149,49,28,63.6
1621,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,17.6,8,0,0,36,10,0,0,26,18,0,1,1,105,20,22,47.6
1622,Roger Martí,es ESP,FW,Levante,es La Liga,29,24.4,4,0,0,43,25,14,12,4,7,0,0,0,50,20,44,31.3
1623,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,16.4,0,1,0,15,27,15,9,1,1,4,0,0,33,16,24,40.0
1624,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,17.1,1,0,0,25,15,3,54,13,20,0,0,0,72,15,19,44.1
1625,Aarón Martín,es ESP,"DF,FW",Mainz 05,de Bundesliga,23,2.9,0,0,0,4,0,0,21,2,2,0,0,0,10,1,1,50.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1626,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1.1,0,0,0,1,0,0,3,0,0,0,0,0,3,2,1,66.7
1627,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,5.4,3,0,0,10,4,0,2,13,9,0,0,0,40,6,6,50.0
1628,Martinelli,br BRA,FW,Arsenal,eng Premier League,19,6.5,0,0,0,9,4,1,12,8,1,0,0,0,22,7,13,35.0
1629,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,38.0,1,0,0,1,8,0,0,2,3,0,0,0,28,11,2,84.6
1630,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,28.0,9,1,0,30,35,4,10,28,15,0,0,0,159,69,46,60.0
1631,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,5.1,1,0,0,5,7,0,7,5,4,0,0,0,37,5,5,50.0
1632,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,5.2,0,0,0,2,7,0,2,13,5,0,0,0,34,19,11,63.3
1633,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0
1634,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,28.5,5,0,0,64,61,11,12,27,12,3,0,0,97,25,48,34.2
1635,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,6.0,1,0,0,5,10,0,0,11,7,0,0,0,24,10,8,55.6
1636,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,16.5,4,1,0,23,10,0,5,39,20,0,1,0,107,28,22,56.0
1637,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,17.2,3,0,0,23,36,5,28,13,26,2,0,0,87,9,25,26.5
1638,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,33.0,3,0,0,19,16,4,64,40,22,0,1,1,185,28,27,50.9
1639,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,2.2,0,0,0,2,7,0,2,1,3,0,0,0,18,1,1,50.0
1640,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,1.5,0,0,0,1,5,0,4,2,2,0,0,0,5,3,1,75.0
1641,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,19.6,6,0,0,26,9,0,16,37,24,0,0,0,123,27,26,50.9
1642,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,28.5,6,0,0,15,12,1,8,53,22,0,1,0,156,40,34,54.1
1643,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,25.0,3,0,0,1,2,0,0,2,0,0,0,0,21,5,0,100.0
1644,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,8.4,2,0,0,4,7,7,10,11,11,0,0,0,45,9,6,60.0
1645,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,0.4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,
1646,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,11.2,2,0,0,10,8,1,41,8,12,0,1,0,62,8,14,36.4
1647,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,22.6,9,1,0,70,36,27,35,6,7,0,0,0,62,78,136,36.4
1648,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,5.7,0,0,0,1,4,2,13,3,0,0,0,0,25,1,2,33.3
