Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2109,Germán Pezzella,ar ARG,DF,Betis,es La Liga,31-344,27.9,0,10,0,0.0,0.36,0.00,0.00,,11.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9
2110,Giuseppe Pezzella,it ITA,DF,Lecce,it Serie A,25-189,10.2,0,4,0,0.0,0.39,0.00,0.00,,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2111,Luca Pfeiffer,de GER,FW,Stuttgart,de Bundesliga,26-290,7.8,0,12,1,8.3,1.54,0.13,0.00,0.00,13.8,0,0,0,1.6,1.6,0.13,-1.6,-1.6
2112,Maximilian Philipp,de GER,FW,Wolfsburg,de Bundesliga,29-097,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,18.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2113,Maximilian Philipp,de GER,"FW,MF",Werder Bremen,de Bundesliga,29-097,4.9,1,11,3,27.3,2.24,0.61,0.09,0.33,16.0,0,0,0,2.0,2.0,0.18,-1.0,-1.0
2114,Kalvin Phillips,eng ENG,MF,Manchester City,eng Premier League,27-186,3.3,0,6,0,0.0,1.80,0.00,0.00,,22.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
2115,Nathaniel Phillips,eng ENG,DF,Liverpool,eng Premier League,26-077,0.7,0,1,0,0.0,1.36,0.00,0.00,,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0
2116,Krzysztof Piątek,pl POL,FW,Salernitana,it Serie A,27-340,23.8,4,57,19,33.3,2.40,0.80,0.05,0.16,15.5,1,1,1,8.3,7.6,0.13,-4.3,-4.6
2117,Roberto Piccoli,it ITA,FW,Hellas Verona,it Serie A,22-130,2.1,0,4,2,50.0,1.87,0.94,0.00,0.00,12.7,0,0,0,0.4,0.4,0.10,-0.4,-0.4
2118,Roberto Piccoli,it ITA,FW,Empoli,it Serie A,22-130,5.7,2,12,6,50.0,2.10,1.05,0.17,0.33,15.5,0,0,0,1.3,1.3,0.10,+0.7,+0.7
2119,Charles Pickel,ch SUI,MF,Cremonese,it Serie A,26-022,27.6,1,23,7,30.4,0.83,0.25,0.04,0.14,15.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6
2120,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,29-091,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2121,Amos Pieper,de GER,DF,Werder Bremen,de Bundesliga,25-140,21.7,2,11,4,36.4,0.51,0.18,0.18,0.50,13.0,0,0,0,0.7,0.7,0.07,+1.3,+1.3
2122,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,es La Liga,24-358,2.6,1,2,1,50.0,0.76,0.38,0.50,1.00,14.6,0,0,0,0.2,0.2,0.08,+0.8,+0.8
2123,Ronaël Pierre-Gabriel,fr FRA,DF,Strasbourg,fr Ligue 1,24-358,7.3,0,3,2,66.7,0.41,0.28,0.00,0.00,14.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
2124,Andrea Pinamonti,it ITA,FW,Sassuolo,it Serie A,24-018,24.0,5,66,21,31.8,2.75,0.87,0.06,0.19,15.3,0,1,1,7.1,6.3,0.10,-2.1,-2.3
2125,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,30-008,30.0,3,15,8,53.3,0.50,0.27,0.20,0.38,10.0,0,0,0,3.0,3.0,0.21,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2126,Yeremi Pino,es ESP,"FW,MF",Villarreal,es La Liga,20-229,27.2,4,50,19,38.0,1.84,0.70,0.08,0.21,13.2,0,0,0,8.0,8.0,0.16,-4.0,-4.0
2127,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,36-124,4.3,0,3,0,0.0,0.70,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4
2128,Lorenzo Pirola,it ITA,DF,Salernitana,it Serie A,21-106,21.6,2,13,2,15.4,0.60,0.09,0.15,1.00,11.5,0,0,0,1.5,1.5,0.11,+0.5,+0.5
2129,Niccolò Pisilli,it ITA,MF,Roma,it Serie A,18-256,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2130,Marko Pjaca,hr CRO,"MF,FW",Empoli,it Serie A,28-031,5.8,0,15,2,13.3,2.58,0.34,0.00,0.00,19.5,0,0,0,0.7,0.7,0.04,-0.7,-0.7
2131,Óscar Plano,es ESP,"FW,MF",Valladolid,es La Liga,32-115,22.6,1,30,10,33.3,1.32,0.44,0.03,0.10,17.3,0,0,0,2.8,2.8,0.09,-1.8,-1.8
2132,Gonzalo Plata,ec ECU,FW,Valladolid,es La Liga,22-217,25.6,1,37,13,35.1,1.45,0.51,0.03,0.08,17.5,1,0,0,3.7,3.7,0.10,-2.7,-2.7
2133,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,31-131,26.7,0,8,1,12.5,0.30,0.04,0.00,0.00,27.3,4,0,0,0.3,0.3,0.04,-0.3,-0.3
2134,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,30-088,19.7,2,27,11,40.7,1.37,0.56,0.04,0.09,18.6,1,1,2,5.0,3.4,0.13,-3.0,-2.4
2135,Tommaso Pobega,it ITA,MF,Milan,it Serie A,23-326,9.8,2,20,5,25.0,2.04,0.51,0.10,0.40,18.7,0,0,0,1.4,1.4,0.07,+0.6,+0.6
2136,Daniel Podence,pt POR,"FW,MF",Wolves,eng Premier League,27-228,19.7,6,43,17,39.5,2.19,0.86,0.14,0.35,16.5,0,0,0,3.9,3.9,0.09,+2.1,+2.1
2137,Paul Pogba,fr FRA,"MF,FW",Juventus,it Serie A,30-083,1.2,0,5,2,40.0,4.05,1.62,0.00,0.00,18.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2138,Joel Pohjanpalo,fi FIN,"FW,MF",Leverkusen,de Bundesliga,28-266,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2139,Matteo Politano,it ITA,FW,Napoli,it Serie A,29-307,13.0,3,30,6,20.0,2.32,0.46,0.03,0.17,20.7,1,2,3,4.1,1.7,0.06,-1.1,-0.7
2140,Sebastian Polter,de GER,FW,Schalke 04,de Bundesliga,32-066,7.0,2,12,7,58.3,1.71,1.00,0.17,0.29,9.8,0,0,0,2.0,2.0,0.17,0.0,0.0
2141,Ezequiel Ponce,ar ARG,"FW,MF",Elche,es La Liga,26-069,12.5,4,29,9,31.0,2.33,0.72,0.14,0.44,12.9,0,0,0,3.6,3.6,0.12,+0.4,+0.4
2142,Julien Ponceau,fr FRA,MF,Lorient,fr Ligue 1,22-190,18.4,1,14,4,28.6,0.76,0.22,0.07,0.25,18.5,0,0,0,1.8,1.8,0.13,-0.8,-0.8
2143,Marin Pongračić,hr CRO,DF,Lecce,it Serie A,25-268,8.8,0,1,0,0.0,0.11,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0
2144,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,31-048,36.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2145,Łukasz Poręba,pl POL,MF,Lens,fr Ligue 1,23-085,2.9,0,3,0,0.0,1.04,0.00,0.00,,17.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6
2146,Jackson Porozo,ec ECU,DF,Troyes,fr Ligue 1,22-306,18.0,2,22,9,40.9,1.22,0.50,0.09,0.22,12.7,0,0,0,2.8,2.8,0.13,-0.8,-0.8
2147,Pedro Porro,es ESP,"DF,MF",Tottenham,eng Premier League,23-266,12.6,3,26,7,26.9,2.07,0.56,0.12,0.43,20.4,1,0,0,1.8,1.8,0.07,+1.2,+1.2
2148,Francisco Portillo,es ESP,"MF,FW",Almería,es La Liga,32-358,8.0,2,5,2,40.0,0.62,0.25,0.40,1.00,17.4,0,0,0,0.7,0.7,0.14,+1.3,+1.3
2149,Portu,es ESP,"MF,DF",Getafe,es La Liga,31-016,19.7,0,15,5,33.3,0.76,0.25,0.00,0.00,18.1,0,0,0,1.7,1.7,0.12,-1.7,-1.7
2150,Stefan Posch,at AUT,DF,Bologna,it Serie A,26-023,28.1,6,28,10,35.7,0.99,0.36,0.21,0.60,14.2,1,0,0,3.3,3.3,0.12,+2.7,+2.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2151,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,26-023,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2152,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,28-356,4.6,2,13,6,46.2,2.85,1.31,0.15,0.33,13.4,0,0,0,1.3,1.3,0.10,+0.7,+0.7
2153,José Pozo,es ESP,"MF,FW",Rayo Vallecano,es La Liga,27-083,1.0,0,1,0,0.0,1.02,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.04,0.0,0.0
2154,Manuel Pozo,es ESP,FW,Valladolid,es La Liga,21-176,0.2,0,1,0,0.0,4.74,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.10,-0.1,-0.1
2155,Alejandro Pozo Pozo,es ESP,DF,Almería,es La Liga,24-104,20.9,0,10,2,20.0,0.48,0.10,0.00,0.00,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
2156,Dennis Praet,be BEL,"MF,FW",Leicester City,eng Premier League,29-023,7.2,1,5,2,40.0,0.69,0.28,0.20,0.50,13.6,0,0,0,1.0,1.0,0.20,0.0,0.0
2157,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,30-181,4.6,1,6,4,66.7,1.30,0.87,0.17,0.25,13.9,0,0,0,0.7,0.7,0.12,+0.3,+0.3
2158,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,29-198,18.1,1,28,7,25.0,1.54,0.39,0.04,0.14,26.0,1,0,0,1.2,1.2,0.04,-0.2,-0.2
2159,Isaac Price,nir NIR,MF,Everton,eng Premier League,19-253,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2160,Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,28-148,16.2,1,24,5,20.8,1.49,0.31,0.04,0.20,16.2,0,0,0,2.5,2.5,0.11,-1.5,-1.5
2161,Ivan Provedel,it ITA,GK,Lazio,it Serie A,29-081,37.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2162,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,25-012,26.0,7,57,23,40.4,2.19,0.88,0.12,0.30,14.2,0,0,0,7.8,7.8,0.14,-0.8,-0.8
2163,Mehdi Puch Herrantz,fr FRA,MF,Ajaccio,fr Ligue 1,19-137,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2164,Tymoteusz Puchacz,pl POL,DF,Union Berlin,de Bundesliga,24-134,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2165,Arnau Puigmal,es ESP,"MF,FW",Almería,es La Liga,22-147,8.5,1,17,6,35.3,2.01,0.71,0.06,0.17,18.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1
2166,Christian Pulisic,us USA,"FW,DF",Chelsea,eng Premier League,24-261,9.1,1,19,6,31.6,2.08,0.66,0.05,0.17,16.8,0,0,0,1.7,1.7,0.09,-0.7,-0.7
2167,Ignacio Pussetto,ar ARG,"MF,DF",Sampdoria,it Serie A,27-167,1.7,0,2,2,100.0,1.18,1.18,0.00,0.00,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2168,Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,19-254,1.2,0,3,0,0.0,2.45,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2169,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,40-126,8.9,1,36,6,16.7,4.04,0.67,0.03,0.17,16.5,0,0,0,2.8,2.8,0.08,-1.8,-1.8
2170,Giacomo Quagliata,it ITA,DF,Cremonese,it Serie A,23-107,7.8,0,9,1,11.1,1.16,0.13,0.00,0.00,19.9,1,0,0,0.5,0.5,0.05,-0.5,-0.5
2171,Eduardo Quaresma,pt POR,DF,Hoffenheim,de Bundesliga,21-096,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2172,Joshua Quarshie,de GER,MF,Hoffenheim,de Bundesliga,18-315,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2173,Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,fr Ligue 1,20-278,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2174,Domingos Quina,pt POR,MF,Elche,es La Liga,23-200,3.1,0,6,0,0.0,1.96,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2175,Rubén Quintanilla,es ESP,DF,Mallorca,es La Liga,21-064,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2176,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,28-064,30.5,8,48,22,45.8,1.57,0.72,0.17,0.36,16.4,0,0,0,6.2,5.8,0.13,+1.8,+2.2
2177,Nemanja Radonjić,rs SRB,"MF,FW",Torino,it Serie A,27-111,16.2,2,52,17,32.7,3.20,1.05,0.04,0.12,17.5,0,0,0,5.0,5.0,0.10,-3.0,-3.0
2178,Ivan Radovanović,rs SRB,"MF,DF",Salernitana,it Serie A,34-281,7.5,0,7,0,0.0,0.94,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2179,Ionuț Radu,ro ROU,GK,Cremonese,it Serie A,26-009,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2180,Ionuț Radu,ro ROU,GK,Auxerre,fr Ligue 1,26-009,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2181,Ștefan Radu,ro ROU,FW,Lazio,it Serie A,36-227,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2182,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,31-241,30.7,2,13,5,38.5,0.42,0.16,0.15,0.40,13.9,0,0,0,0.6,0.6,0.05,+1.4,+1.4
2183,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,19-080,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2184,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27-218,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2185,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,35-088,19.9,1,29,8,27.6,1.46,0.40,0.00,0.00,27.3,5,1,2,3.3,1.7,0.06,-2.3,-1.7
2186,Diant Ramaj,de GER,GK,Eint Frankfurt,de Bundesliga,21-260,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2187,Largie Ramazani,be BEL,"FW,MF",Almería,es La Liga,22-099,15.6,3,40,18,45.0,2.57,1.15,0.08,0.17,19.8,1,0,1,4.2,3.4,0.08,-1.2,-0.4
2188,Simon Ramet,fr FRA,DF,Lille,fr Ligue 1,20-085,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2189,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,37-161,17.7,0,9,3,33.3,0.51,0.17,0.00,0.00,26.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7
2190,Chris Ramos,es ESP,FW,Cádiz,es La Liga,26-139,7.9,1,31,6,19.4,3.93,0.76,0.03,0.17,13.3,0,0,0,3.0,3.0,0.10,-2.0,-2.0
2191,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,37-068,30.0,2,19,7,36.8,0.63,0.23,0.11,0.29,14.6,1,0,0,1.7,1.7,0.09,+0.3,+0.3
2192,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,25-023,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2193,Aaron Ramsey,wls WAL,MF,Nice,fr Ligue 1,32-162,17.6,1,22,6,27.3,1.25,0.34,0.05,0.17,15.3,1,0,0,2.5,2.5,0.11,-1.5,-1.5
2194,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,eng Premier League,22-009,29.3,6,33,13,39.4,1.13,0.44,0.18,0.46,15.9,0,0,0,5.0,5.0,0.15,+1.0,+1.0
2195,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,24-044,5.6,0,1,0,0.0,0.18,0.00,0.00,,5.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2196,Andrea Ranocchia,it ITA,DF,Monza,it Serie A,35-110,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2197,Filippo Ranocchia,it ITA,MF,Monza,it Serie A,22-023,5.9,1,19,8,42.1,3.23,1.36,0.05,0.13,25.2,5,0,0,1.2,1.2,0.07,-0.2,-0.2
2198,Lilian Raolisoa,fr FRA,"DF,MF",Angers,fr Ligue 1,22-355,1.9,1,3,2,66.7,1.56,1.04,0.33,0.50,18.7,0,0,0,0.2,0.2,0.06,+0.8,+0.8
2199,Raphinha,br BRA,FW,Barcelona,es La Liga,26-174,23.0,7,79,25,31.6,3.43,1.09,0.09,0.28,18.5,11,0,0,9.3,9.3,0.12,-2.3,-2.3
2200,Nicolai Rapp,de GER,"MF,DF",Werder Bremen,de Bundesliga,26-175,0.8,0,1,0,0.0,1.27,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2201,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,30-028,24.0,3,35,13,37.1,1.46,0.54,0.09,0.23,14.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7
2202,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,25-218,32.0,17,108,49,45.4,3.38,1.53,0.16,0.35,16.4,7,0,0,15.4,15.4,0.15,+1.6,+1.6
2203,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,23-108,10.1,2,41,16,39.0,4.06,1.59,0.05,0.13,17.1,3,0,0,3.5,3.5,0.09,-1.5,-1.5
2204,Giacomo Raspadori,it ITA,FW,Sassuolo,it Serie A,23-108,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2205,Rafael Ratão,br BRA,"FW,MF",Toulouse,fr Ligue 1,27-188,20.6,5,31,11,35.5,1.51,0.53,0.16,0.45,12.4,0,0,0,5.1,5.1,0.17,-0.1,-0.1
2206,David Raum,de GER,"DF,MF",RB Leipzig,de Bundesliga,25-045,18.7,0,14,5,35.7,0.75,0.27,0.00,0.00,23.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6
2207,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,34-176,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2208,Rayan Raveloson,mg MAD,"DF,MF",Auxerre,fr Ligue 1,26-141,27.0,2,29,5,17.2,1.07,0.19,0.07,0.40,19.5,3,0,0,2.4,2.4,0.08,-0.4,-0.4
2209,David Raya,es ESP,GK,Brentford,eng Premier League,27-264,38.0,0,1,0,0.0,0.03,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
2210,Tim Ream,us USA,DF,Fulham,eng Premier League,35-244,32.2,1,3,2,66.7,0.09,0.06,0.33,0.50,9.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7
2211,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,29-258,10.9,3,27,13,48.1,2.48,1.20,0.11,0.23,16.0,2,0,0,3.5,3.5,0.13,-0.5,-0.5
2212,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,27-354,24.1,1,22,8,36.4,0.91,0.33,0.05,0.13,23.7,0,0,0,1.0,1.0,0.04,0.0,0.0
2213,Nathan Redmond,eng ENG,DF,Southampton,eng Premier League,29-092,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2214,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,28-130,31.8,3,20,7,35.0,0.63,0.22,0.15,0.43,20.1,0,0,0,1.9,1.9,0.09,+1.1,+1.1
2215,Sergio Reguilón,es ESP,DF,Atlético Madrid,es La Liga,26-172,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,17.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2216,Bobby Reid,jm JAM,"FW,DF",Fulham,eng Premier League,30-124,27.5,4,31,10,32.3,1.13,0.36,0.13,0.40,13.7,0,0,0,3.9,3.9,0.13,+0.1,+0.1
2217,Pepe Reina,es ESP,GK,Villarreal,es La Liga,40-279,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2218,Jeff Reine-Adélaïde,fr FRA,MF,Troyes,fr Ligue 1,25-140,2.6,0,4,0,0.0,1.55,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3
2219,Jeff Reine-Adélaïde,fr FRA,MF,Lyon,fr Ligue 1,25-140,3.7,0,10,7,70.0,2.68,1.87,0.00,0.00,20.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8
2220,Reinier,br BRA,"MF,FW",Girona,es La Liga,21-138,7.2,2,10,4,40.0,1.39,0.56,0.20,0.50,11.6,0,0,0,1.3,1.3,0.13,+0.7,+0.7
2221,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,21-008,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2222,Karim Rekik,nl NED,DF,Sevilla,es La Liga,28-186,13.1,1,8,1,12.5,0.61,0.08,0.13,1.00,15.6,0,0,0,0.8,0.8,0.10,+0.2,+0.2
2223,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,28-074,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2224,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,24-301,1.4,0,1,0,0.0,0.74,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2225,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,34-006,15.0,6,36,10,27.8,2.39,0.67,0.14,0.50,16.6,6,1,1,5.1,4.3,0.12,+0.9,+0.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2226,Alejandro Revuelta Montero,es ESP,DF,Getafe,es La Liga,23-051,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2227,Elvis Rexhbeçaj,de GER,MF,Augsburg,de Bundesliga,25-217,28.0,0,16,5,31.3,0.57,0.18,0.00,0.00,27.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3
2228,Gio Reyna,us USA,"FW,MF",Dortmund,de Bundesliga,20-205,6.9,7,24,11,45.8,3.46,1.58,0.25,0.55,15.1,1,1,1,4.3,3.5,0.16,+2.7,+2.5
2229,Chadi Riad,ma MAR,MF,Barcelona,es La Liga,19-354,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2230,Nico Ribaudo,es ESP,"MF,FW",Espanyol,es La Liga,22-056,13.9,1,33,11,33.3,2.38,0.79,0.03,0.09,20.4,3,0,0,3.7,3.7,0.11,-2.7,-2.7
2231,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,23-301,17.9,3,17,7,41.2,0.95,0.39,0.18,0.43,9.5,0,0,0,1.8,1.8,0.11,+1.2,+1.2
2232,Franck Ribéry,fr FRA,MF,Salernitana,it Serie A,40-060,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2233,Samuele Ricci,it ITA,MF,Torino,it Serie A,21-289,23.0,2,21,7,33.3,0.91,0.30,0.10,0.29,21.5,0,0,0,1.7,1.7,0.08,+0.3,+0.3
2234,Declan Rice,eng ENG,MF,West Ham,eng Premier League,24-143,36.4,4,35,8,22.9,0.96,0.22,0.11,0.50,23.6,1,0,1,2.4,1.6,0.05,+1.6,+2.4
2235,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,23-070,5.0,0,4,0,0.0,0.81,0.00,0.00,,9.1,0,0,0,0.7,0.7,0.18,-0.7,-0.7
2236,Richarlison,br BRA,"MF,FW",Tottenham,eng Premier League,26-027,11.2,1,27,14,51.9,2.41,1.25,0.04,0.07,12.6,0,0,0,3.3,3.3,0.12,-2.3,-2.3
2237,Marco Richter,de GER,"MF,FW",Hertha BSC,de Bundesliga,25-194,20.4,6,49,15,30.6,2.40,0.74,0.12,0.40,22.3,4,0,0,3.7,3.7,0.08,+2.3,+2.3
2238,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,30-103,18.3,0,9,3,33.3,0.49,0.16,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2239,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,26-270,0.7,0,1,0,0.0,1.41,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2240,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,34-270,34.0,0,1,0,0.0,0.03,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.04,0.0,0.0
2241,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,35-144,28.4,0,11,3,27.3,0.39,0.11,0.00,0.00,22.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6
2242,Rémy Riou,fr FRA,GK,Lyon,fr Ligue 1,35-304,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2243,Renaud Ripart,fr FRA,"FW,MF",Troyes,fr Ligue 1,30-084,14.7,4,39,14,35.9,2.66,0.95,0.10,0.29,16.0,0,0,0,3.5,3.5,0.09,+0.5,+0.5
2244,Rodrigo Riquelme,es ESP,"MF,FW",Girona,es La Liga,23-065,24.2,4,56,22,39.3,2.31,0.91,0.07,0.18,20.0,2,0,0,4.0,4.0,0.07,0.0,0.0
2245,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,33-269,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2246,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,31-119,14.5,4,18,6,33.3,1.24,0.41,0.22,0.67,15.6,0,0,0,2.4,2.4,0.13,+1.6,+1.6
