Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1978,Sergio Postigo,es ESP,DF,Levante,es La Liga,29,16.1,25,15,22,3,0,15,19,78.9,4,21,12,9,20,45,77,0
1979,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,24,27.2,20,10,5,10,5,3,25,12.0,22,33,2,31,7,27,28,0
1980,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,25,28.2,48,35,34,12,2,31,62,50.0,31,24,5,19,29,77,79,0
1981,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1982,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,22,18.0,13,10,4,5,4,4,25,16.0,21,7,1,6,4,17,6,0
1983,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,24,32.1,62,44,30,25,7,27,51,52.9,24,33,4,29,36,98,31,0
1984,Sanjin Prcić,ba BIH,MF,Levante,es La Liga,24,5.9,18,13,7,9,2,5,11,45.5,6,11,7,4,11,29,11,1
1985,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,24,11.7,19,14,11,7,1,8,18,44.4,10,22,8,14,18,37,7,1
1986,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,27,14.1,28,19,10,15,3,8,29,27.6,21,23,1,22,10,38,21,1
1987,Edgar Prib,de GER,MF,Hannover 96,de Bundesliga,28,2.2,10,9,3,5,2,2,4,50.0,2,4,0,4,2,12,1,0
1988,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,eng Premier League,25,23.1,36,24,10,18,8,10,35,28.6,25,26,2,24,17,53,9,0
1989,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1990,Quincy Promes,nl NED,"FW,DF",Sevilla,es La Liga,26,17.6,35,25,23,9,3,15,22,68.2,7,19,3,16,25,60,22,1
1991,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,26,28.3,50,28,23,21,6,16,52,30.8,36,21,6,15,53,103,37,0
1992,Silvio Proto,be BEL,GK,Lazio,it Serie A,35,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
1993,Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
1994,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,20,4.0,2,1,0,2,0,0,7,0.0,7,5,1,4,6,8,4,0
1995,Manuel Pucciarelli,it ITA,FW,Chievo,it Serie A,27,3.4,4,2,2,1,1,2,5,40.0,3,5,0,5,3,7,4,0
1996,Riqui Puig,es ESP,MF,Barcelona,es La Liga,18,1.7,3,3,0,2,1,2,3,66.7,1,0,0,0,0,3,1,0
1997,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,24,26.2,65,36,35,23,7,22,73,30.1,51,35,5,30,50,115,54,1
1998,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,30.9,63,42,40,19,4,32,51,62.7,19,39,18,21,50,113,158,0
1999,Christian Pulisic,us USA,FW,Dortmund,de Bundesliga,19,10.4,10,6,2,6,2,2,6,33.3,4,12,2,10,6,16,10,0
2000,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2001,Jason Puncheon,eng ENG,MF,Huddersfield,eng Premier League,32,4.2,7,4,1,5,1,1,7,14.3,6,3,1,2,3,10,8,0
2002,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,22,24.2,65,40,25,30,10,15,43,34.9,28,28,3,25,29,94,34,0
2003,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,35.5,14,8,6,4,4,2,15,13.3,13,32,1,31,8,22,17,0
2004,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,24,24.4,19,12,3,10,6,5,12,41.7,7,9,1,8,7,26,4,0
2005,Collin Quaner,de GER,FW,Huddersfield,eng Premier League,27,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2006,Domingos Quina,pt POR,MF,Watford,eng Premier League,18,3.8,9,7,3,5,1,3,11,27.3,8,6,0,6,3,12,1,0
2007,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,7.0,10,4,5,4,1,6,12,50.0,6,5,2,3,8,18,17,0
2008,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,22,2.1,6,5,1,2,3,1,5,20.0,4,1,0,1,1,7,0,0
2009,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,11.8,35,20,13,17,5,9,12,75.0,3,9,2,7,10,45,20,0
2010,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,22,7.6,8,5,1,5,2,5,16,31.3,11,3,0,3,5,13,4,0
2011,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,14.2,20,12,11,8,1,8,17,47.1,9,12,4,8,13,33,20,1
2012,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,19.0,27,22,20,7,0,11,31,35.5,20,19,7,12,26,53,36,0
2013,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,4
2014,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,24.9,43,27,24,15,4,25,38,65.8,13,20,14,6,42,85,85,1
2015,Rafael,br BRA,DF,Lyon,fr Ligue 1,28,11.4,31,19,14,12,5,17,24,70.8,7,19,2,17,15,46,30,2
2016,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,33,6.0,8,4,2,4,2,2,7,28.6,5,5,0,5,1,9,0,0
2017,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,25,2.5,8,6,2,3,3,2,2,100.0,0,5,1,4,1,9,2,0
2018,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,10.0,15,7,6,6,3,6,14,42.9,8,8,3,5,19,34,11,0
2019,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34,5.5,7,5,7,0,0,6,6,100.0,0,1,0,1,7,14,21,0
2020,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,10.7,26,20,17,8,1,18,21,85.7,3,21,3,18,16,42,37,2
2021,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1.8,3,1,1,1,1,1,1,100.0,0,3,0,3,2,5,2,0
2022,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,29.4,30,24,10,14,6,12,37,32.4,25,32,8,24,51,81,33,0
2023,Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,21.8,45,23,21,21,3,10,33,30.3,23,21,6,15,29,74,30,0
2024,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25,18.0,13,6,12,1,0,8,14,57.1,6,24,11,13,16,29,80,1
2025,Benito Raman,be BEL,"MF,FW",Düsseldorf,de Bundesliga,23,18.7,35,20,14,16,5,11,53,20.8,42,30,2,28,15,50,8,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2026,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,15.7,14,9,12,2,0,8,12,66.7,4,14,14,0,18,32,52,3
2027,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,27,17.5,38,22,12,18,8,11,31,35.5,20,28,4,24,8,46,27,0
2028,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,es La Liga,23,11.7,19,10,7,10,2,4,11,36.4,7,12,1,11,9,28,3,0
2029,Iván Ramis,es ESP,DF,Eibar,es La Liga,33,18.6,23,13,10,11,2,17,23,73.9,6,10,5,5,18,41,65,2
2030,Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,0.7,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
2031,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,27.5,41,32,25,12,4,22,39,56.4,17,29,15,14,37,78,90,2
2032,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,27,14.8,34,18,11,15,8,7,25,28.0,18,7,1,6,9,43,3,0
2033,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0
2034,Andrea Ranocchia,it ITA,"DF,FW",Inter,it Serie A,30,0.7,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,3,0
2035,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,25.9,24,12,4,12,8,7,29,24.1,22,27,0,27,3,27,24,0
2036,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,17.2,24,16,8,11,5,9,24,37.5,15,16,2,14,6,30,6,1
2037,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,11.3,18,12,10,6,2,5,14,35.7,9,18,13,5,12,30,55,1
2038,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,Yoric Ravet,fr FRA,"FW,MF",Freiburg,de Bundesliga,28,0.8,2,1,1,0,1,1,2,50.0,1,2,1,1,0,2,1,0
2040,Tim Ream,us USA,DF,Fulham,eng Premier League,30,22.7,23,14,16,7,0,14,28,50.0,14,19,10,9,25,48,80,2
2041,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,22.0,22,9,5,12,5,5,12,41.7,7,18,1,17,8,30,3,0
2042,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,36.0,61,35,31,22,8,29,54,53.7,25,48,13,35,40,101,92,1
2043,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,0.5,2,0,1,0,1,0,1,0.0,1,0,0,0,3,5,0,0
2044,Recio,es ESP,MF,Leganés,es La Liga,27,14.3,30,21,14,13,3,6,24,25.0,18,14,2,12,14,44,14,0
2045,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,24,36.3,45,22,14,19,12,14,41,34.1,27,54,2,52,20,65,23,1
2046,Vasco Regini,it ITA,"DF,FW",SPAL,it Serie A,27,0.9,1,0,0,1,0,1,3,33.3,2,2,1,1,0,1,4,0
2047,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,12.4,25,14,15,9,1,10,21,47.6,11,13,3,10,20,45,41,1
2048,Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,15.8,16,9,6,7,3,3,8,37.5,5,13,0,13,3,19,12,0
2049,Pepe Reina,es ESP,GK,Milan,it Serie A,35,3.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2050,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,28.4,40,22,18,19,3,17,40,42.5,23,20,0,20,19,59,10,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2051,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,23.0,36,22,23,12,1,12,18,66.7,6,24,16,8,34,70,88,0
2052,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,13.4,2,1,0,2,0,0,3,0.0,3,3,1,2,2,4,17,1
2053,Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,32.0,2,1,2,0,0,1,5,20.0,4,1,0,1,2,4,13,2
2054,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,25.7,33,22,11,16,6,6,31,19.4,25,28,1,27,8,41,32,0
2055,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,12.7,28,18,11,12,5,12,24,50.0,12,18,2,16,14,42,21,0
2056,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,3.6,7,4,4,3,0,3,4,75.0,1,4,4,0,7,14,17,1
2057,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,30.0,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,14,2
2058,Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,5.5,7,4,7,0,0,2,7,28.6,5,6,1,5,7,14,6,0
2059,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,35,13.0,15,7,7,6,2,4,10,40.0,6,9,0,9,7,22,1,0
2060,Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,33.4,98,60,35,58,5,38,88,43.2,50,51,12,39,52,150,56,0
2061,Jazz Richards,wls WAL,"DF,MF",Cardiff City,eng Premier League,27,1.5,0,0,0,0,0,0,1,0.0,1,2,1,1,2,2,5,0
2062,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,29.6,49,34,19,20,10,8,24,33.3,16,30,2,28,16,65,39,0
2063,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,20,15.8,13,8,4,5,4,7,20,35.0,13,16,1,15,13,26,9,1
2064,Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,6.8,14,9,8,2,4,4,12,33.3,8,13,2,11,14,28,20,0
2065,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,2.7,5,2,1,4,0,2,7,28.6,5,3,2,1,2,7,3,0
2066,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,29.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,13,5
2067,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,14.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,8,1
2068,Sascha Riether,de GER,FW,Schalke 04,de Bundesliga,35,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2069,Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,5.8,6,1,2,2,2,2,6,33.3,4,3,0,3,3,9,3,0
2070,Luca Rigoni,it ITA,MF,Parma,it Serie A,33,19.6,42,25,25,15,2,9,26,34.6,17,19,2,17,18,60,39,0
2071,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,21.7,43,25,22,15,6,22,51,43.1,29,20,5,15,23,66,45,1
2072,Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2073,Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,31.1,75,44,25,41,9,31,68,45.6,37,35,5,30,42,117,71,1
2074,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,33.4,76,49,41,22,13,32,76,42.1,44,43,7,36,27,103,79,0
2075,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,22,3.6,14,9,8,5,1,6,10,60.0,4,11,3,8,9,23,6,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2076,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,28,32.5,70,44,35,27,8,19,47,40.4,28,34,11,23,51,121,76,1
2077,Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,18.8,38,25,18,19,1,11,25,44.0,14,21,4,17,31,69,31,0
2078,Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,34,6.3,3,1,0,3,0,0,1,0.0,1,6,1,5,3,6,0,0
2079,Rober,es ESP,DF,Levante,es La Liga,23,31.7,41,29,33,6,2,24,48,50.0,24,52,36,16,51,92,129,2
2080,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,23.2,28,20,15,9,4,16,24,66.7,8,18,3,15,43,71,31,0
2081,Patrick Roberts,eng ENG,"MF,FW",Girona,es La Liga,21,6.7,7,6,5,2,0,3,15,20.0,12,5,0,5,3,10,2,1
2082,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,35.7,80,49,41,31,8,39,70,55.7,31,33,6,27,29,109,57,3
2083,Joel Robles,es ESP,GK,Betis,es La Liga,28,5.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,5,1
2084,Marc Roca,es ESP,MF,Espanyol,es La Liga,21,34.6,71,45,36,26,9,28,70,40.0,42,43,21,22,36,107,60,3
2085,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2086,Kenny Rocha Santos,cv CPV,MF,Saint-Étienne,fr Ligue 1,18,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2087,Rubén Rochina,es ESP,MF,Levante,es La Liga,27,20.0,51,33,26,16,9,23,81,28.4,58,29,0,29,21,72,19,1
2088,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,10.3,31,19,17,9,5,16,35,45.7,19,17,0,17,19,50,14,0
2089,Ronny Rodelin,fr FRA,"MF,FW",Guingamp,fr Ligue 1,28,8.8,13,5,2,7,4,3,8,37.5,5,8,1,7,8,21,13,0
2090,Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,30.4,103,70,45,50,8,39,75,52.0,36,35,11,24,41,144,68,0
2091,Rodrigo,es ESP,FW,Valencia,es La Liga,27,28.1,21,10,6,9,6,3,17,17.6,14,17,1,16,3,24,18,0
2092,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,5.4,21,11,14,6,1,9,17,52.9,8,13,3,10,8,29,15,0
2093,Alejandro Rodríguez,es ESP,MF,Empoli,it Serie A,27,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2094,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,20.2,16,7,1,6,9,6,26,23.1,20,15,1,14,8,24,8,0
2095,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,es La Liga,20,27.8,46,25,26,15,5,16,58,27.6,42,12,2,10,16,62,16,0
2096,James Rodríguez,co COL,MF,Bayern Munich,de Bundesliga,27,12.6,12,8,3,4,5,5,19,26.3,14,9,0,9,4,16,1,0
2097,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,33.9,57,32,34,21,2,32,39,82.1,7,25,5,20,38,95,98,0
2098,Marko Rog,hr CRO,MF,Napoli,it Serie A,23,3.7,12,9,3,7,2,5,11,45.5,6,8,2,6,5,17,1,0
2099,Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,4.0,12,11,4,8,0,5,9,55.6,4,4,0,4,8,20,1,0
2100,Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,29.7,55,38,35,13,7,30,55,54.5,25,32,7,25,37,92,109,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2101,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,2.4,5,3,3,2,0,1,6,16.7,5,3,2,1,6,11,9,1
2102,Diego Rolán,uy URU,"MF,FW",Leganés,es La Liga,25,2.4,6,4,3,3,0,2,9,22.2,7,2,0,2,3,9,3,0
2103,Diego Rolán,uy URU,"MF,FW",Alavés,es La Liga,25,3.3,7,4,3,1,3,0,2,0.0,2,1,0,1,1,8,4,0
2104,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,8.9,18,7,15,3,0,8,10,80.0,2,8,6,2,11,29,25,0
2105,Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,11.6,46,29,14,20,12,20,44,45.5,24,18,2,16,16,62,12,0
2106,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,16.4,14,9,10,4,0,4,8,50.0,4,20,12,8,19,33,68,0
2107,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,31.6,34,19,26,6,2,16,19,84.2,3,48,32,16,37,71,173,1
2108,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,35.1,118,71,61,50,7,43,102,42.2,59,44,16,28,58,176,65,1
2109,Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,26.0,61,35,38,18,5,27,40,67.5,13,49,27,22,37,98,128,1
2110,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,26,23.7,81,46,39,38,4,32,77,41.6,45,43,17,26,52,133,44,1
2111,Rômulo,it ITA,"MF,FW",Genoa,it Serie A,31,15.0,26,18,9,10,7,7,17,41.2,10,16,3,13,18,44,20,0
2112,Rômulo,it ITA,DF,Lazio,it Serie A,31,8.6,10,5,8,2,0,5,7,71.4,2,10,2,8,5,15,13,0
2113,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,33,29.9,10,7,5,4,1,1,11,9.1,10,7,2,5,6,16,32,0
2114,Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,6.7,13,10,8,5,0,4,6,66.7,2,4,2,2,10,23,22,0
2115,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,11.9,34,22,26,8,0,17,24,70.8,7,12,5,7,20,54,51,2
2116,Salomón Rondón,ve VEN,FW,Newcastle Utd,eng Premier League,28,28.9,8,3,2,4,2,4,24,16.7,20,14,3,11,5,13,39,0
2117,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,35.8,86,54,24,46,16,26,65,40.0,39,46,6,40,33,119,19,0
2118,Marten de Roon,nl NED,MF,Atalanta,it Serie A,27,33.1,102,57,32,61,9,34,94,36.2,60,48,9,39,53,155,49,1
2119,Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,19.4,48,31,22,16,10,21,44,47.7,23,19,7,12,22,70,68,0
2120,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,28,20.0,49,31,26,16,7,20,32,62.5,12,24,4,20,24,73,28,3
2121,Valentin Rosier,fr FRA,"DF,MF",Dijon,fr Ligue 1,21,16.2,44,25,22,19,3,16,31,51.6,15,25,4,21,32,76,45,1
2122,Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,20.3,26,17,18,8,0,15,20,75.0,5,23,15,8,35,61,114,0
2123,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2124,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,27.3,42,29,25,15,2,20,30,66.7,10,50,7,43,31,73,54,0
2125,Nolan Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,17.1,11,9,0,6,5,4,14,28.6,10,6,2,4,4,15,21,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2126,Aaron Rowe,eng ENG,FW,Huddersfield,eng Premier League,17,0.8,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,0
2127,Waldo Rubio,es ESP,MF,Valladolid,es La Liga,22,5.5,4,2,3,1,0,1,6,16.7,5,2,0,2,1,5,8,1
2128,John Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2129,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,31.9,34,16,27,6,1,15,27,55.6,12,15,8,7,32,66,96,1
2130,Sebastian Rudy,de GER,MF,Schalke 04,de Bundesliga,28,15.1,44,24,11,27,6,11,41,26.8,30,23,2,21,15,59,15,0
2131,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,37.0,2,2,2,0,0,2,4,50.0,2,0,0,0,0,2,18,3
2132,Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,15.0,8,5,5,3,0,2,5,40.0,3,19,14,5,16,24,51,1
2133,Mário Rui,pt POR,DF,Napoli,it Serie A,27,15.7,24,18,9,12,3,14,25,56.0,11,15,3,12,21,45,38,0
2134,Abel Ruiz,es ESP,FW,Barcelona,es La Liga,18,0.2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
2135,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,22,22.1,54,33,22,25,7,20,46,43.5,26,23,4,19,21,75,29,2
2136,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,21.9,28,19,20,6,2,13,18,72.2,5,28,16,12,38,66,67,1
2137,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,27.0,2,1,2,0,0,1,3,33.3,2,1,0,1,1,3,12,6
2138,Lukas Rupp,de GER,"MF,DF",Hoffenheim,de Bundesliga,27,0.3,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
2139,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,4.2,7,2,5,2,0,4,6,66.7,2,2,2,0,7,14,8,0
2140,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,26,34.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,13,1
2141,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2142,Idriss Saadi,dz ALG,"FW,MF",Strasbourg,fr Ligue 1,26,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2143,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,25,21.2,46,32,32,12,2,25,46,54.3,21,19,2,17,26,72,42,0
2144,Abdelhamid Sabiri,ma MAR,FW,Huddersfield,eng Premier League,21,0.5,2,1,1,1,0,0,0,,0,1,0,1,1,3,0,0
2145,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,24,26.1,45,28,17,21,7,18,46,39.1,28,21,2,19,33,78,31,0
2146,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,21,4.9,7,2,2,5,0,2,5,40.0,3,5,0,5,2,9,2,0
2147,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,29,16.4,60,33,22,33,5,23,59,39.0,36,30,3,27,37,97,39,1
2148,Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,de Bundesliga,25,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
2149,Wesley Saïd,fr FRA,"FW,MF",Dijon,fr Ligue 1,23,25.0,25,18,6,11,8,5,20,25.0,15,9,0,9,9,34,9,0
2150,Allan Saint-Maximin,fr FRA,FW,Nice,fr Ligue 1,21,32.2,12,6,1,7,4,2,14,14.3,12,11,0,11,4,16,3,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2151,Théo Sainte-Luce,fr FRA,MF,Nîmes,fr Ligue 1,19,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2152,Romain Saïss,ma MAR,"MF,DF",Wolves,eng Premier League,28,12.8,39,26,23,14,2,20,37,54.1,17,25,12,13,26,65,61,0
2153,Samuel Sáiz,es ESP,MF,Getafe,es La Liga,27,3.4,4,3,0,3,1,2,5,40.0,3,1,0,1,0,4,2,0
2154,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,16,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
