Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
140,Charlie Austin,eng ENG,FW,Southampton,eng Premier League,29,10.9,2,31,7,22.6,2.84,0.64,0.06,0.29,16.0,0,0,1,3.6,3.3,0.11,-1.6,-1.3
141,Ezequiel Ávila,ar ARG,"FW,MF",Huesca,es La Liga,24,22.2,10,87,23,26.4,3.92,1.04,0.10,0.39,19.8,2,1,1,6.8,6.1,0.07,+3.2,+2.9
142,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,26,13.1,1,27,3,11.1,2.06,0.23,0.04,0.33,14.6,0,0,0,2.9,2.9,0.11,-1.9,-1.9
143,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,23,27.2,4,23,9,39.1,0.85,0.33,0.17,0.44,14.5,5,0,0,2.3,2.3,0.10,+1.7,+1.7
144,Floyd Ayité,tg TOG,"FW,MF",Fulham,eng Premier League,29,5.3,1,7,1,14.3,1.32,0.19,0.14,1.00,21.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6
145,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,28,37.8,1,17,7,41.2,0.45,0.19,0.06,0.14,15.4,0,0,0,1.2,1.2,0.07,-0.2,-0.2
146,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,es La Liga,27,23.4,1,9,4,44.4,0.38,0.17,0.11,0.25,9.8,0,0,0,1.3,1.3,0.14,-0.3,-0.3
147,Florian Baak,de GER,MF,Hertha BSC,de Bundesliga,19,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
148,Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,32,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
149,Khouma Babacar,sn SEN,FW,Sassuolo,it Serie A,25,16.5,7,58,19,32.8,3.51,1.15,0.09,0.26,17.8,0,2,2,7.6,6.1,0.10,-0.6,-1.1
150,Ryan Babel,nl NED,"FW,MF",Fulham,eng Premier League,31,13.9,5,27,9,33.3,1.94,0.65,0.19,0.56,16.0,0,0,0,5.7,5.7,0.21,-0.7,-0.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
151,Carlos Bacca,co COL,FW,Villarreal,es La Liga,31,14.1,6,30,14,46.7,2.13,0.99,0.17,0.36,16.0,1,1,1,4.6,3.8,0.13,+1.4,+1.2
152,Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,eng Premier League,20,15.7,1,19,8,42.1,1.21,0.51,0.05,0.13,27.0,2,0,0,0.7,0.7,0.04,+0.3,+0.3
153,Leandro Bacuna,cw CUW,MF,Cardiff City,eng Premier League,26,6.2,0,5,1,20.0,0.80,0.16,0.00,0.00,27.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
154,Milan Badelj,hr CRO,MF,Lazio,it Serie A,29,12.7,1,14,4,28.6,1.10,0.32,0.07,0.25,26.8,0,0,0,0.8,0.8,0.05,+0.2,+0.2
155,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,17,19.6,1,6,2,33.3,0.31,0.10,0.17,0.50,12.3,0,0,0,0.8,0.8,0.13,+0.2,+0.2
156,Holger Badstuber,de GER,DF,Stuttgart,de Bundesliga,29,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
157,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,26,27.4,11,64,30,46.9,2.33,1.09,0.14,0.30,17.3,2,2,3,9.5,7.1,0.11,+1.5,+1.9
158,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,34,31.3,0,26,10,38.5,0.83,0.32,0.00,0.00,27.2,0,0,0,0.9,0.9,0.03,-0.9,-0.9
159,Leon Bailey,jm JAM,FW,Leverkusen,de Bundesliga,20,21.3,5,56,17,30.4,2.63,0.80,0.09,0.29,21.0,13,0,0,5.0,5.0,0.09,0.0,0.0
160,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,24,7.1,0,3,1,33.3,0.42,0.14,0.00,0.00,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
161,Leighton Baines,eng ENG,DF,Everton,eng Premier League,33,4.2,0,2,1,50.0,0.48,0.24,0.00,0.00,25.5,1,0,0,0.1,0.1,0.05,-0.1,-0.1
162,Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,28,16.3,1,12,5,41.7,0.73,0.31,0.08,0.20,19.2,0,0,0,0.8,0.8,0.06,+0.2,+0.2
163,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,23,25.6,1,25,6,24.0,0.98,0.23,0.04,0.17,17.5,0,0,0,1.7,1.7,0.07,-0.7,-0.7
164,Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,20,10.4,0,11,3,27.3,1.06,0.29,0.00,0.00,19.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6
165,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,26,22.4,1,19,2,10.5,0.85,0.09,0.05,0.50,9.3,0,0,0,2.1,2.1,0.12,-1.1,-1.1
166,Keita Baldé,sn SEN,FW,Inter,it Serie A,23,9.9,5,30,17,56.7,3.04,1.72,0.17,0.29,16.9,0,0,0,3.9,3.9,0.13,+1.1,+1.1
167,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,29,19.8,8,75,31,41.3,3.78,1.56,0.09,0.23,18.7,10,1,1,9.1,8.3,0.11,-1.1,-1.3
168,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,30,5.8,0,1,0,0.0,0.17,0.00,0.00,,29.6,0,0,0,0.0,0.0,0.02,0.0,0.0
169,Andrija Balić,hr CRO,"FW,MF",Udinese,it Serie A,20,0.3,0,1,0,0.0,3.33,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0
170,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,21,17.7,0,4,2,50.0,0.23,0.11,0.00,0.00,20.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4
171,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,21,17.7,0,4,1,25.0,0.23,0.06,0.00,0.00,14.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
172,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,38,12.0,0,5,0,0.0,0.42,0.00,0.00,,32.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
173,Leon Balogun,ng NGA,DF,Brighton,eng Premier League,30,6.6,1,1,1,100.0,0.15,0.15,1.00,1.00,13.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9
174,Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,27,8.4,0,33,8,24.2,3.95,0.96,0.00,0.00,23.3,5,0,0,3.1,3.1,0.09,-3.1,-3.1
175,Mario Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,10.4,8,43,16,37.2,4.15,1.54,0.19,0.50,19.3,3,0,0,5.5,5.5,0.13,+2.5,+2.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
176,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,28,28.6,0,7,0,0.0,0.24,0.00,0.00,,25.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
177,Jonathan Bamba,fr FRA,"FW,MF",Lille,fr Ligue 1,22,33.4,13,66,27,40.9,1.98,0.81,0.18,0.44,20.1,1,1,1,8.4,7.6,0.12,+4.6,+4.4
178,Sol Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,27.5,4,22,7,31.8,0.80,0.25,0.18,0.57,9.7,0,0,0,4.0,4.0,0.19,0.0,0.0
179,Yacine Bammou,ma MAR,"FW,MF",Caen,fr Ligue 1,26,10.3,2,16,4,25.0,1.56,0.39,0.06,0.25,23.5,0,1,1,1.4,0.6,0.04,+0.6,+0.4
180,Éver Banega,ar ARG,MF,Sevilla,es La Liga,30,29.6,3,30,8,26.7,1.01,0.27,0.03,0.13,26.3,7,2,2,2.8,1.2,0.04,+0.2,-0.2
181,Mattia Bani,it ITA,DF,Chievo,it Serie A,24,29.0,0,13,3,23.1,0.45,0.10,0.00,0.00,12.5,0,0,0,1.0,1.0,0.08,-1.0,-1.0
182,Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,25,13.7,2,41,15,36.6,2.99,1.09,0.02,0.07,18.6,0,1,1,5.0,4.3,0.10,-3.0,-3.3
183,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,23,3.7,0,4,0,0.0,1.09,0.00,0.00,,22.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
184,Federico Barba,it ITA,DF,Chievo,it Serie A,24,27.6,0,9,3,33.3,0.33,0.11,0.00,0.00,16.2,0,0,0,0.8,0.8,0.09,-0.8,-0.8
185,Danilo Barbosa,br BRA,MF,Nice,fr Ligue 1,22,17.2,0,22,6,27.3,1.28,0.35,0.00,0.00,22.3,5,0,0,1.9,1.9,0.08,-1.9,-1.9
186,Enis Bardhi,mk MKD,MF,Levante,es La Liga,23,31.5,3,66,18,27.3,2.09,0.57,0.05,0.17,24.5,21,0,0,3.6,3.6,0.06,-0.6,-0.6
187,Francesco Bardi,it ITA,GK,Frosinone,it Serie A,26,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
188,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,33,18.6,0,12,1,8.3,0.65,0.05,0.00,0.00,26.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3
189,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,21,34.5,1,53,12,22.6,1.54,0.35,0.02,0.08,24.1,2,0,1,2.6,1.8,0.03,-1.6,-0.8
190,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,de Bundesliga,29,12.0,0,7,1,14.3,0.58,0.08,0.00,0.00,28.8,0,0,0,0.2,0.2,0.02,-0.2,-0.2
191,Antonino Barillà,it ITA,MF,Parma,it Serie A,30,29.1,3,19,8,42.1,0.65,0.28,0.16,0.38,19.1,0,0,0,3.0,3.0,0.16,0.0,0.0
192,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,24,13.8,3,41,9,22.0,2.96,0.65,0.07,0.33,19.9,1,0,0,4.0,4.0,0.10,-1.0,-1.0
193,Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,20,5.7,0,5,0,0.0,0.88,0.00,0.00,,24.0,0,0,0,0.5,0.5,0.10,-0.5,-0.5
194,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,28,26.5,12,63,28,44.4,2.37,1.06,0.16,0.36,14.7,0,2,2,13.8,12.2,0.19,-1.8,-2.2
195,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,20,11.2,1,40,10,25.0,3.59,0.90,0.03,0.10,17.0,0,0,0,3.9,3.9,0.10,-2.9,-2.9
196,Antonio Barragán,es ESP,"DF,FW",Betis,es La Liga,31,10.4,0,2,0,0.0,0.19,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
197,Antonio Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
198,Antonio Barreca,it ITA,DF,Monaco,fr Ligue 1,23,6.6,0,5,1,20.0,0.76,0.15,0.00,0.00,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
199,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,1.0,0,1,0,0.0,1.00,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0
200,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,16,4.4,1,5,1,20.0,1.13,0.23,0.20,1.00,14.0,0,0,0,0.5,0.5,0.10,+0.5,+0.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
201,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,34,8.7,0,8,3,37.5,0.92,0.34,0.00,0.00,18.7,1,0,0,1.0,1.0,0.12,-1.0,-1.0
202,Musa Barrow,gm GAM,FW,Atalanta,it Serie A,19,6.7,1,30,8,26.7,4.49,1.20,0.03,0.13,17.7,0,0,0,2.9,2.9,0.10,-1.9,-1.9
203,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,31,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
204,Marc Bartra,es ESP,DF,Betis,es La Liga,27,32.5,1,10,4,40.0,0.31,0.12,0.10,0.25,24.9,1,0,0,0.7,0.7,0.07,+0.3,+0.3
205,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,37,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
206,Daniele Baselli,it ITA,MF,Torino,it Serie A,26,26.4,4,42,11,26.2,1.59,0.42,0.10,0.36,23.1,7,0,0,2.4,2.4,0.06,+1.6,+1.6
207,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,21,14.8,2,20,7,35.0,1.35,0.47,0.10,0.29,25.7,5,0,0,1.2,1.2,0.06,+0.8,+0.8
208,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
209,Borja Bastón,es ESP,FW,Alavés,es La Liga,25,16.0,5,33,9,27.3,2.06,0.56,0.15,0.56,11.3,0,0,0,6.2,6.2,0.19,-1.2,-1.2
210,Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,18.8,1,3,2,66.7,0.16,0.11,0.33,0.50,12.1,0,0,0,0.6,0.6,0.19,+0.4,+0.4
211,Bastos,ao ANG,DF,Lazio,it Serie A,27,12.7,1,11,3,27.3,0.87,0.24,0.09,0.33,18.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3
212,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,8.3,5,27,10,37.0,3.24,1.20,0.19,0.50,16.7,0,0,0,4.0,4.0,0.15,+1.0,+1.0
213,Michy Batshuayi,be BEL,FW,Valencia,es La Liga,24,5.9,1,17,7,41.2,2.90,1.20,0.06,0.14,17.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4
214,Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,19.1,0,8,1,12.5,0.42,0.05,0.00,0.00,27.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
215,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
216,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,18.0,1,5,2,40.0,0.28,0.11,0.20,0.50,12.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7
217,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,17.3,0,11,0,0.0,0.64,0.00,0.00,,23.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6
218,Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,0.9,0,2,0,0.0,2.12,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
219,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,23,6.6,1,20,5,25.0,3.02,0.75,0.05,0.20,13.0,0,0,0,2.7,2.7,0.14,-1.7,-1.7
220,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
221,Paul Baysse,fr FRA,DF,Caen,fr Ligue 1,30,19.9,0,9,3,33.3,0.45,0.15,0.00,0.00,13.1,0,0,0,0.8,0.8,0.09,-0.8,-0.8
222,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,de Bundesliga,21,1.7,0,5,0,0.0,2.90,0.00,0.00,,17.3,0,0,0,0.5,0.5,0.10,-0.5,-0.5
223,Claudio Beauvue,gp GLP,"FW,MF",Caen,fr Ligue 1,30,16.7,3,39,13,33.3,2.34,0.78,0.05,0.15,16.5,0,1,1,4.7,3.9,0.10,-1.7,-1.9
224,Bebé,cv CPV,"FW,MF",Rayo Vallecano,es La Liga,28,14.5,1,59,12,20.3,4.08,0.83,0.02,0.08,27.5,4,0,0,2.2,2.2,0.04,-1.2,-1.2
225,Bebé,cv CPV,MF,Eibar,es La Liga,28,0.7,0,3,2,66.7,4.35,2.90,0.00,0.00,21.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
226,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,de Bundesliga,24,11.8,4,26,10,38.5,2.20,0.84,0.12,0.30,21.9,2,1,1,4.6,3.8,0.15,-0.6,-0.8
227,Uffe Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
228,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,31,19.7,0,12,2,16.7,0.61,0.10,0.00,0.00,20.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7
229,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,23.9,0,5,1,20.0,0.21,0.04,0.00,0.00,7.5,0,0,0,0.8,0.8,0.16,-0.8,-0.8
230,Andrea Beghetto,it ITA,DF,Frosinone,it Serie A,23,24.7,0,23,3,13.0,0.93,0.12,0.00,0.00,23.3,2,0,0,1.0,1.0,0.04,-1.0,-1.0
231,Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,31,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
232,Valon Behrami,ch SUI,MF,Udinese,it Serie A,33,15.1,1,9,2,22.2,0.60,0.13,0.11,0.50,19.5,0,0,0,0.8,0.8,0.09,+0.2,+0.2
233,Hanno Behrens,de GER,MF,Nürnberg,de Bundesliga,28,29.3,4,35,6,17.1,1.19,0.20,0.06,0.33,17.4,0,2,4,7.9,4.8,0.14,-3.9,-2.8
234,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,26,20.7,16,88,36,40.9,4.25,1.74,0.18,0.44,13.2,1,0,0,12.3,12.3,0.14,+3.7,+3.7
235,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,25.0,0,17,4,23.5,0.68,0.16,0.00,0.00,13.4,0,0,0,1.6,1.6,0.09,-1.6,-1.6
236,Karim Bellarabi,de GER,FW,Leverkusen,de Bundesliga,28,11.7,5,42,11,26.2,3.58,0.94,0.12,0.45,19.7,0,0,0,3.3,3.3,0.08,+1.7,+1.7
237,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,23,17.0,0,18,4,22.2,1.06,0.23,0.00,0.00,18.5,0,0,0,0.9,0.9,0.05,-0.9,-0.9
238,Andrea Belotti,it ITA,FW,Torino,it Serie A,24,36.7,15,119,42,35.3,3.25,1.15,0.08,0.24,16.4,6,5,6,17.3,12.6,0.11,-2.3,-2.6
239,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,19,16.9,1,17,3,17.6,1.01,0.18,0.06,0.33,22.7,0,0,0,1.2,1.2,0.07,-0.2,-0.2
240,Hatem Ben Arfa,fr FRA,"FW,MF",Rennes,fr Ligue 1,31,22.6,7,51,13,25.5,2.26,0.58,0.10,0.38,22.6,10,2,3,7.0,4.6,0.09,0.0,+0.4
241,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,27,31.2,18,74,34,45.9,2.37,1.09,0.22,0.47,12.0,0,2,2,18.0,16.4,0.22,0.0,-0.4
242,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,22.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
243,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,23,25.4,7,59,20,33.9,2.33,0.79,0.12,0.35,17.9,0,0,0,5.6,5.6,0.10,+1.4,+1.4
244,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,5.0,0,3,0,0.0,0.60,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
245,Lars Bender,de GER,"MF,DF",Leverkusen,de Bundesliga,29,15.1,1,16,5,31.3,1.06,0.33,0.06,0.20,16.6,0,0,0,1.1,1.1,0.07,-0.1,-0.1
246,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,22.1,0,14,3,21.4,0.63,0.14,0.00,0.00,13.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
247,László Bénes,sk SVK,"MF,FW",M'Gladbach,de Bundesliga,20,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
248,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,fr Ligue 1,27,18.5,3,28,8,28.6,1.51,0.43,0.11,0.38,15.9,3,0,0,3.1,3.1,0.11,-0.1,-0.1
249,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,25,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
250,Ismaël Bennacer,dz ALG,MF,Empoli,it Serie A,20,32.9,0,19,5,26.3,0.58,0.15,0.00,0.00,27.1,4,0,0,0.6,0.6,0.03,-0.6,-0.6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
251,Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,29.3,0,10,3,30.0,0.34,0.10,0.00,0.00,23.8,3,0,0,0.5,0.5,0.05,-0.5,-0.5
252,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,34.0,1,15,4,26.7,0.44,0.12,0.07,0.25,12.5,0,0,0,1.3,1.3,0.08,-0.3,-0.3
253,Yassine Benrahou,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,19,2.0,0,6,4,66.7,3.05,2.03,0.00,0.00,21.0,2,0,0,0.3,0.3,0.05,-0.3,-0.3
254,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,23.9,1,17,3,17.6,0.71,0.13,0.06,0.33,18.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2
255,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,19.9,3,18,4,22.2,0.90,0.20,0.00,0.00,27.9,1,3,3,3.5,1.1,0.06,-0.5,-1.1
256,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,21,22.3,2,21,3,14.3,0.94,0.13,0.10,0.67,22.8,0,0,0,1.5,1.5,0.07,+0.5,+0.5
257,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,9.0,1,26,8,30.8,2.87,0.88,0.04,0.13,11.9,0,0,0,3.4,3.4,0.13,-2.4,-2.4
258,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,32.8,21,101,41,40.6,3.08,1.25,0.18,0.44,14.0,0,3,3,17.7,15.3,0.15,+3.3,+2.7
259,Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1.8,0,6,1,16.7,3.38,0.56,0.00,0.00,25.0,1,0,0,0.2,0.2,0.04,-0.2,-0.2
260,Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,23,31.9,8,125,30,24.0,3.91,0.94,0.06,0.23,22.9,13,1,1,8.9,8.1,0.07,-0.9,-1.1
261,Yuri Berchiche,es ESP,"DF,FW",Athletic Club,es La Liga,28,34.7,2,29,6,20.7,0.84,0.17,0.07,0.33,21.2,0,0,0,1.2,1.2,0.04,+0.8,+0.8
262,Álex Berenguer,es ESP,"MF,DF",Torino,it Serie A,23,16.5,2,22,7,31.8,1.33,0.42,0.09,0.29,20.2,0,0,0,1.0,1.0,0.04,+1.0,+1.0
263,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,24.4,0,9,2,22.2,0.37,0.08,0.00,0.00,23.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3
264,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,27,19.5,3,33,9,27.3,1.70,0.46,0.09,0.33,20.0,7,0,0,2.8,2.8,0.09,+0.2,+0.2
265,Markel Bergara,es ESP,MF,Getafe,es La Liga,32,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
266,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,27,13.1,9,37,19,51.4,2.83,1.46,0.24,0.47,10.9,0,0,0,7.5,7.5,0.20,+1.5,+1.5
267,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
268,Valon Berisha,xk KVX,"MF,FW",Lazio,it Serie A,25,2.2,0,1,0,0.0,0.45,0.00,0.00,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0
269,Bernard,br BRA,"FW,MF",Everton,eng Premier League,25,23.5,1,23,5,21.7,0.98,0.21,0.04,0.20,17.0,0,0,0,2.6,2.6,0.11,-1.6,-1.6
270,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,24,16.4,2,53,15,28.3,3.24,0.92,0.04,0.13,19.4,2,0,0,3.8,3.8,0.07,-1.8,-1.8
271,Bernardo,br BRA,DF,Brighton,eng Premier League,23,19.5,0,8,3,37.5,0.41,0.15,0.00,0.00,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
272,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
273,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,25,20.4,1,5,1,20.0,0.25,0.05,0.20,1.00,11.1,0,0,0,0.8,0.8,0.16,+0.2,+0.2
274,Antoine Bernede,fr FRA,MF,Paris S-G,fr Ligue 1,19,1.9,0,1,1,100.0,0.53,0.53,0.00,0.00,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0
275,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
276,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,28,24.0,1,16,2,12.5,0.67,0.08,0.06,0.50,22.1,3,0,0,1.2,1.2,0.08,-0.2,-0.2
277,Daniel Bessa,it ITA,MF,Genoa,it Serie A,25,27.1,1,31,14,45.2,1.14,0.52,0.03,0.07,19.7,1,0,0,3.6,3.6,0.12,-2.6,-2.6
278,Marcus Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
