Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1555,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1556,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,9.8,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1557,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,19.8,37,1.87,30,1,4,1,1,0,4,0.20,4,0,0,0,0,0
1558,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1559,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,25.7,22,0.86,15,0,2,5,0,0,0,0.00,0,0,0,0,0,0
1560,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,15.7,34,2.16,16,11,1,2,1,3,2,0.13,2,0,0,0,0,0
1561,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,3.4,4,1.18,4,0,0,0,0,0,1,0.30,1,0,0,0,0,0
1562,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,13.8,5,0.36,3,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1563,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,15.7,68,4.55,40,20,0,5,3,0,3,0.20,0,2,0,1,0,0
1564,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,19.7,34,1.73,25,4,0,1,2,2,2,0.10,1,0,0,1,0,0
1565,Anthony Lozano,hn HON,"FW,MF",Cádiz,es La Liga,28,18.6,40,2.15,20,0,5,6,9,0,8,0.43,2,0,1,2,3,0
1566,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,17.9,65,3.63,52,0,5,3,4,1,12,0.67,9,0,1,0,2,0
1567,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,16.1,37,2.30,18,10,7,1,0,1,2,0.12,2,0,0,0,0,0
1568,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,8.3,14,1.70,9,1,1,2,1,0,0,0.00,0,0,0,0,0,0
1569,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,11.0,17,1.54,15,0,0,0,0,2,1,0.09,1,0,0,0,0,0
1570,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,20.8,44,2.12,38,4,0,1,1,0,7,0.34,6,0,0,0,1,0
1571,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,30.2,104,3.44,59,10,20,8,6,1,13,0.43,7,1,2,1,2,0
1572,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,29.7,20,0.67,18,0,0,1,0,1,2,0.07,1,0,0,0,0,1
1573,Luismi,es ESP,"FW,MF",Sevilla,es La Liga,20,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1574,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,30.2,89,2.95,60,21,1,2,5,0,9,0.30,6,2,0,1,0,0
1575,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,17.7,50,2.83,35,0,5,3,6,1,5,0.28,0,0,3,0,2,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1576,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,23.3,14,0.60,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1577,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,2.0,3,1.53,1,0,0,0,2,0,1,0.51,0,0,0,0,1,0
1578,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,de Bundesliga,23,9.8,34,3.47,21,0,9,1,3,0,7,0.72,5,0,2,0,0,0
1579,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,33.1,80,2.41,57,10,4,4,3,2,10,0.30,7,0,1,1,0,1
1580,Levi Lumeka,eng ENG,"MF,FW",Troyes,fr Ligue 1,22,0.7,1,1.32,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1581,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1582,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1583,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,21.8,17,0.78,14,1,0,1,0,1,1,0.05,1,0,0,0,0,0
1584,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,27.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1585,Lyanco,br BRA,DF,Southampton,eng Premier League,24,10.1,10,0.99,6,0,1,2,0,1,1,0.10,1,0,0,0,0,0
1586,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,it Serie A,27,20.2,27,1.34,14,10,0,3,0,0,0,0.00,0,0,0,0,0,0
1587,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,fr Ligue 1,20,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1588,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,22,23.6,83,3.52,57,10,3,3,7,3,5,0.21,2,2,0,1,0,0
1589,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,27,5.8,16,2.75,12,0,0,0,1,3,1,0.17,1,0,0,0,0,0
1590,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,28,15.3,45,2.95,29,2,6,4,4,0,6,0.39,4,0,1,1,0,0
1591,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,17.0,27,1.59,23,1,1,1,1,0,3,0.18,2,0,0,1,0,0
1592,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,24,27.3,106,3.88,65,14,7,9,9,2,18,0.66,13,1,1,1,2,0
1593,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,16.5,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0
1594,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,32.7,66,2.02,34,4,9,6,10,3,8,0.24,4,0,1,0,3,0
1595,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,5.8,11,1.88,9,0,0,0,2,0,0,0.00,0,0,0,0,0,0
1596,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,31.3,73,2.33,60,0,4,3,5,1,5,0.16,5,0,0,0,0,0
1597,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1598,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1599,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,5.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1600,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,2.7,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1601,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,16.3,20,1.23,16,1,0,2,0,1,2,0.12,0,0,0,2,0,0
1602,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,fr Ligue 1,24,19.1,27,1.42,22,0,0,2,2,1,2,0.10,1,0,0,0,1,0
1603,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,27.9,24,0.86,14,2,1,5,0,2,0,0.00,0,0,0,0,0,0
1604,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,16.6,73,4.38,55,12,1,4,1,0,10,0.60,7,2,0,1,0,0
1605,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,20.7,66,3.19,39,17,4,2,4,0,8,0.39,3,2,1,2,0,0
1606,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,14.1,26,1.85,23,0,0,2,0,1,1,0.07,1,0,0,0,0,0
1607,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,32.0,9,0.28,6,3,0,0,0,0,1,0.03,1,0,0,0,0,0
1608,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,3.0,7,2.35,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1609,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,5.4,15,2.77,11,1,0,2,0,1,2,0.37,2,0,0,0,0,0
1610,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,0.1,2,20.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1611,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,29,3.6,11,3.03,8,0,2,0,1,0,2,0.55,1,0,1,0,0,0
1612,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,23,20.4,102,5.01,65,20,3,5,7,2,20,0.98,17,3,0,0,0,0
1613,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,26.1,59,2.26,45,0,5,4,3,2,6,0.23,5,0,1,0,0,0
1614,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,18,3.6,7,1.94,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1615,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,32.6,42,1.29,36,0,0,3,1,2,1,0.03,1,0,0,0,0,0
1616,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,12.4,4,0.32,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1617,Kévin Malcuit,ma MAR,"DF,MF",Napoli,it Serie A,30,3.2,4,1.25,3,0,1,0,0,0,1,0.31,1,0,0,0,0,0
1618,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1619,Youssef Maleh,it ITA,MF,Fiorentina,it Serie A,22,11.3,24,2.12,20,0,0,1,3,0,3,0.26,3,0,0,0,0,0
1620,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,18.7,63,3.37,39,0,8,8,8,0,12,0.64,6,0,1,3,2,0
1621,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,17.7,104,5.87,55,24,9,9,7,0,8,0.45,6,0,0,1,1,0
1622,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,20.3,38,1.87,30,5,0,1,1,1,2,0.10,2,0,0,0,0,0
1623,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1624,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,12.7,22,1.74,20,0,0,0,1,1,1,0.08,1,0,0,0,0,0
1625,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1626,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,19.6,50,2.55,27,0,7,6,9,1,5,0.25,0,0,0,3,2,0
1627,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,8.9,6,0.68,4,0,0,0,1,1,1,0.11,1,0,0,0,0,0
1628,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,26.2,12,0.46,12,0,0,0,0,0,4,0.15,4,0,0,0,0,0
1629,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,32.0,41,1.28,33,1,0,5,2,0,4,0.13,3,0,0,1,0,0
1630,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,4.7,9,1.90,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1631,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,9.0,3,0.33,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1632,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,14.4,12,0.83,9,1,0,0,2,0,0,0.00,0,0,0,0,0,0
1633,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,16.9,27,1.59,15,0,5,2,4,1,4,0.24,2,0,0,0,2,0
1634,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,15.3,5,0.33,3,0,0,1,1,0,1,0.07,0,0,0,1,0,0
1635,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,14.7,52,3.55,31,18,1,1,1,0,4,0.27,3,1,0,0,0,0
1636,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,24,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1637,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,29,31.3,114,3.64,79,0,8,17,10,0,13,0.41,7,0,1,4,1,0
1638,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,13.1,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1639,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,23,20.6,58,2.82,45,0,7,3,1,2,7,0.34,6,0,1,0,0,0
1640,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,34,24.4,52,2.14,35,15,0,0,0,2,5,0.21,3,1,0,0,0,1
1641,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,26.1,38,1.45,31,4,0,1,0,2,2,0.08,2,0,0,0,0,0
1642,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1643,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,14.0,13,0.93,11,0,0,0,2,0,4,0.29,3,0,0,0,1,0
1644,Myziane Maolida,fr FRA,MF,Nice,fr Ligue 1,22,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1645,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,de Bundesliga,22,8.6,15,1.74,11,0,1,2,1,0,2,0.23,2,0,0,0,0,0
1646,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,19,10.1,24,2.38,17,0,1,2,4,0,4,0.40,2,0,1,0,1,0
1647,Maranhão,br BRA,"FW,MF",Valencia,es La Liga,24,10.8,26,2.40,16,0,1,3,5,1,2,0.18,1,0,0,1,0,0
1648,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,11.6,5,0.43,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1649,Fernando Marçal,br BRA,"MF,DF",Wolves,eng Premier League,32,16.1,22,1.37,19,1,0,1,1,0,2,0.12,0,1,0,1,0,0
1650,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,5.8,15,2.58,14,0,0,0,0,1,2,0.34,2,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1651,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,10.0,9,0.90,7,1,0,1,0,0,1,0.10,0,1,0,0,0,0
1652,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1653,Solly March,eng ENG,"DF,FW",Brighton,eng Premier League,27,19.4,71,3.66,44,14,7,0,4,2,3,0.15,2,0,0,0,1,0
1654,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,15.0,22,1.47,16,3,2,1,0,0,4,0.27,1,2,1,0,0,0
1655,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,34.7,30,0.86,26,0,0,2,1,1,0,0.00,0,0,0,0,0,0
1656,Iván Marcone,ar ARG,MF,Elche,es La Liga,31,9.0,4,0.45,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1657,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,18.7,39,2.09,33,5,1,0,0,0,5,0.27,5,0,0,0,0,0
1658,Davide Marfella,it ITA,GK,Napoli,it Serie A,21,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1659,José Mari,es ESP,MF,Cádiz,es La Liga,33,4.3,10,2.33,8,1,0,1,0,0,2,0.47,2,0,0,0,0,0
1660,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,27,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1661,Pablo Marí,es ESP,DF,Udinese,it Serie A,27,14.9,11,0.74,4,6,1,0,0,0,1,0.07,0,0,1,0,0,0
1662,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,26,22.7,11,0.48,7,0,1,2,1,0,2,0.09,1,0,0,1,0,0
1663,Mariano,do DOM,FW,Real Madrid,es La Liga,27,3.8,8,2.11,7,0,1,0,0,0,1,0.26,1,0,0,0,0,0
1664,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,25,31.3,118,3.77,70,36,4,4,3,1,10,0.32,8,1,0,0,0,1
1665,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,27,20.4,14,0.69,12,0,0,1,0,1,1,0.05,1,0,0,0,0,0
1666,Mika Màrmol,es ESP,DF,Barcelona,es La Liga,19,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1667,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,22,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1668,Omar Marmoush,eg EGY,FW,Stuttgart,de Bundesliga,22,17.5,70,4.01,34,17,9,8,2,0,10,0.57,3,3,1,2,1,0
1669,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,27,31.8,22,0.69,19,0,0,3,0,0,2,0.06,2,0,0,0,0,0
1670,Roger Martí,es ESP,FW,Levante,es La Liga,30,23.5,39,1.66,28,0,1,7,3,0,5,0.21,3,0,0,1,1,0
1671,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,25,2.4,5,2.12,4,0,0,0,1,0,1,0.42,1,0,0,0,0,0
1672,Anthony Martial,fr FRA,"FW,MF",Sevilla,es La Liga,25,5.4,6,1.10,4,0,0,1,1,0,1,0.18,1,0,0,0,0,0
1673,Martín,es ESP,MF,Cádiz,es La Liga,22,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1674,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,24,25.5,68,2.67,37,26,0,3,1,1,3,0.12,1,2,0,0,0,0
1675,Ander Martin,es ESP,"FW,MF",Real Sociedad,es La Liga,20,1.0,3,3.07,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1676,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,es La Liga,22,2.1,2,0.97,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1677,Carlos Martín,es ESP,DF,Atlético Madrid,es La Liga,19,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1678,Iván Martín,es ESP,"MF,FW",Alavés,es La Liga,22,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1679,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,31,23.4,38,1.63,32,0,0,4,1,1,4,0.17,3,0,0,0,1,0
1680,Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,20,20.7,72,3.49,48,4,8,8,2,2,13,0.63,6,2,2,3,0,0
1681,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,28,36.0,5,0.14,3,2,0,0,0,0,1,0.03,1,0,0,0,0,0
1682,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,30,26.0,19,0.73,14,0,1,3,0,1,1,0.04,1,0,0,0,0,0
1683,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,21,9.8,27,2.77,23,4,0,0,0,0,4,0.41,4,0,0,0,0,0
1684,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,23,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1685,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,23,25.4,73,2.88,44,0,1,19,7,2,10,0.39,3,0,1,5,1,0
1686,Pablo Martínez,es ESP,MF,Levante,es La Liga,23,7.3,11,1.51,9,0,0,0,0,2,1,0.14,1,0,0,0,0,0
1687,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,25,15.9,14,0.88,12,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1688,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,26,21.2,38,1.80,29,0,2,3,3,1,3,0.14,3,0,0,0,0,0
1689,Adam Marušić,me MNE,DF,Lazio,it Serie A,28,30.2,27,0.89,23,2,1,0,1,0,4,0.13,3,0,1,0,0,0
1690,Omar Mascarell,es ESP,MF,Elche,es La Liga,28,27.7,14,0.51,11,1,0,1,0,1,1,0.04,1,0,0,0,0,0
1691,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,5.7,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1692,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,12.0,13,1.09,9,2,0,0,1,1,1,0.08,1,0,0,0,0,0
1693,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,17.2,3,0.18,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1694,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,20,9.7,22,2.26,16,0,3,3,0,0,2,0.21,0,0,1,1,0,0
1695,Arthur Masuaku,cd COD,"DF,FW",West Ham,eng Premier League,27,7.2,7,0.97,6,1,0,0,0,0,2,0.28,1,1,0,0,0,0
1696,Jaime Mata,es ESP,FW,Getafe,es La Liga,32,7.5,16,2.15,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1697,Juan Mata,es ESP,MF,Manchester Utd,eng Premier League,33,2.6,9,3.45,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1698,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,18,23.7,62,2.62,49,1,3,6,2,1,8,0.34,8,0,0,0,0,0
1699,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,19,8.8,11,1.26,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0
1700,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,8.1,15,1.86,14,0,1,0,0,0,2,0.25,2,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1701,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,24,12.7,20,1.57,14,0,0,4,0,2,2,0.16,1,0,0,1,0,0
1702,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,32,15.4,30,1.96,28,0,1,0,0,1,6,0.39,6,0,0,0,0,0
1703,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,31.0,42,1.35,33,0,0,8,1,0,9,0.29,7,0,0,1,1,0
1704,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1705,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,23,27.4,41,1.50,36,0,1,1,1,2,4,0.15,4,0,0,0,0,0
1706,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,24,25.3,59,2.33,42,0,3,9,5,0,3,0.12,3,0,0,0,0,0
1707,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,23,25.5,65,2.55,39,2,8,7,8,1,8,0.31,3,0,2,1,2,0
1708,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,30.1,31,1.03,19,1,1,7,1,2,3,0.10,2,0,0,1,0,0
1709,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,32,4.2,13,3.10,9,0,1,3,0,0,4,0.95,2,0,0,2,0,0
1710,Luís Maximiano,pt POR,GK,Granada,es La Liga,22,34.8,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1711,Borja Mayoral,es ESP,"FW,DF",Roma,it Serie A,24,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1712,Borja Mayoral,es ESP,FW,Getafe,es La Liga,24,11.6,31,2.67,26,0,2,2,1,0,7,0.60,4,0,2,1,0,0
1713,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,fr Ligue 1,16,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1714,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,13.8,11,0.80,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1715,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,26,14.1,35,2.48,21,8,0,1,4,1,4,0.28,3,1,0,0,0,0
1716,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,15.5,42,2.72,27,7,2,1,5,0,1,0.06,1,0,0,0,0,0
1717,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,22,33.6,181,5.39,115,10,30,13,12,1,40,1.19,21,4,10,1,4,0
1718,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,26,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1719,Amadou Mbengue,sn SEN,"DF,MF",Metz,fr Ligue 1,19,6.8,4,0.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1720,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,21,32.3,86,2.66,53,10,10,6,7,0,12,0.37,10,1,0,0,1,0
1721,Jason Mbock,fr FRA,FW,Angers,fr Ligue 1,21,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1722,Jordi Mboula,es ESP,FW,Mallorca,es La Liga,22,4.8,7,1.45,4,0,1,0,0,2,1,0.21,0,0,0,0,0,1
1723,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1724,Nathanael Mbuku,fr FRA,"FW,MF",Reims,fr Ligue 1,19,15.8,45,2.86,23,4,4,3,10,1,4,0.25,3,0,0,0,1,0
1725,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,33,16.0,35,2.19,30,1,1,1,2,0,4,0.25,4,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1726,James Mcatee,eng ENG,"MF,FW",Manchester City,eng Premier League,18,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
